"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31"
"A1","WT","18.3125","19.9866071428571","17.6461538461538","28.4888059701493","21.9943820224719","21.6832932692308","21.6355140186916","15.1253955696203"
"A2","WT","20.5125","20.1079545454545","21.219246031746","24.3324468085106","22.9632936507937","23.7942708333333","20.5365168539326","20.4488636363636"
"A4","HOM","23.9140625","24.7139830508475","20.828399122807","22.6477941176471","18.6261737089202","21.0460766423358","22.6631944444444","25.8690732758621"
"A5","WT","13.4534574468085","16.5336538461538","13.8605769230769","16.7278225806452","17.9794642857143","11.3349358974359","16.940664556962","11.51495215311"
"A6","HET","0.372352342158859","0.357703404500866","0.794229249011858","2.1058564077432","1.9163382072473","0.302698339483395","0","0"
"A7","HOM","17.1034482758621","20.7257462686567","17.89375","18.7825168918919","16.1826298701299","15.6449142156863","15.1525473933649","17.3421875"
"A8","HOM","15.1802884615385","15.5493421052632","14.2048611111111","17.9360465116279","17.3503440366972","15.8760683760684","7.71305841924399","14.6417763157895"
"B2","WT","19.9351851851852","22.6119186046512","22.8342889908257","23.8887411347518","30.4","23.5535714285714","24.5320216049383","21.6288759689922"
"B3","HET","0.734724742891712","2.34728931830381","4.60754616713166","5.81636141636142","7.009375","4.73788674839463","3.31241379310345","2.96299533799534"
"B4","HOM","21.0972222222222","20.5217541436464","33.2660256410256","28.59125","15.8615","16.721369760479","18.5788551401869","9.97210451977401"
"B5","WT","13.4564873417722","18.4012784090909","17.6089285714286","19.9488932291667","20.1022727272727","12.797520661157","13.2825","10.725975975976"
"B6","HET","1.6171420846289","1.92302405498282","4.21299913194444","5.44965805471125","5.20555555555556","4.88876043673732","3.62277498858968","4.15546772068511"
"B7","HOM","12.986","16.7370689655172","17.292025862069","15.5724522292994","19.8159802784223","12.8060776942356","11.9405609339408","7.01555555555556"
"C1","HOM","25.2578125","27.7824074074074","31.7901785714286","27.8756830601093","18.4068428184282","22.4253048780488","28.2528280542986","20.5814393939394"
"C2","WT","20.6647058823529","22.5212942477876","23.6579754601227","26.2645285087719","35.914858490566","20.1774781341108","25.5338010204082","20.8977913533835"
"C3","HET","0.46234953811701","1.15898030127462","3.08735795454545","6.45248538011696","9.25535714285714","5.86772908366534","4.75321452740808","2.16050096339114"
"C4","HOM","15.8224708171206","25.3043122270742","23.593085106383","50.0629716981132","60.0621951219512","38.7437267657993","33.5241402116402","15.1211148648649"
"C5","WT","15.6935344827586","16.5808995327103","19.5902122641509","16.6084956709957","18.4080414012739","16.4364098837209","14.7602219626168","12.5139840182648"
"C6","HET","0.564692861095739","1.2267316017316","3.27667682926829","2.80657748049052","2.30769230769231","2.09751037344398","0.683459125215968","0"
"C7","HOM","12.7806324110672","21.4016129032258","21.4264914772727","22.8503989361702","20.1911945812808","28.6988188976378","31.953125","23.925809352518"
"C8","WT","16.2152777777778","16.6696428571429","19.1674107142857","20.9475806451613","22.5193014705882","17.1746323529412","17.5545454545455","15.438244047619"
"D1","WT","17.3716397849462","23.8893229166667","25.093253968254","22.3586956521739","23.9731182795699","21.476902173913","23.7654454022989","20.9817307692308"
"D2","WT","16.1733333333333","18.2450539568345","25.2059294871795","27.0464576074332","27.2342615012107","30.3271889400922","32.5384615384615","26.827743902439"
"D3","HET","0.938363636363636","2.41613979627678","6.91534612176814","8.95943723734698","10.8459315251223","8.97176079734219","6.37058461538462","4.55292259083728"
"D4","HOM","18.1783333333333","19.9193452380952","30.1277533039648","20.6522108843537","14.4592696629213","13.6677215189873","13.3870856353591","12.4429347826087"
"D5","WT","14.9996657754011","14.5184948979592","14.9202516233766","16.1183823529412","16.7736263736264","15.124681122449","11.6320833333333","6.77336956521739"
"D6","HET","8485.125","7.7434462915601","16.7590811965812","9006.00000000001","22.9059829059829","24.2189054726368","16.1234782608696","12.3348281016442"
"D7","HOM","15.2247023809524","18.1494140625","17.5977488151659","18.4605","28.790144836272","20.9443108974359","16.5416974852071","9.68013211382114"
"D8","HOM","20.4668674698795","23.8065068493151","19.13359375","20.3125","19.9975","20.2755376344086","14.6417322834646","19.0077054794521"
"E2","WT","10.13984375","14.9131944444444","17.1919642857143","17.0477272727273","20.8372844827586","12.2856104651163","17.8018707482993","13.9620192307692"
"E4","HOM","18.9722222222222","18.7196038251366","21.1482487922705","19.6125478927203","16.1718160377358","15.3656609195402","8.53712606837607","6.16185622317597"
"E5","WT","13.0183823529412","12.9852642276423","10.878612716763","8.80895833333333","10.3603395061728","12.9000771604938","7.58635159010601","7.36595744680851"
"E6","HET","1.44823624814164","3.08389864325618","2.72059630510335","2.83819356872636","2.35057655349135","2.47520047520048","1.98055302339714","1.53386781786412"
"E7","HOM","15.9951171875","16.2294407894737","19.7848926380368","14.814701897019","39.3646716101695","15.6483695652174","14.7454545454545","20.2138671875"
"F1","HOM","16.084375","21.0788043478261","18.073275862069","23.7058189655172","20.6744318181818","18.8418560606061","15.695","18.5494565217391"
"F2","WT","12.19375","15.662109375","12.21875","16.4226973684211","16.8586956521739","22.5491803278689","14.7038755458515","15.6966346153846"
"F4","HOM","19.6577380952381","25.6680555555556","22.3328125","19.5520833333333","19.4025590551181","14.8311449579832","19.0911624203822","15.1156437125749"
"F5","WT","9.34469696969697","12.65625","15.6196428571429","15.2741228070175","19.5028669724771","13.0975215517241","15.63671875","12.4457236842105"
"F6","HET","0.327610128338536","0.437009419152276","0.790119363395225","2.42552717552718","0.684734513274336","0","0","0"
