"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31"
"A1","WT","0.891168289290681","0.804221474457021","0.932201445451417","0.821817379364457","0.928152423858464","0.903622940596649","0.958431122956363","0.897983465649168"
"A2","WT","0.965984865512849","0.929985228951256","0.904943787835111","0.722316116819903","0.821604721712033","0.830060345123725","0.851259124448577","0.939766309639727"
"A4","HOM","0.957718007748891","0.884302062455551","0.865035915356241","0.83142024634674","0.878443992773261","0.837747344732003","0.883071284211969","0.884078989527648"
"A5","WT","0.965567765567766","0.864768683274021","0.85007313505607","0.885197850512946","0.73781459063396","0.639120333279923","0.772596198567486","0.840126880003452"
"A6","HET","0.629533398289488","0.678368011158898","0.790394847381686","0.902313837493274","0.929940583828468","0.808019872249823","0","0"
"A7","HOM","0.777528493224446","0.920088875268158","0.806159620267138","0.862001064395955","0.868671785180976","0.90850771101299","0.824712895590427","0.717580653009586"
"A8","HOM","0.978558827520695","0.973448334178928","0.931577953944885","0.886068406626147","0.899963049636655","0.778462205834508","0.450942639390293","0.898109668109668"
"B2","WT","0.896309062185839","0.923149725534734","0.927599089620818","0.911564317546642","0.566288963954334","0.608391383387764","0.572129782361514","0.409696120773511"
"B3","HET","0.582334533860778","0.762024879060124","0.865010956902849","0.65926522215514","0.770926804255865","0.809522799125804","0.808542552929894","0.861683425919415"
"B4","HOM","0.839866863905325","0.937231524502498","0.862292224366557","0.717876035532488","0.84967344967345","0.705533946251768","0.730269441791244","0.954119744213683"
"B5","WT","0.936112232539362","0.935249019374777","0.965084654399334","0.754947681028282","0.664916262050524","0.473692422570687","0.617511597637086","0.488048422249597"
"B6","HET","0.563446177253709","0.681964827935223","0.938183131522421","0.689221007263149","0.909509401741132","0.914040997016649","0.923269235262506","0.895885648058721"
"B7","HOM","0.981919958821258","0.943030705996131","0.871299307814194","0.73518875284602","0.773879890356342","0.916289507733771","0.973707449380795","0.749893953731197"
"C1","HOM","0.786196101814929","0.878508311609168","0.886943117003237","0.817837139164153","0.780638541567243","0.856337182139758","0.587822792382598","0.594381672356798"
"C2","WT","0.916659379099257","0.958292621340038","0.940490766248342","0.735712146851345","0.669883657017222","0.873577282696525","0.669265527326154","0.576294653661502"
"C3","HET","0.6794322442421","0.718202465931214","0.895717860567366","0.405219248973278","0.571622772833554","0.62088020040277","0.400584101054231","0.480606841276657"
"C4","HOM","0.983332257439804","0.933100624865331","0.66296904315197","0.8279241265084","0.807887279596977","0.829179491891395","0.541795097771674","0.96876653940878"
"C5","WT","0.927442196822081","0.988304493536694","0.934361341539559","0.714486130739316","0.733990564114802","0.476816086347688","0.561928505432185","0.608798086106992"
"C6","HET","0.669438052111944","0.574765131904249","0.874212656463588","0.682237327431763","0.756393180607352","0.457562958240357","0.494077272224067","0"
"C7","HOM","0.945258803218346","0.972616423803257","0.952956821676433","0.754742739260578","0.621192963504008","0.689258242058846","0.639784946236559","0.689771474005489"
"C8","WT","0.798619447779112","0.788029497513291","0.885601396673711","0.911536392283453","0.875211127670144","0.856817442238855","0.919827438920212","0.974221789883268"
"D1","WT","0.990963855421687","0.98961013739865","0.981731452349538","0.898261325587962","0.784911217467645","0.693359713624264","0.694164878776439","0.699283796768665"
"D2","WT","0.903354828177292","0.944107929515419","0.900436882041849","0.850743597253409","0.579143116135225","0.761354913521371","0.782549822928963","0.688279221475934"
"D3","HET","1","0.827163133837641","0.982793430218811","0.855112720799251","0.923762293015046","0.929781868058935","0.940925312261025","0.916905666227424"
"D4","HOM","0.908092397124063","0.798155654641265","0.726457198214796","0.505707365184347","0.466872390633509","0.494614954156085","0.567775881683731","0.607388233482804"
"D5","WT","0.905079131394921","0.965903838632835","0.87174466607508","0.635867947000149","0.675693605954861","0.447706205855106","0.34720517954017","0.638128729354109"
"D6","HET","1","1","1","1","1","1","1","1"
"D7","HOM","0.938332047076982","0.919373012998511","0.887632414612271","0.648798702456065","0.786289808511181","0.855415723617391","0.890618967328886","0.73956447579084"
"D8","HOM","0.9827245468175","0.98399898406248","0.944144023108185","0.965924128804588","0.721639353738547","0.892870191554883","0.810693641618497","0.899027757161941"
"E2","WT","0.88158050396309","0.972344748971601","0.975597772682607","0.911199932917796","0.636144314069525","0.429102682701203","0.573626769163528","0.396275250297062"
"E4","HOM","0.815954367922673","0.790339810029737","0.78947315055159","0.636224001013436","0.817904036139492","0.810777569191476","0.946745288205033","0.981196199256785"
"E5","WT","0.938581750966224","0.957120867844316","0.786168882827594","0.676841149773071","0.601161385975509","0.49687189234778","0.73158191736159","0.656361693989792"
"E6","HET","0.683625228322768","0.809176071402228","0.92778603268945","1","0.998109294949988","0.913567288823986","1","0.879031822356691"
"E7","HOM","0.910739750445633","0.960861535723027","0.943397786856774","0.628139404643949","0.731279526313997","0.55448024205886","0.643986034487354","0.697284379752335"
"F1","HOM","0.989369118159637","0.984635463012398","0.934978036571662","0.69276745222429","0.738118145083702","1","0.563366649132036","0.618617408687298"
"F2","WT","0.94835886214442","0.93399956072919","0.904526748971193","0.955841766329347","0.937023933402706","0.852689676616915","0.866269412292035","0.636678578673866"
"F4","HOM","0.942440066460954","0.842316035374604","0.916023318103041","0.879187115833611","0.826958415572041","0.752889382280483","0.581076972137555","0.615832113922695"
"F5","WT","0.928963347721121","0.894211123723042","0.983205626115251","0.90977130977131","0.941966808816729","0.909914077990747","0.811914744933613","0.776847004072135"
"F6","HET","0.633180455106721","1","0.757719147309053","1","1","0","0","0"
"F7","HOM","0.956095366621682","0.958797524314766","0.973221724892945","0.897970547292842","0.789294321234062","0.807583407583408","0.646497739100759","0.815265620588117"
