"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31"
"A1","WT","0.00124888888888889","0.00118426966292135","0.00206067415730337","0.00786966292134831","0.00795056179775281","0.00988888888888889","0.0100539325842697","0.00987191011235955"
"A2","WT","0.00305333333333333","0.00187640449438202","0.00566741573033708","0.0050561797752809","0.0207730337078652","0.0175933333333333","0.00880224719101124","0.00998876404494382"
"A4","HOM","0.00372666666666667","0.00566741573033708","0.0103191011235955","0.00786741573033708","0.0197056179775281","0.0133155555555556","0.0103707865168539","0.0103033707865169"
"A5","WT","0.00384222222222222","0.00104044943820225","0.000919101123595506","0.00256629213483146","0.00648539325842697","0.00568666666666667","0.00743370786516854","0.0168179775280899"
"A6","HET","0.248471111111111","0.266512359550562","0.226829213483146","0.151687640449438","0.114177528089888","0.100682222222222","0","0"
"A7","HOM","0.00232","0.00603820224719101","0.00578876404494382","0.0140044943820225","0.0205887640449438","0.0183688888888889","0.0183325842696629","0.0217662921348315"
"A8","HOM","0.00195111111111111","0.00141573033707865","0.00257752808988764","0.0036561797752809","0.00898202247191011","0.0103577777777778","0.0318359550561798","0.0191685393258427"
"B2","WT","0.00472888888888889","0.00806741573033708","0.010714606741573","0.0164044943820225","0.0502741573033708","0.0382822222222222","0.025552808988764","0.0188337078651685"
"B3","HET","0.169566666666667","0.127247191011236","0.128858426966292","0.0715325842696629","0.0690808988764045","0.147982222222222","0.121806741573034","0.1552"
"B4","HOM","0.00481555555555556","0.0149752808988764","0.0501011235955056","0.024447191011236","0.0522831460674157","0.0367422222222222","0.0517797752808989","0.00974157303370786"
"B5","WT","0.00598666666666667","0.0082247191011236","0.00974157303370786","0.025238202247191","0.0443258426966292","0.0418888888888889","0.057447191011236","0.0266516853932584"
"B6","HET","0.1222","0.11767191011236","0.097123595505618","0.0670134831460674","0.116029213483146","0.101451111111111","0.085285393258427","0.092876404494382"
"B7","HOM","0.00966222222222222","0.00769887640449438","0.0109662921348315","0.015076404494382","0.100262921348315","0.0350088888888889","0.0134314606741573","0.0105932584269663"
"C1","HOM","0.00456222222222222","0.0111640449438202","0.0116337078651685","0.025447191011236","0.0467123595505618","0.0395622222222222","0.0384067415730337","0.0645078651685393"
"C2","WT","0.00770666666666667","0.0232449438202247","0.017038202247191","0.0334786516853933","0.0691258426966292","0.03908","0.0309011235955056","0.0380269662921348"
"C3","HET","0.152393333333333","0.170591011235955","0.0970606741573034","0.0346134831460674","0.044085393258427","0.0884866666666667","0.0972022471910112","0.14534606741573"
"C4","HOM","0.0201866666666667","0.0207325842696629","0.0413033707865169","0.151988764044944","0.207498876404494","0.110231111111111","0.0480157303370787","0.0628404494382023"
"C5","WT","0.0122755555555556","0.0173438202247191","0.0224157303370787","0.0266719101123595","0.0143078651685393","0.02206","0.0240808988764045","0.0185865168539326"
"C6","HET","0.317148888888889","0.259285393258427","0.146460674157303","0.111534831460674","0.136220224719101","0.0917422222222222","0.18205393258427","0"
"C7","HOM","0.01976","0.014752808988764","0.0176067415730337","0.0208359550561798","0.0212269662921348","0.00959555555555556","0.0508202247191011","0.0513011235955056"
"C8","WT","0.00146222222222222","0.00113932584269663","0.00252134831460674","0.00295730337078652","0.009","0.00292","0.00480674157303371","0.00700674157303371"
"D1","WT","0.00763777777777778","0.00473932584269663","0.00655505617977528","0.00421348314606742","0.027123595505618","0.0271844444444444","0.0276044943820225","0.0267415730337079"
"D2","WT","0.00734888888888889","0.0119910112359551","0.0106179775280899","0.0171483146067416","0.0265842696629213","0.01688","0.0120898876404494","0.0205415730337079"
"D3","HET","0.246855555555556","0.245060674157303","0.145642696629214","0.133355056179775","0.112543820224719","0.124851111111111","0.188858426966292","0.176150561797753"
"D4","HOM","0.0135488888888889","0.0222651685393258","0.0479955056179775","0.0192157303370787","0.0061685393258427","0.0115466666666667","0.0132988764044944","0.0155280898876404"
"D5","WT","0.0157355555555556","0.0250876404494382","0.0296426966292135","0.0164808988764045","0.018685393258427","0.0176755555555556","0.0146179775280899","0.0205505617977528"
"D6","HET","0.133673333333333","0.0927415730337079","0.0228","0.0198831460674157","0.0237258426966292","0.0184555555555556","0.0719505617977528","0.059323595505618"
"D7","HOM","0.00967777777777778","0.0117640449438202","0.0185820224719101","0.0243303370786517","0.200734831460674","0.15796","0.013247191011236","0.0149348314606742"
"D8","HOM","0.00741777777777778","0.00738202247191011","0.00720224719101124","0.00848539325842697","0.0085752808988764","0.00872444444444444","0.011352808988764","0.0092561797752809"
"E2","WT","0.00719111111111111","0.00672808988764045","0.00532808988764045","0.0186831460674157","0.0459887640449438","0.0326222222222222","0.0395258426966292","0.018076404494382"
"E4","HOM","0.00725333333333333","0.0185325842696629","0.0282674157303371","0.0317033707865169","0.0354494382022472","0.0452666666666667","0.0470044943820225","0.0661528089887641"
"E5","WT","0.00393777777777778","0.0103505617977528","0.0145370786516854","0.0292966292134831","0.0224337078651685","0.0167","0.0251573033707865","0.0167707865168539"
"E6","HET","0.220857777777778","0.137462921348315","0.115573033707865","0.146849438202247","0.0952539325842697","0.176882222222222","0.204548314606742","0.151366292134831"
"E7","HOM","0.00506666666666667","0.0131955056179775","0.0171460674157303","0.0383595505617978","0.174521348314607","0.01018","0.00848539325842697","0.00876629213483146"
"F1","HOM","0.00155777777777778","0.00442921348314607","0.00493483146067416","0.00636404494382022","0.011447191011236","0.00645333333333333","0.010847191011236","0.0143168539325843"
"F2","WT","0.00148666666666667","0.00278426966292135","0.00140449438202247","0.00328314606741573","0.00627191011235955","0.0250622222222222","0.0372247191011236","0.0180269662921348"
"F4","HOM","0.00169555555555556","0.00486516853932584","0.00347640449438202","0.00843820224719101","0.0111887640449438","0.02328","0.0234247191011236","0.0139415730337079"
"F5","WT","0.00709333333333333","0.00118651685393258","0.00301797752808989","0.00495056179775281","0.0122988764044944","0.00985111111111111","0.00744943820224719","0.00887415730337079"
"F6","HET","0.245957777777778","0.310696629213483","0.256698876404494","0.25934606741573","0.121447191011236","0","0","0"
"F7","HOM","0.00971333333333333","0.00972134831460674","0.0126359550561798","0.0171123595505618","0.0199595505617978","0.0304111111111111","0.0147168539325843","0.0569662921348315"
"F8","WT","0.0107","0.00120674157303371","0.0015752808988764","0.00212808988764045","0.0044314606741573","0.00467333333333333","0.00290786516853933","0.00137078651685393"
