"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31"
"A1","WT","0.747044506258693","0.614561027837259","0.701617528966388","0.69735680659082","0.622413064902154","0.655689887550039","0.66802577668165","0.597657291730773"
"A2","WT","0.780624859518993","0.62767109798129","0.67469011242433","0.573958896700919","0.579555069443011","0.553846858503853","0.51168127237839","0.594703018500487"
"A4","HOM","0.809590656409681","0.695189758841404","0.680819258396428","0.619310405721602","0.655645889792231","0.576543074347504","0.615609906484431","0.574714582033424"
"A5","WT","0.85970695970696","0.700400355871886","0.637737688932228","0.745188080117245","0.576170755017521","0.53160551193719","0.623980651762736","0.76889713656863"
"A6","HET","0.890548879506333","1","0.84241108933072","0.695144666583882","0.719452337897184","1","0","0"
"A7","HOM","0.6607735798259","0.79321176831137","0.691982190823123","0.712559872272485","0.719847237455896","0.75113585461061","0.677917068466731","0.692034450878303"
"A8","HOM","0.798480119419189","0.744630475224083","0.702623631559079","0.671135740674532","0.659908855770415","0.585207678126017","0.704953870838347","0.561630591630592"
"B2","WT","0.770261860309254","0.777994105080988","0.785695881822476","0.74170254550948","0.72358147688887","0.587517495455204","0.454174206876672","0.305777985292401"
"B3","HET","0.647812481549271","0.599516240497581","0.685589063967442","0.509134411126764","0.576400461479298","0.671815654904623","0.639486561585561","0.660736469540351"
"B4","HOM","0.596967455621302","0.639402705940797","0.66361024893055","0.630162690887314","0.436901236901237","0.508781235266384","0.624925031653302","0.316592156640824"
"B5","WT","0.795215987081147","0.720640675145608","0.61869992404381","0.678487738103524","0.619783970163957","0.761833116007445","0.637144144444815","0.512816260778925"
"B6","HET","0.513883605933815","0.532957995951417","0.65894272625316","0.551580333625988","0.732463386111781","0.671715907997305","0.640271968971238","0.68920224067993"
"B7","HOM","0.777988675846094","0.620345744680851","0.576515720123426","0.546404063241358","0.506518813854971","0.352988548327347","0.155652740690902","0.543217933239795"
