"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31"
"A1","WT","0.399444444444444","0.459129213483146","0.652958801498127","2.86404494382022","2.99283707865169","3.45215277777778","3.53075842696629","3.42324438202247"
"A2","WT","0.926875","0.71313202247191","1.94887640449438","2.07752808988764","6.80575842696629","6.06465277777778","3.5499297752809","3.6060393258427"
"A4","HOM","1.23673611111111","2.17233146067416","3.61727528089888","3.1813202247191","6.21910112359551","5.06069444444444","4.1001404494382","4.16425561797753"
"A5","WT","0.758333333333333","0.315730337078652","0.288061797752809","0.71875","2.20435393258427","1.73361111111111","2.26481741573034","3.25442415730337"
"A6","HET","1.02633333333333","0.966629213483146","1.60494382022472","2.46772216547497","1.97701736465781","0.391388888888889","0","0"
"A7","HOM","0.773819444444444","1.83314606741573","1.90849719101124","3.95856741573034","5.31411516853933","4.34083333333333","4.8063202247191","5.77275280898876"
"A8","HOM","0.511736111111111","0.415238764044944","0.744101123595506","1.17851123595506","2.85077247191011","3.20173611111111","3.50140449438202","4.86657303370786"
"B2","WT","1.450625","2.59698033707865","3.27064606741573","4.64852528089888","8.21172752808989","8.63319444444445","8.77008426966292","9.02422752808989"
"B3","HET","1.56824074074074","2.70973782771536","4.14131374243734","3.86525496974935","4.04546240276577","4.3637962962963","3.80777153558052","3.68738115816767"
"B4","HOM","1.87777777777778","4.8063202247191","7.89613764044944","7.03581460674157","16.720154494382","9.42666666666667","6.32289325842697","4.96376404494382"
"B5","WT","1.37611111111111","2.36320224719101","2.86608146067416","6.05351123595506","7.98370786516854","6.23104166666667","8.41657303370786","5.92865168539326"
"B6","HET","2.24700854700855","2.36823970037453","3.69431179775281","3.51938202247191","3.78321629213483","3.84851851851852","3.43491171749599","3.10232209737828"
"B7","HOM","2.15861111111111","2.32359550561798","3.36825842696629","4.41060393258427","14.0905898876404","12.9347916666667","13.3598314606742","2.29565543071161"
"C1","HOM","1.86340277777778","4.14845505617978","4.55547752808989","8.14957865168539","11.7719101123596","14.5668055555556","12.6779494382022","10.3668539325843"
"C2","WT","2.38229166666667","6.39655898876404","5.5061797752809","10.0843398876404","15.3314606741573","9.02395833333333","10.1330056179775","12.4770365168539"
"C3","HET","1.18539682539683","1.84689138576779","3.00273876404494","3.81313202247191","3.87436797752809","3.01614814814815","4.30194075587334","2.35516853932584"
"C4","HOM","5.37881944444444","8.14782303370787","8.98314606741573","17.8075842696629","17.8426966292135","18.1391666666667","15.6974016853933","9.95133426966292"
"C5","WT","3.45701388888889","5.13377808988764","6.29831460674157","6.80765449438202","14.1254915730337","8.82736111111111","8.81657303370786","7.72001404494382"
"C6","HET","1.49677777777778","3.21919475655431","3.49335205992509","3.28055315471046","2.59567847882455","2.78844444444444","1.44991974317817","0"
"C7","HOM","4.26375","4.42886235955056","5.06945224719101","6.94438202247191","11.4411516853933","6.34659722222222","7.35379213483146","5.47598314606742"
"C8","WT","0.462777777777778","0.409480337078652","0.764255617977528","0.913693820224719","2.12043539325843","1.06701388888889","1.64410112359551","1.87696629213483"
"D1","WT","1.84444444444444","1.44641853932584","2.07577247191011","1.74080056179775","7.43911516853933","6.80923611111111","7.62647471910112","7.08911516853933"
"D2","WT","1.81496296296296","3.31573033707865","3.38297320656871","4.93242375601926","6.02054574638844","4.85944444444444","4.623113964687","6.54508426966292"
"D3","HET","2.43092592592593","3.50290262172285","5.61583248212462","5.63189282627485","5.14131374243734","5.38119047619048","5.42506482281763","4.14157303370787"
"D4","HOM","4.53958333333333","6.92977528089888","12.5406601123596","9.68342696629214","6.96362359550562","8.06631944444444","7.40730337078652","7.29789325842697"
"D5","WT","3.77361111111111","5.92549157303371","7.28061797752809","11.3207865168539","11.290936329588","12.9682638888889","8.69887640449438","3.75428370786517"
"D6","HET","9.42791666666667","12.3134129213483","9.18539325842697","10.1191011235955","6.99902621722846","7.6982962962963","11.1169288389513","9.12794007490637"
"D7","HOM","2.87944444444444","3.49002808988764","5.7939606741573","7.88005617977528","16.5248595505618","13.4696527777778","14.3690308988764","6.71088483146067"
"D8","HOM","2.03805555555556","2.21193820224719","2.09080056179775","2.54719101123596","4.85941011235955","2.66097222222222","2.52696629213483","1.89241573033708"
"E2","WT","1.17402777777778","1.41692415730337","1.28637640449438","2.5124297752809","3.84227528089888","3.75347222222222","5.46285112359551","5.9690308988764"
"E4","HOM","2.47145833333333","4.86474719101124","6.92584269662921","8.86959269662921","13.3067415730337","11.8004861111111","12.1356039325843","11.9432584269663"
"E5","WT","0.826527777777778","1.91615168539326","2.47162921348315","5.80231741573034","5.11544943820225","5.51673611111111","4.48005617977528","5.32450842696629"
"E6","HET","2.95460317460317","4.35216693418941","3.24077046548957","4.94796888504754","2.63178170144462","3.47825396825397","3.21685393258427","2.31073657927591"
"E7","HOM","1.55833333333333","3.1561095505618","4.24557584269663","8.15063202247191","14.4337780898876","6.12798611111111","5.26980337078652","4.84866573033708"
"F1","HOM","0.398472222222222","1.18377808988764","1.3748595505618","2.67886235955056","4.01453651685393","3.07229166666667","3.3374297752809","4.53167134831461"
"F2","WT","0.317361111111111","0.639466292134831","0.341292134831461","0.839676966292135","1.68714887640449","4.46666666666667","5.32682584269663","4.5000702247191"
"F4","HOM","0.585138888888889","1.68342696629213","1.33714887640449","2.94761235955056","4.12724719101124","9.13305555555556","9.46917134831461","7.87050561797753"
"F5","WT","1.01251851851852","0.309339887640449","0.669030898876405","1.18223314606742","2.73356741573034","2.10138888888889","2.00983146067416","2.41432584269663"
"F6","HET","1.04981481481481","1.35436473638721","1.95898876404494","4.28254105445117","1.17752808988764","0.541111111111111","0","0"
"F7","HOM","2.315625","2.38272471910112","3.62422752808989","4.79248595505618","6.61467696629213","7.01458333333333","8.2310393258427","6.96376404494382"
"F8","WT","2.13243055555556","0.418258426966292","0.451825842696629","0.64438202247191","1.24936797752809","1.57819444444444","1.07240168539326","0.405477528089888"
