"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31"
"A1","WT","6.39111111111111","7.34606741573034","9.79438202247191","45.8247191011236","47.885393258427","55.2344444444444","56.4921348314607","54.7719101123595"
"A2","WT","14.83","11.4101123595506","31.1820224719101","33.2404494382022","108.892134831461","97.0344444444444","56.7988764044944","57.6966292134831"
"A4","HOM","19.7877777777778","34.7573033707865","57.876404494382","50.9011235955056","99.5056179775281","80.9711111111111","65.6022471910112","66.6280898876405"
"A5","WT","12.1333333333333","5.05168539325843","4.60898876404494","11.5","35.2696629213483","27.7377777777778","36.2370786516854","52.0707865168539"
"A6","HET","10.2633333333333","9.66629213483146","16.0494382022472","27.1449438202247","21.747191011236","3.13111111111111","0","0"
"A7","HOM","12.3811111111111","29.3303370786517","30.5359550561798","63.3370786516854","85.0258426966292","69.4533333333333","76.9011235955056","92.3640449438202"
"A8","HOM","8.18777777777778","6.6438202247191","11.9056179775281","18.8561797752809","45.6123595505618","51.2277777777778","56.0224719101124","77.8651685393258"
"B2","WT","23.21","41.5516853932584","52.3303370786517","74.376404494382","131.387640449438","138.131111111111","140.321348314607","144.387640449438"
"B3","HET","18.8188888888889","32.5168539325843","53.8370786516854","50.2483146067416","52.5910112359551","52.3655555555556","45.6932584269663","47.9359550561798"
"B4","HOM","30.0444444444444","76.9011235955056","126.338202247191","112.573033707865","267.522471910112","150.826666666667","101.166292134831","79.4202247191011"
"B5","WT","22.0177777777778","37.8112359550562","45.8573033707865","96.8561797752809","127.739325842697","99.6966666666667","134.665168539326","94.8584269662921"
"B6","HET","29.2111111111111","35.523595505618","59.1089887640449","56.3101123595506","60.5314606741573","57.7277777777778","48.0887640449438","46.5348314606742"
"B7","HOM","34.5377777777778","37.1775280898876","53.8921348314607","70.5696629213483","225.449438202247","206.956666666667","213.757303370787","34.4348314606742"
"C1","HOM","29.8144444444444","66.3752808988764","72.8876404494382","130.393258426966","188.350561797753","233.068888888889","202.847191011236","165.869662921348"
"C2","WT","38.1166666666667","102.344943820225","88.0988764044944","161.349438202247","245.303370786517","144.383333333333","162.12808988764","199.632584269663"
"C3","HET","16.5955555555556","27.7033707865169","48.0438202247191","61.0101123595506","61.9898876404494","45.2422222222222","47.3213483146067","23.5516853932584"
"C4","HOM","86.0611111111111","130.365168539326","143.730337078652","284.921348314607","285.483146067416","290.226666666667","251.158426966292","159.221348314607"
"C5","WT","55.3122222222222","82.1404494382023","100.773033707865","108.922471910112","226.007865168539","141.237777777778","141.065168539326","123.520224719101"
"C6","HET","14.9677777777778","38.6303370786517","41.9202247191011","42.647191011236","33.7438202247191","27.8844444444444","10.1494382022472","0"
"C7","HOM","68.22","70.861797752809","81.1112359550562","111.110112359551","183.058426966292","101.545555555556","117.660674157303","87.6157303370786"
"C8","WT","7.40444444444444","6.55168539325843","12.2280898876404","14.6191011235955","33.9269662921348","17.0722222222222","26.3056179775281","30.0314606741573"
"D1","WT","29.5111111111111","23.1426966292135","33.2123595505618","27.852808988764","119.025842696629","108.947777777778","122.023595505618","113.425842696629"
"D2","WT","27.2244444444444","53.0516853932584","43.9786516853933","69.0539325842697","84.2876404494382","68.0322222222222","64.723595505618","104.721348314607"
"D3","HET","29.1711111111111","42.0348314606742","61.7741573033708","73.214606741573","66.8370786516854","75.3366666666667","70.5258426966292","57.9820224719101"
"D4","HOM","72.6333333333333","110.876404494382","200.650561797753","154.934831460674","111.41797752809","129.061111111111","118.516853932584","116.766292134831"
"D5","WT","60.3777777777778","94.8078651685393","116.489887640449","181.132584269663","169.36404494382","207.492222222222","139.18202247191","60.0685393258427"
"D6","HET","150.846666666667","197.014606741573","146.966292134831","151.786516853933","104.985393258427","115.474444444444","166.75393258427","136.919101123596"
"D7","HOM","46.0711111111111","55.8404494382022","92.7033707865169","126.080898876404","264.397752808989","215.514444444444","229.904494382022","107.374157303371"
"D8","HOM","32.6088888888889","35.3910112359551","33.452808988764","40.7550561797753","77.7505617977528","42.5755555555556","40.4314606741573","30.2786516853933"
"E2","WT","18.7844444444444","22.6707865168539","20.5820224719101","40.1988764044944","61.476404494382","60.0555555555556","87.4056179775281","95.5044943820225"
"E4","HOM","39.5433333333333","77.8359550561798","110.813483146067","141.913483146067","212.907865168539","188.807777777778","194.169662921348","191.092134831461"
"E5","WT","13.2244444444444","30.6584269662921","39.5460674157303","92.8370786516854","81.8471910112359","88.2677777777778","71.6808988764045","85.1921348314607"
"E6","HET","41.3644444444444","60.9303370786517","45.3707865168539","64.323595505618","36.8449438202247","48.6955555555556","38.6022471910112","20.7966292134831"
"E7","HOM","24.9333333333333","50.4977528089888","67.9292134831461","130.410112359551","230.940449438202","98.0477777777778","84.3168539325843","77.5786516853933"
"F1","HOM","6.37555555555556","18.9404494382022","21.9977528089888","42.861797752809","64.2325842696629","49.1566666666667","53.3988764044944","72.5067415730337"
"F2","WT","5.07777777777778","10.2314606741573","5.46067415730337","13.4348314606742","26.9943820224719","71.4666666666667","85.2292134831461","72.0011235955056"
