"11","WT","A1","14","9","12606.98145784","0.680248630771151","6.1725","3198","0.253642857142857","15.2185714285714","0.705078032605623","28.1016986164408","9.57690626438296","0.0387431339016323","0.0249477718699894","18.556","19.85","59436","76.379","1.026","2.947","0.348","KCNT1_20170323_B6_DIV11"
"11","HOM","A2","15","13","13507.4801334","0.329072016944972","3.2222","1579","0.117","7.02","0.426547431204824","69.7707289087909","53.1615463877245","0.0202397533083058","0.0195997198024605","17.257","20.944","27284","62.687","6.534","15.947","0.41","KCNT1_20170323_B6_DIV11"
"11","WT_H","A3","15","13","13507.4801334","0.329475139332478","2.7848","1556","0.115133333333333","6.908","0.336643320998349","46.8478818554993","35.165075522243","0.0294201207634113","0.0240804743838283","12.198","13.377","19004","50.52","6.313","14.407","0.438","KCNT1_20170323_B6_DIV11"
"11","HOM_H","A4","16","14","14407.97880896","0.263068600069251","1.75375","720","0.049875","2.9925","0.169271797496674","48.6219521607689","34.343391809577","0.0246829797595841","0.0277901530307214","11.655","10.865","8415","33.304","16.29","29.385","0.554","KCNT1_20170323_B6_DIV11"
"11","WT","A5","10","2","9004.9867556","0.107308050952378","0.5198","13","0.0014","0.084","0.107437013464482","38.9527102655097","18.8069579961416","0.038194391016948","0.0231555321377333","3.429","2.821","72","1.538","92.037","109.24","0.843","KCNT1_20170323_B6_DIV11"
"11","HOM","A6","16","14","14407.97880896","0.291553033853092","2.7763125","1550","0.1075","6.45","0.255564460038045","43.4128414799306","30.1765738693503","0.0318789846794419","0.0245975871693485","10.144","8.26","15744","39.359","7.446","26.813","0.278","KCNT1_20170323_B6_DIV11"
"11","WT_H","A7","16","11","14407.97880896","0.269355662827715","1.825375","1063","0.0738125","4.42875","0.195292972697361","37.710339093717","19.5097210626696","0.0357311946217861","0.0248969930105784","8.534","4.918","9114","34.654","6.934","18.003","0.385","KCNT1_20170323_B6_DIV11"
"11","HOM_H","A8","16","16","14407.97880896","0.291119218009655","4.064375","2693","0.186875","11.2125","0.234926692893089","50.6341332401238","41.9350463612717","0.0259185418573129","0.0237264462208765","12.232","11.192","32941","56.251","4.631","12.606","0.367","KCNT1_20170323_B6_DIV11"
"11","WT","B1","14","11","12606.98145784","0.495094393507464","2.57757142857143","1337","0.106071428571429","6.36428571428571","0.430655237623543","33.277281731584","21.501126335058","0.0396430527218406","0.0279282912780276","13.487","11.246","18072","55.615","4.178","21.027","0.199","KCNT1_20170323_B6_DIV11"
"11","HOM","B2","16","13","14407.97880896","0.295786789109103","2.611875","1546","0.107375","6.4425","0.482984219748384","57.6411393990193","31.1194097288618","0.0244633315355866","0.0198878359911461","13.089","16.911","20275","53.878","6.506","14.502","0.449","KCNT1_20170323_B6_DIV11"
"11","WT_H","B3","16","15","14407.97880896","0.526680133084434","3.5513125","1740","0.120875","7.2525","0.645191498608077","33.6551118814265","21.1939077477337","0.0383564842173513","0.0258365849277972","14.731","18.022","25646","50.122","6.614","25.177","0.263","KCNT1_20170323_B6_DIV11"
"11","HOM_H","B4","14","6","12606.98145784","0.460654293472762","1.98321428571429","1020","0.0808571428571429","4.85142857142857","0.44715638376734","31.676253495309","12.2475102580505","0.0370136480920743","0.0237837220651774","13.438","13.583","13814","55.249","4.678","13.08","0.358","KCNT1_20170323_B6_DIV11"
"11","WT","B5","7","1","6303.49072892","0.0185229814285717","0.301285714285714","1","0.000142857142857143","0.00857142857142857","0.0490072023994687","38.5621352070206",NA,"0.0324152175000005","0.0056794580987543","0.714","1.89","5","0.263","NaN",NA,NA,"KCNT1_20170323_B6_DIV11"
"11","HOM","B6","6","3","5402.99205336","0.118966564782608","0.499666666666667","20","0.00366666666666667","0.22","0.078341929269636","59.3967507503828","28.7256013616323","0.0235881981896549","0.02024547557322","5.913","3.218","136","5.037","65.459","119.235","0.549","KCNT1_20170323_B6_DIV11"
"11","WT_H","B7","13","7","11706.48278228","0.381192287013143","1.95007692307692","831","0.0709230769230769","4.25538461538462","0.309958021947899","33.8658634803277","14.8897359724385","0.0367959801902895","0.0237265268929117","11.352","9.37","9502","41.624","5.738","16.96","0.338","KCNT1_20170323_B6_DIV11"
"11","HOM_H","B8","14","14","12606.98145784","0.290656796318036","4.07314285714286","2811","0.223071428571429","13.3842857142857","0.266134630987502","45.2311218190931","24.2904068707091","0.0299895850260607","0.0234348637304472","10.692","8.264","30055","58.53","3.892","9.034","0.431","KCNT1_20170323_B6_DIV11"
"11","WT","C1","14","13","12606.98145784","0.306285438499439","2.29521428571429","892","0.0707142857142857","4.24285714285714","0.385855662122475","73.5693624634162","45.5305622459018","0.0190907305493124","0.0185370492898803","17.043","19.94","15219","52.595","11.79","36.826","0.32","KCNT1_20170323_B6_DIV11"
"11","HOM","C2","16","11","14407.97880896","0.358378604365411","2.66575","1429","0.09925","5.955","0.32418709459238","44.2225906329192","25.8622148618502","0.0281705267039412","0.0223042537425862","13.718","13.231","19672","51.22","6.386","15.941","0.401","KCNT1_20170323_B6_DIV11"
"11","WT_H","C3","14","12","12606.98145784","0.574337896866258","4.13714285714286","1785","0.141571428571429","8.49428571428571","0.853642005360455","38.1664638642289","16.750118958489","0.0268121377700568","0.0208472112407199","22.42","38.5","40064","76.814","3.859","15.005","0.257","KCNT1_20170323_B6_DIV11"
"11","HOM_H","C4","12","7","10805.98410672","0.360806477662517","1.92883333333333","718","0.0665","3.99","0.319034783928757","35.4696953976202","19.1062247074735","0.031766084187774","0.0242736479644807","12.351","16.812","8930","42.846","6.732","16.925","0.398","KCNT1_20170323_B6_DIV11"
