"well","treatment","DIV17","DIV19","DIV21","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","87.1074870771682","50.6283459658603","69.6065115095948","42.7125224050542","41.3354921524902","41.9213522801414","64.8888854321988","49.2796992294389","50.9740478996466","57.0844768048653","45.2224689227882"
"A2","HOM","80.5962385249157","70.0126544935138","63.9542475926262","62.6208441528077","68.4591506487621","62.5527209145024","66.2990317283247","73.1048796944478","66.5400928804526","85.0148941563101","82.742786120129"
"A3","WT","60.2622354941669","61.4323986195028","44.995443902373","48.1930332367728","47.439018250415","47.3613673981322","59.4513151138241","54.9976044675546","51.1210605127355","74.3492392839174","55.7900698393878"
"A4","HOM","153.511212956446","94.4385533387172","86.6383725625018","91.0982541204812","96.3933223715174","94.6657084998617","94.1945669097789","91.1820770849611","73.8650446305137","112.805590192575","84.6070594135303"
"A5","WT_G","67.9762069931467","43.7580816434119","46.2232824434512","33.1974231593175","23.1547434891543","61.3909117378807","85.9815089356695","84.1784690380989","69.6445832672503","83.4074485336811","49.1808834574317"
"A6","HOM_G","131.100013630362","101.308909898891","82.1837370145615","80.8890698049612","67.9767314953338","126.297427523112","159.818797909591","112.52318073047","110.942833646498","159.809818223485","129.804864913905"
"A7","WT_B","122.229271098917","84.9764240051001","67.7437087379465","53.2139734018911","79.304359294335","59.1984373259575","54.0492976327118","42.8835532309751","46.7257550524258","35.7865751125037","37.4242565628865"
"A8","HOM_B","114.175541408567","83.169594347147","64.6629141798408","64.1214141722921","81.5941338506123","61.9072930790905","50.3825941785689","49.8163765224777","44.7682178213138","46.0004906930349","48.1386379463219"
"B1","WT","55.961208749375","44.9756857699161","52.5299558824696","37.5048813872598","42.9873022395942","31.8071412297489","33.5236671158681","37.5952581832785","33.8648203031727","40.0692152344439","33.9074909857917"
"B2","HOM","131.044151923501","109.701538662318","81.3551200179739","70.2841037374601","77.4783822213734","85.4272908127328","62.1795160040433","72.1217155308384","77.1412177423231","104.922795789225","75.4613528708474"
"B3","WT","48.6603395541215","45.1357284419772","44.8508846941442","50.055445691933","49.3291573391071","50.0574905506519","49.7699139409178","47.5859505351966","43.7535007239009","49.5748719728793","39.7885133772256"
"B4","HOM","117.854902849619","105.189789966708","80.6912203628959","74.5348498542877","96.7654840798926","95.0350501350586","97.3366237691909","76.2162527042466","60.3855128348296","100.520014128765","75.3131944315665"
"B5","WT_G","91.143994453391","80.1183712644315","82.5118683530357","43.2987644387851","0","37.1801047133101","45.8363580801019","39.3419337402275","51.0948859180604","44.2302595935203","65.3326203806609"
"B6","HOM_G","104.799344173083","87.4605000269903","61.235554701284","42.0900882728513","36.1038077414878","29.9000654348396","34.63606973678","42.7773712798405","53.2991642131317","65.0394302523623","45.5560415116765"
"B7","WT_B","94.2272582883166","87.8327290639609","66.4941877737425","41.9206120485448","56.7166636158599","61.8809501162779","47.4700029514745","48.1035451489799","43.4596206755002","28.9745337742339","30.5006648433186"
"B8","HOM_B","149.415936451671","119.947815838371","112.792486585916","73.0489037342641","66.5873045207447","66.7562262388448","58.8137309472498","55.2260613681133","35.4764590357569","49.1487750462164","46.2037184765125"
"C1","WT","128.905825420245","124.481110871312","107.693806976605","76.0033233468026","59.3508923521345","68.479959278686","65.9725754491496","70.9992335895881","59.5930898919062","51.7246765241164","47.9518004804003"
"C2","HOM","83.8641793663266","79.720269877756","65.6181815437925","53.4602374541726","54.9927615715151","53.0459838524114","55.4312327542191","54.5478566382954","42.3922268237694","55.0194386596891","40.2569175754292"
"C3","WT","125.049360061155","115.197540439701","125.096062772766","114.88778752485","103.92629823397","110.072169579332","105.845111982545","93.0147874883676","76.1703534839195","83.0136687252529","77.042682933282"
"C4","HOM","92.1101804232501","71.4234205725926","81.2494590632882","85.2448058501494","72.9242664156106","91.4269349672406","91.9923085989878","100.585849905541","71.3317040191046","98.9984203735213","76.2919900181953"
"C5","WT_G","69.0504675685078","57.3468536280803","60.4350469906063","42.5588315594212","20.1389452097498","32.1639203533634","53.1409542847257","59.8853234200037","56.5476761962704","44.2781497939959","58.1447755153095"
"C6","HOM_G","120.189772842052","97.8076634724237","82.394220787847","84.0663824645403","46.5241440200292","62.1140830027436","78.1499344689944","70.2711745949487","56.1952399758873","88.5795896306025","84.6572427760226"
"C7","WT_B","115.152044057128","92.4139544229553","69.6319134535586","46.7495550025728","56.1601519511689","46.4835206404296","44.6045584150017","40.8494621970134","39.3742248527364","31.2093679200991","34.4581768635975"
"C8","HOM_B","120.112724541257","113.359552566886","77.3784626123034","68.5568893181828","64.4246693082366","50.0101951761061","45.532203315479","50.8845020515405","36.2518961263279","38.0822989397446","41.1192695915577"
"D1","WT","97.5162546183416","84.320300533768","64.8654180044318","54.8699549101282","51.5887212310894","54.8705375083719","48.7378556631532","61.9030319680817","45.6500373738026","52.8613488016654","52.7147920313881"
"D2","HOM","104.581665147245","92.5004726608353","79.9091960929015","42.5538421114134","44.5604463055697","79.8186661671435","70.9329142372663","56.7900759170626","53.6843624622219","73.8913766300596","59.1860404553016"
"D3","WT","123.560137599023","96.6840877989391","104.351571718345","44.4550413669319","94.207902973293","99.9311176481917","82.4275402084084","96.7670696143812","83.4771987236753","90.5136235033729","83.2573346558486"
"D4","HOM","145.446192081789","111.590218744666","150.466711259144","145.205023361478","144.266140307384","144.461813038426","135.873740702925","133.537749951187","102.084777532952","129.537167344657","102.515970762559"
"D5","WT_G","65.3533449414474","61.5894198980763","60.0979342460942","31.578541071296","44.7428104029258","67.5935082317235","50.6928011407432","71.1399535490174","49.7185063753509","63.6333496598398","53.7150930255525"
