"well","treatment","DIV17","DIV19","DIV21","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","270.612244897959","388.020408163265","636.95145631068","1164.70149253731","956.857142857143","1131.66315789474","643.878378378378","1293.42222222222","1247.22727272727","1059.02127659574","1225.71428571429"
"A2","HOM","1197.57142857143","1833.63414634146","1500.02777777778","2022.56666666667","1770.53125","2112.14285714286","2091.58823529412","2235.02777777778","1969.10638297872","965.316666666667","1625.56896551724"
"A3","WT","382.666666666667","418.397058823529","433.230769230769","1002.375","1244.27906976744","1640.82926829268","1062.15384615385","1465.30434782609","1445.69620253165","1130.76271186441","1597.18292682927"
"A4","HOM","424.556451612903","659","761.453781512605","1674.09420289855","1279.21212121212","959.269565217391","1173.85","1491.9477124183","1184.41095890411","772.414634146341","937.34347826087"
"A5","WT_G","169.69696969697","289.975155279503","339.226086956522","714.056603773585","622.222222222222","228.396694214876","206.049645390071","239.99173553719","262.59649122807","233.385826771654","722.424242424242"
"A6","HOM_G","385.873949579832","1565.51111111111","1196.67948717949","1098.70454545455","1749.82608695652","702.537735849057","510.848920863309","665.805194805195","834.837037037037","474.287878787879","652.619047619048"
"A7","WT_B","306.154929577465","817.964539007092","521.135135135135","229.650434782609","766.773399014778","200.53316953317","179.261627906977","213.243961352657","137.109947643979","173.278911564626","212.019417475728"
"A8","HOM_B","323.427184466019","2073.40476190476","894.822222222222","318.245541838134","1431.97058823529","727.778067885117","249.419718309859","288.368253968254","171.743315508021","218.962298025135","264.449411764706"
"B1","WT","301.0625","431.910714285714","188.450292397661","551.984615384615","486.205479452055","654.322580645161","496.9375","286.698170731707","499.157024793388","181.37984496124","494.973684210526"
"B2","HOM","335.006666666667","465.03821656051","473.973958333333","549.966292134831","498.395833333333","1158.79310344828","397.95","509.666666666667","470.115384615385","394.827868852459","744.529032258064"
"B3","WT","113.715231788079","130.794871794872","154.456989247312","334.381355932203","255.58","389.939655172414","222.877777777778","625.928571428571","537.89010989011","382.960526315789","448.165467625899"
"B4","HOM","326.776397515528","358.748502994012","389.884057971014","630.073770491803","448.63358778626","479.788571428571","411.67816091954","985.147368421053","870.776","395.091428571429","505.806818181818"
"B5","WT_G","246.91724137931","264.800632911392","253.809523809524","1088.79166666667","0","1044.85714285714","866.333333333333","727.428571428571","251.258760107817","318.618421052632","261.0375"
"B6","HOM_G","250.834645669291","332.969230769231","421.181818181818","776.6","985.8","755.934782608696","850.666666666667","724.142857142857","729.352941176471","601.368421052632","486"
