"well","treatment","DIV17","DIV19","DIV21","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","0.00403820224719101","0.0220636363636364","0.0210202247191011","0.0494522727272727","0.0738988764044944","0.0590630434782609","0.0232966292134831","0.0323865168539326","0.0369573033707865","0.0271159090909091","0.0530134831460674"
"A2","HOM","0.0172337078651685","0.0345977272727273","0.0236606741573034","0.0279295454545455","0.0374404494382023","0.042395652173913","0.0372696629213483","0.0388089887640449","0.0537056179775281","0.0310977272727273","0.0484247191011236"
"A3","WT","0.00561573033707865","0.0235386363636364","0.0270516853932584","0.0342954545454545","0.0293415730337079","0.0345108695652174","0.0316112359550562","0.050676404494382","0.0574808988764045","0.0274090909090909","0.0745123595505618"
"A4","HOM","0.012314606741573","0.0242590909090909","0.0354651685393258","0.0835204545454546","0.0435325842696629","0.034204347826087","0.030076404494382","0.0769707865168539","0.0321370786516854","0.0168227272727273","0.0847707865168539"
"A5","WT_G","0.0113280898876405","0.0256590909090909","0.0199101123595506","0.0514659090909091","0.0127640449438202","0.023954347826087","0.0210606741573034","0.0210134831460674","0.020476404494382","0.0208431818181818","0.0306516853932584"
"A6","HOM_G","0.0127865168539326","0.0444636363636364","0.0386494382022472","0.0667704545454545","0.0675056179775281","0.0306717391304348","0.0272337078651685","0.0185303370786517","0.0422696629213483","0.0218886363636364","0.0280943820224719"
"A7","WT_B","0.0127191011235955","0.0349113636363636","0.013438202247191","0.0612181818181818","0.0640943820224719","0.0514760869565217","0.0401505617977528","0.0727438202247191","0.0446719101123596","0.0594068181818182","0.0426561797752809"
"A8","HOM_B","0.00960898876404494","0.0296136363636364","0.0211707865168539","0.104731818181818","0.121148314606742","0.152595652173913","0.111024719101124","0.0835033707865168","0.0674606741573034","0.0779090909090909","0.0678112359550562"
"B1","WT","0.0134224719101124","0.0380818181818182","0.0159056179775281","0.0310136363636364","0.0363775280898876","0.0368478260869565","0.0283101123595506","0.0932449438202247","0.0671168539325843","0.0225613636363636","0.0776157303370787"
"B2","HOM","0.0139887640449438","0.019125","0.0342","0.02115","0.0106","0.0255260869565217","0.0283955056179775","0.0244988764044944","0.0261955056179775","0.0195068181818182","0.0485955056179775"
"B3","WT","0.0118584269662921","0.0213545454545455","0.0244988764044944","0.0319477272727273","0.0268561797752809","0.0345","0.0155325842696629","0.0551258426966292","0.0622561797752809","0.0257840909090909","0.0670876404494382"
"B4","HOM","0.0157460674157303","0.019425","0.0350988764044944","0.0348045454545455","0.0257820224719101","0.0342978260869565","0.0319910112359551","0.042838202247191","0.0576606741573034","0.0330431818181818","0.0430314606741573"
"B5","WT_G","0.0137213483146067","0.0379772727272727","0.0236292134831461","0.0610977272727273","0","0.00996304347826087","0.0252516853932584","0.027038202247191","0.105887640449438","0.0250409090909091","0.0726157303370786"
"B6","HOM_G","0.0117258426966292","0.0213977272727273","0.0189303370786517","0.00810909090909091","0.00675955056179775","0.0456978260869565","0.00350561797752809","0.00489887640449438","0.0179280898876404","0.00721590909090909","0.000804494382022472"
"B7","WT_B","0.017076404494382","0.0284340909090909","0.00987640449438202","0.0405477272727273","0.0532494382022472","0.0659021739130435","0.0295573033707865","0.0289573033707865","0.0269033707865169","0.0223454545454545","0.0306359550561798"
"B8","HOM_B","0.0140966292134831","0.0267613636363636","0.0121505617977528","0.112711363636364","0.159433707865169","0.158067391304348","0.121480898876405","0.0750426966292135","0.0786561797752809","0.0687613636363636","0.0951438202247191"
"C1","WT","0.00993483146067416","0.0129363636363636","0.0249213483146067","0.0394409090909091","0.0353123595505618","0.0467108695652174","0.0327370786516854","0.0329797752808989","0.116494382022472","0.0399590909090909","0.103130337078652"
"C2","HOM","0.0186898876404494","0.0232954545454545","0.0323595505617978","0.0220136363636364","0.0280786516853933","0.0282760869565217","0.0214966292134831","0.0229595505617978","0.0211438202247191","0.007375","0.0425820224719101"
"C3","WT","0.0148898876404494","0.0332318181818182","0.0364651685393258","0.0217227272727273","0.0261685393258427","0.0301086956521739","0.0263752808988764","0.0595370786516854","0.067476404494382","0.0332318181818182","0.0510269662921348"
