"well","treatment","DIV17","DIV19","DIV21","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","2.83808016877637","1.68545022208264","2.29220977596741","1.37992634960433","1.33023113557915","1.33446915605073","2.15192655805534","1.63843031123139","1.655102610638","1.89496340938442","1.455057744638"
"A2","HOM","2.45983717774763","2.13920532528136","1.97182834068927","1.94997211821875","2.09342930791304","1.94854126579645","2.07292285356035","2.28886577794586","2.08720915350552","2.66538903794557","2.59958144401814"
"A3","WT","1.88119953863899","2.02084812823374","1.49629080118694","1.58408144678636","1.50770362070173","1.5960857192636","1.98678470618424","1.79929827582496","1.64075280973598","2.4784697203637","1.6937625250501"
"A4","HOM","4.90730307218029","3.06344628695025","2.8240682497248","2.9749905152136","3.14040952778939","3.12078713561936","3.08586673284527","2.99869217657086","2.39988412887444","3.72287763127458","2.75434757899523"
"A5","WT_G","1.90666397006775","1.24488464048524","1.32956390001082","1.04751853806204","0.677038626609442","1.85321856287425","2.40842490842491","2.37420224719101","1.96862198918565","2.33613148360873","1.38007434396967"
"A6","HOM_G","3.93675810473815","3.12381339449009","2.3972953456312","2.53873984938225","2.17613225970413","3.8223224091093","4.80333951762523","3.67972368955709","3.38578258158387","4.79537980927327","3.91892049089746"
"A7","WT_B","3.93178202068417","2.76059113300493","2.21014195454172","1.66626283132234","2.50013926283539","1.90333769261386","1.73602596465921","1.36698311313326","1.46714158504007","1.15348345662954","1.18773718858913"
"A8","HOM_B","3.66618217054264","2.73507549361208","2.12484160984734","2.06678264231178","2.68268503623039","1.99759714463611","1.63634874527704","1.58056936285585","1.42114651514062","1.46370873331772","1.53625610696837"
"B1","WT","1.68673326323169","1.27130452342488","1.58273058951546","1.14606930111587","1.13093720791911","0.986361320104313","1.03141270392225","1.10705460231477","0.928523678840335","1.21281184425274","1.01199004825994"
"B2","HOM","4.21330834114339","3.62047169170122","2.71939239191587","2.36372732123799","2.58241050733969","2.82059686044506","2.0939875267979","2.36327944572748","2.50551223447163","3.38532346868548","2.44340824680782"
"B3","WT","1.36180952380952","1.19086491739553","1.26566476790692","1.31529524112685","1.19708244308554","1.30856063175234","1.30928054491273","1.22580353918382","1.07505397827978","1.18486704511503","0.991288956066904"
"B4","HOM","3.77143581938102","3.41784458903597","2.636179399066","2.45090427475338","3.124888736734","3.08215161274816","3.16370465885519","2.5025568682772","1.95846330275229","3.23282793475764","2.42139337481567"
"B5","WT_G","2.7411223551058","2.41098985257515","2.5014440433213","1.22750262207202","0","1.10448208664368","1.45032397408207","1.2469621685443","1.36345084529983","1.3539853811347","1.6996244250327"
"B6","HOM_G","3.33686464555393","2.83937823834197","2.03074503074503","1.44293932083875","1.25733231318541","1.03327787021631","1.06065641877856","1.40399774774775","1.77451768488746","2.13991953509164","1.36574074074074"
"B7","WT_B","2.85410969921184","2.69022035157217","1.894305307096","1.24859401321757","1.58780811248869","1.73704448520475","1.33510725666043","1.33893431263858","1.01835401218706","0.817562001079515","0.809747591180469"
"B8","HOM_B","4.8120350944116","3.90695836831448","3.44478334034497","2.28147438966012","2.14257847302329","2.07319152391004","1.75360916472028","1.73589600742804","1.15629719491966","1.59181775918178","1.46953546351888"
"C1","WT","3.35645784032881","3.26297025987428","2.85848402411052","2.02936114553215","1.62301738358076","1.846200352233","1.80190870317976","2.05075523440561","1.63824380425211","1.68321393631458","1.50479051640143"
