"well","treatment","DIV17","DIV19","DIV21","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","0.177380010548523","0.105340638880165","0.143263110997963","0.0862453968502703","0.0831394459736969","0.0834043222531706","0.134495409878459","0.102401894451962","0.103443913164875","0.118435213086526","0.0909411090398749"
"A2","HOM","0.163989145183175","0.142613688352091","0.131455222712618","0.129998141214584","0.139561953860869","0.129902751053097","0.138194856904023","0.152591051863057","0.139147276900368","0.177692602529705","0.173305429601209"
"A3","WT","0.125413302575932","0.126303008014609","0.093518175074184","0.0990050904241478","0.100513574713449","0.0997553574539753","0.124174044136515","0.11245614223906","0.102547050608499","0.154904357522731","0.112917501670007"
"A4","HOM","0.306706442011268","0.191465392934391","0.1765042656078","0.18593690720085","0.196275595486837","0.19504919597621","0.192866670802829","0.187418261035679","0.149992758054653","0.232679851954661","0.172146723687202"
"A5","WT_G","0.136190283576268","0.0889203314632314","0.0949688500007729","0.0748227527187174","0.0483599019006744","0.123547904191617","0.172030350601779","0.169585874799358","0.140615856370403","0.166866534543481","0.0985767388549767"
"A6","HOM_G","0.262450540315877","0.208254226299339","0.1712353818308","0.16924932329215","0.155438018550295","0.25482149394062","0.320222634508349","0.229982730597318","0.225718838772258","0.319691987284884","0.261261366059831"
"A7","WT_B","0.245736376292761","0.172536945812808","0.138133872158858","0.104141426957646","0.156258703927212","0.118958605788366","0.108501622791201","0.0854364445708286","0.0916963490650045","0.0720927160393464","0.0742335742868207"
"A8","HOM_B","0.229136385658915","0.170942218350755","0.132802600615459","0.129173915144486","0.167667814764399","0.124849821539757","0.102271796579815","0.0987855851784907","0.0888216571962886","0.0914817958323578","0.0960160066855233"
"B1","WT","0.112448884215446","0.0908074659589199","0.105515372634364","0.076404620074391","0.0869951698399315","0.0657574213402876","0.0687608469281499","0.073803640154318","0.0663231199171668","0.0808541229501826","0.0674660032173296"
"B2","HOM","0.263331771321462","0.226279480731326","0.169962024494742","0.147732957577375","0.16140065670873","0.176287303777816","0.130874220424868","0.147704965357968","0.156594514654477","0.211582716792842","0.152713015425489"
"B3","WT","0.0972721088435374","0.09160499364581","0.0904046262790657","0.101176557009758","0.0997568702571281","0.100658510134795","0.10071388807021","0.094292579937217","0.0826964598676758","0.0987389204262524","0.0762529966205311"
"B4","HOM","0.235714738711314","0.213615286814748","0.164761212441625","0.153181517172086","0.195305546045875","0.19263447579676","0.197731541178449","0.156409804267325","0.122403956422018","0.202051745922352","0.151337085925979"
"B5","WT_G","0.182741490340386","0.160732656838343","0.16676293622142","0.0818335081381346","0","0.0788915776174058","0.0966882649388049","0.0831308112362867","0.0908967230199889","0.0902656920756468","0.11330829500218"
"B6","HOM_G","0.20855404034712","0.177461139896373","0.126921564421564","0.0901837075524216","0.0785832695740882","0.0645798668885191","0.0707104279185708","0.0935998498498498","0.110907355305466","0.133744970943228","0.10505698005698"
"B7","WT_B","0.190273979947456","0.179348023438145","0.135307521935429","0.0832396008811715","0.113414865177763","0.124074606086053","0.0953648040471732","0.0956381651884701","0.084862834348922","0.0583972857913939","0.0622882762446515"
"B8","HOM_B","0.300752193400725","0.244184898019655","0.229652222689665","0.142592149353758","0.133911154563955","0.129574470244378","0.116907277648018","0.108493500464253","0.0722685746824788","0.099488609948861","0.0918459664699298"
