"well","treatment","DIV17","DIV19","DIV21","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","152.820628486742","93.419294805105","115.803555366546","72.9300723071025","66.1571288342846","78.9573071518229","88.1885543366514","80.9084022962673","75.006643208823","87.0180344678084","71.3322882536554"
"A2","HOM","135.082260654238","116.165411402968","105.684473826146","103.417648817634","121.263543691008","98.9038274638942","96.0646421759807","109.830498814581","91.0352092198305","102.301520495685","98.4508084458433"
"A3","WT","110.831870765455","101.828549669935","82.2267402475588","84.7655363830175","81.9431612902741","83.7489967675109","87.2362168732812","91.0199837120873","93.4387739312427","98.5122407837764","98.7446643867501"
"A4","HOM","235.849648075663","129.835140592448","123.958428779508","146.111124879798","133.896530172647","142.132987061743","140.326901324534","151.726421516485","127.278509112364","152.659534001173","135.509867920568"
"A5","WT_G","109.147922179935","76.1259210878459","76.1050706978822","55.4060258606845","34.3234040420259","73.559838761202","103.319361231515","99.0670386783906","88.3309269699784","100.312328426502","76.9940444692984"
"A6","HOM_G","199.200592952314","145.571370826411","117.392768410603","95.1086424581418","85.262600297304","143.584983305264","179.835036895238","150.359134186939","155.215541112424","192.651547448438","163.985416148843"
"A7","WT_B","195.610383400898","153.744881890167","111.701216882408","96.8649964943875","88.259354423784","80.2013276053285","77.6089106988219","54.6289498562686","65.2788941177926","46.5364500935618","59.1679197621427"
"A8","HOM_B","192.008945268971","141.520355816422","90.9827078404364","110.883401130372","99.1845924390268","85.0959179489454","79.811136433575","91.5550331973448","80.996992608214","73.9106030255107","74.6151270851576"
"B1","WT","87.341445886709","66.3123993135939","90.3510357738264","55.4290279998252","56.7152475345041","53.6639982626699","53.5722020277198","55.8844460278864","55.179336949342","60.3079907657339","58.5423074999875"
"B2","HOM","200.73427831961","165.353266661584","109.044084609561","98.2735973619145","104.719466928672","116.143939276776","92.5114448842852","105.615540484212","110.524580566205","136.232659502277","112.099366139795"
"B3","WT","82.5590681114502","61.0786382664372","58.9946156157028","59.7254258879908","51.997520555892","57.6319080038329","59.611437890396","45.1693060682294","46.9777855560137","53.9077442497042","51.6156128838449"
"B4","HOM","172.871502876201","143.852920587672","105.531189448697","94.3213689397373","115.243728029295","113.035414006423","112.922814665606","97.7888997625301","84.3885983261517","113.031550951299","97.4901618704491"
"B5","WT_G","141.739406419303","112.20290114901","112.705489474514","61.94291865898","0","53.9987390849166","73.8840251571162","62.972516812344","53.5558236933362","51.969404998692","54.4829346717879"
"B6","HOM_G","158.068692912487","133.967035580132","88.7777438120896","62.2087215175975","48.8915525620299","49.4181210208747","52.4400770615791","69.5551274205897","79.8940201901928","86.0150722355319","73.7665897770262"
"B7","WT_B","143.874985938528","123.591083379628","86.7453804101643","74.3420875352316","90.4882449651868","82.0109469801515","82.6937321283614","84.0285939344706","80.689873852667","60.9553200835866","60.2528246950497"
"B8","HOM_B","224.741046322455","174.930180004966","157.909580104467","111.526913702043","87.3904140476294","81.8303669313015","81.9556441390444","97.1173879136245","67.3342512178046","83.2637344281406","73.1414644500416"
"C1","WT","210.699001927288","201.589538040368","159.061844949433","107.992863814756","91.5840661391061","98.5922632074402","93.1654846885588","98.8999066034893","83.7648628635933","77.1460504067022","77.2409411087403"
"C2","HOM","123.595530960886","117.319995626086","93.7025625368023","85.8173153629285","72.1566213314608","84.3286246009234","75.6976793056988","81.133398720071","75.1069442888924","114.820816405405","77.3663199372178"
"C3","WT","204.009642345078","173.199998698558","156.039074692786","147.982252822964","138.308402262835","140.126238584465","131.135014097011","105.220603420149","92.6060965640143","100.965980290581","100.331759235246"
"C4","HOM","146.584926120609","97.5207898841538","97.1790837347424","102.522365326303","95.3209822621033","109.045338169007","146.408958948618","120.006287986196","98.9079369730958","113.151596269794","102.228833227207"
"C5","WT_G","123.936174650269","109.198824156994","104.406218010017","66.8714174705133","32.1838660935157","52.1439168410079","77.736508533616","85.8917289164987","84.751759185721","89.0346240667404","85.1305967648076"
"C6","HOM_G","183.681280921234","150.62926599304","111.98065600487","103.105183800802","66.8113504861662","80.9370836442422","111.284740588024","100.050891016565","85.5191003227301","119.479338839714","118.94402328198"
"C7","WT_B","178.235079724404","145.503714612439","106.333347022098","69.1014075343717","67.2214240274192","65.9029479910794","85.7880196517743","85.401372580689","71.5428459140482","72.4604476440824","69.6107258836937"
"C8","HOM_B","189.765836199333","165.694132670163","103.642500204262","104.957856526935","87.2738265839776","84.0485148555255","76.9172332851958","86.1379450970248","70.2394857469895","69.9412374268597","65.8357775399517"
"D1","WT","153.961580079697","119.783381836116","99.9557625834357","87.1686914029835","80.1527168005376","83.5070362960809","73.5393177215964","77.954427604208","70.2718961623418","67.9368955282223","74.1634638879099"
"D2","HOM","159.386384946148","138.160412149461","116.4919190828","76.7906380266093","72.52402563171","101.732570493267","86.8430242039515","80.6902279844119","81.224835996272","91.0613139264722","84.473458547988"
"D3","WT","185.180494212112","136.427693847771","130.279192158608","95.2882367154313","112.789539566227","116.243169308449","95.9805698810692","120.17370513864","108.231645617667","114.674409895966","111.118243282968"
"D4","HOM","206.779485909002","142.62463152161","192.130553277343","177.458315773129","178.071650822883","176.01109069496","170.13455872077","162.190022725486","142.114055698278","158.050924748195","134.379212546124"
"D5","WT_G","114.875553899622","88.5626579785657","80.322651123628","46.6660936875005","67.9118540886918","95.4611551806667","68.4068248811596","94.6869517554004","73.2601510583314","85.0720003591862","68.9540766731368"
"D6","HOM_G","131.353617030004","115.437272010012","83.9759319691759","55.1621371560277","49.7248663719028","64.5953000028653","86.9319689278229","111.945327344726","100.117572434653","96.3513219274835","101.992758054846"
"D7","WT_B","145.060006040388","124.531851099895","70.573475433931","62.3431290917306","68.5869179853443","76.7980238938518","60.4201125996904","62.9318241188222","60.1913303355153","59.7398723456241","64.9976551130711"
"D8","HOM_B","180.17739119395","178.639338719115","132.487724982865","80.1793174981284","73.9120820274276","65.6064235290341","67.8017890146272","78.5808142984768","64.0760053422674","69.827155407444","63.2147504525507"
"E1","WT","111.603183250171","85.0673988512441","57.317516715162","53.7158402886144","50.5308328632673","56.270531884301","52.2049746532907","63.2165199819461","46.2007707466148","49.5975421129445","51.1882629178222"
"E2","HOM","187.959118061135","145.150069774635","165.61415049197","129.68195283229","119.858064808","123.391420292758","111.998843686367","112.7907458277","108.066468839933","109.483056618145","109.713221543176"
"E3","WT","144.745892057892","119.942160635334","120.089583735801","100.396680356718","98.03606046152","114.376466427156","105.923910668843","87.3008946233428","93.0118414682682","104.654241681113","95.4430475027471"
"E4","HOM","198.255457572482","160.730101652854","145.064982843978","127.425506485051","148.652603025276","127.163472084076","138.608626225743","130.33070500257","113.422066036068","129.85160343962","106.157370867109"
"E5","WT_G","148.916019336598","126.163125065965","136.001919481176","80.2317168601933","41.0301248483002","66.3552150063592","88.6714525146607","102.203612683291","108.942031104022","105.466063688677","84.3931093405534"
"E6","HOM_G","181.245324982604","143.017385708256","151.187126160786","94.4527388168288","57.7052186223837","53.5589276859192","64.7255991910631","71.1207218930697","84.8707946197894","110.414710486543","115.993495480295"
"E7","WT_B","139.11664776799","86.9712763440449","64.0141920921339","59.7637394731485","45.880535567297","47.9772702121333","61.6139756289034","63.4004310836776","56.8154857018103","48.6462195211328","35.3884956484101"
"E8","HOM_B","176.79821971702","137.397899491415","139.856162210439","86.9363068386121","75.0288103575046","73.8885953390343","63.2020793112968","71.1543271002716","56.3963558148476","65.1423902371496","72.3844130273786"
"F1","WT","125.700720990195","73.6384678400368","67.4199527453192","68.0239512912969","65.8446339303483","59.8072382613037","72.768141789938","79.9329092643951","64.3397029632793","63.9482902016701","64.3402507015416"
"F2","HOM","122.033660914347","98.4600251356793","122.029822019407","95.2451030985133","89.6684410450648","104.131336462083","119.868355184885","116.333536201408","101.082560412577","101.458112870174","99.8177020413249"
"F3","WT","149.248619898746","83.0374601233696","102.469749743427","72.7117973504765","89.0558501435747","86.3861999447703","81.647084113866","95.0829001359453","66.692277681963","72.1911427863083","65.9225997917245"
"F4","HOM","133.264050839942","89.332486579028","130.708316092754","75.7239869074321","79.5850382512872","133.624611147049","141.671462203712","95.1548665598166","59.2763815363134","95.3615801300346","56.8517342582853"
"F5","WT_G","119.352184749937","84.1279856057703","75.7173286137645","57.2339907480502","35.23927003291","60.3497849494864","109.756956896049","93.3814833094953","100.113869799748","83.3981387255378","78.1333858383001"
"F6","HOM_G","202.063153533971","141.916100801984","120.088676479454","86.3257075614754","48.2597091783718","69.129408513903","83.6466359359394","94.5339461024625","106.317799387552","110.342449347175","107.296995743952"
"F7","WT_B","136.827484037743","130.639899865298","94.437473846857","86.2225497520537","71.1127963146601","68.03577100435","52.1003607773317","42.1204569433434","51.5220378709875","43.6665537303678","49.6631055787627"
"F8","HOM_B","171.713958188917","168.775270988209","79.34634654225","85.7966597682791","85.7096841158035","79.8567132986785","80.1353133286612","66.672010772537","55.9514679181512","61.4028627926423","63.3343567180888"
