"well","treatment","DIV17","DIV19","DIV21","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","0.992292149966325","0.676900255147451","0.888428465028099","0.895677425278913","0.897045562093196","0.837818249830501","1.08887517711047","0.992835698689956","1.07104102423982","1.00437879613374","0.955125667920047"
"A2","HOM","0.980169772934546","0.920701986430548","0.891723636844017","1.06993352259703","1.21405689184122","1.23858590935746","1.48191214470284","1.50055015758751","1.46256202787699","1.60658511553078","1.49361574044737"
"A3","WT","0.635339102435098","0.61182972592282","0.591199193819281","0.708196721311475","0.843791890741062","0.834665012406948","0.870135107884654","0.938330038700337","1.01018946027703","1.04853285554874","1.04913686065607"
"A4","HOM","1.53282865045858","1.25683407501589","1.28764690000142","1.55920981588467","1.68948358435945","1.62825640949949","1.73124642811054","1.61181172416715","1.47828614416632","1.87801696020874","1.48917255527695"
"A5","WT_G","0.697363095794029","0.491028418771956","0.519412563576811","0.858591587640093","0.577141090384417","0.852805036104425","0.796845858475041","0.914153497450104","0.803780474707335","0.871277815338487","0.666275397557363"
"A6","HOM_G","1.31137194425406","1.302458008634","1.17356920136793","2.18855538956041","1.92629110228306","2.27922137544762","1.94969796814937","1.86962546953065","1.74306350335612","1.79964355524894","1.73506636001097"
"A7","WT_B","1.26849906629318","0.915246839611786","0.876773372135322","0.625155047200629","0.741896123580243","0.840260261703026","0.85212873270966","0.530247336240345","0.701470548844186","0.888299912816042","0.374419202743249"
"A8","HOM_B","1.16638072896607","1.11894482563668","1.41208444382101","1.02182377139434","1.40365798107583","1.05648584726876","0.89662540188856","0.731348150414441","0.593957047414291","0.647920695297393","0.604259185582641"
"B1","WT","0.535638830201268","0.498207959133229","0.594754715588203","0.548348642080971","0.516584918567249","0.497815736514014","0.497909980430528","0.455541614792495","0.449912100354578","0.667693975972377","0.523573908989053"
"B2","HOM","1.2640171047667","1.27156989097496","1.10170455921164","0.993403961682091","1.50374002137155","1.17937109566926","1.35892547167127","1.23357699924211","1.081949509613","1.36074465380378","1.02757668848226"
"B3","WT","0.456845634012664","0.500657597707241","0.568688388297241","0.615304244768113","0.622545915136162","0.626921317791853","0.572264064817985","0.603662064974787","0.569798845222574","0.595340369824906","0.622346324065656"
"B4","HOM","1.29421170450911","1.22718148299877","1.07466144689011","1.06456437741493","1.49274846968581","1.4201410618541","1.44960032378832","1.17845045771057","1.02588100017907","1.41196291455644","1.04032908345117"
"B5","WT_G","0.89624011214579","0.735111439088457","0.916453171478189","1.07107431241546","0","0.896763119176067","0.868333130846799","0.823282134195635","0.566434543775218","0.663224781572677","1.00292959369897"
"B6","HOM_G","1.10641844956932","0.985594583927867","0.760117398279131","1.19220141234265","0.999391727493917","0.820388807625159","0.868027210884354","1.07076468103084","1.04769952258228","0.983982087495694","0.908411214953271"
"B7","WT_B","0.935903434078787","0.950849304531761","0.857594936708861","0.424474240569712","0.687001208762468","0.750756497320171","0.54152187061127","0.363422666237928","0.387623337371076","0.425018334471335","0.27688585540809"
"B8","HOM_B","1.50947710617665","1.40051336775012","1.63574770728055","1.19185114486133","1.34560376716916","1.06825054177096","0.879121806863272","0.819145570345779","0.50145533658619","0.752142605927105","0.706173646244403"
"C1","WT","1.01920842162827","1.17307895850974","1.05380299540951","0.941617040769583","0.99750481000481","1.03744529630483","0.960806978607977","0.922003645276853","0.819293054725148","0.861125007271247","0.751327723853018"
"C2","HOM","0.957281674608294","0.961825919038764","0.913403874985584","0.720136457812388","0.902093692167049","0.686910090493335","1.02416423823712","0.806407466403428","0.570359551668116","0.837440208725902","0.486573703611392"
"C3","WT","1.18364269141531","1.22258489122894","1.4739949684243","1.40654386407604","1.36395426220582","1.42483356205555","1.23978277434415","1.22132947620014","1.18602962532675","1.59411471873444","1.0622009569378"
"C4","HOM","0.932405672999732","0.89574559803694","1.03983804160655","1.13152992026231","0.995973127200615","1.15668841032973","1.04455264416988","1.23268393866678","0.927387539389127","1.25965482923514","1.0299981785319"
"C5","WT_G","0.641303703703704","0.573624047417443","0.648830547052822","1.17524048515266","0.625734923567949","0.777626348665531","0.662405303030303","0.683006042296073","0.54046172115116","0.475850891410049","0.512200562073426"
"C6","HOM_G","1.12161513676561","0.896429805672967","0.910976559121183","1.96540012736149","1.154006077083","1.45787875379597","1.36681792399319","1.16954487452148","1.02453828145322","1.09322865554465","1.08439395482116"
"C7","WT_B","1.09386457378552","1.01408366037768","0.901770268028533","0.650703569505682","1.05725041173241","0.699882731227539","0.569541180204105","0.573177408072022","0.359497206703911","0.330606500417821","0.34034668181638"
"C8","HOM_B","1.07183262741977","1.2528364819422","1.12345448897173","0.714083866282885","0.726425832049624","0.590341062373399","0.53626167300756","0.603895855065676","0.395432064698266","0.462817717481275","0.478059769334126"
