"well","treatment","DIV17","DIV19","DIV21","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","11.2589285714286","6.47831632653061","8.38122693726937","5.27497993579454","5.28916666666667","5.07875722543353","8.24259868421053","6.0527052238806","5.82403189066059","6.64732142857143","4.87734700973574"
"A2","HOM","9.79135802469136","8.43256172839506","7.56252723311547","7.45422469823584","9.72837209302326","7.86601689408707","8.93664055700609","9.01208053691275","9.46626180836707","13.2380530973451","11.3486042692939"
"A3","WT","7.35299145299145","6.63411458333333","4.9530509478673","5.29245517928287","5.89491817398794","5.64312880324544","6.84358465608466","5.94872448979592","5.93913885578069","9.2974537037037","6.48450347881088"
"A4","HOM","20.7205","12.7077702702703","12.0075301204819","11.6278897849462","14.784972299169","11.5770676691729","11.9333079268293","10.406990521327","9.3803391959799","12.4949494949495","9.178264604811"
"A5","WT_G","7.92957746478873","5.31513859275053","4.75989382239382","3.50505952380952","2.38181818181818","12.2586466165414","13.7375886524823","15.0987224157956","10.8524436090226","14.4887514060742","5.21667805878332"
"A6","HOM_G","17.2186868686869","12.6108757062147","11.2451941198643","13.5024353120244","13.6483380480905","29.4976525821596","31.4134292565947","17.6597222222222","16.4114496768236","28.119696969697","22.0056437389771"
"A7","WT_B","15.0495833333333","10.2866014799154","7.34423575129534","5.47058067831449","8.2676207165109","7.33309523809524","6.10013440860215","3.94408587987355","4.06606071964018","3.0188305978898","3.03504150702427"
"A8","HOM_B","14.5580752212389","10.6353581460674","8.46122685185185","7.39534366096866","12.9857329084589","8.20070187165775","6.27481254932912","5.35301459293395","4.62008886810103","4.54419136878814","4.57841922695738"
"B1","WT","6.03954802259887","4.62147134302823","5.92757575757576","4.26195652173913","4.59899422611287","3.55403174603175","3.46633333333333","3.43458033573142","3.3354743083004","3.92948717948718","3.48270042194093"
"B2","HOM","16.6539735099338","14.5371192893401","12.1530923344948","9.30805687203791","11.1783854166667","12.3540760869565","7.57170245398773","8.62005395683453","9.89768518518519","17.6217105263158","9.67453972868217"
"B3","WT","5.72170686456401","5.17530538131397","6.34778085991678","6.75141075141075","7.79118217054264","6.77190170940171","7.02585119798235","4.87444563388897","4.28144938004093","6.40196078431372","4.10740019474197"
"B4","HOM","14.7631777108434","14.0600421348315","12.2251805054152","10.9150179856115","18.3872466216216","16.2557065217391","16","10.4862764550265","7.14454976303318","14.2786458333333","8.25320512820513"
"B5","WT_G","11.4790286975717","9.38267973856209","10.2087201125176","3.91307634164777","0","4.32083333333333","5.96065959952886","5.28768361581921","4.03789418816784","5.39122807017544","4.96644532979194"
"B6","HOM_G","11.2924836601307","11.3080752212389","7.98324742268041","4.30769230769231","5.0625","3.03543994413408","4.48648648648649","6.05641025641026","6.76790364583333","8.7607421875","6.03076923076923"
"B7","WT_B","12.2186219739292","11.2845238095238","7.83911234396671","4.3255838641189","6.30658222591362","7.23975952720603","5.06964285714286","4.67080745341615","4.37664473684211","2.94033808418959","3.07843676895555"
"B8","HOM_B","20.1665178571429","15.8837264150943","13.0032634032634","7.5878683858004","9.70267175572519","7.76355035279025","6.47395758875387","5.68835689802913","3.80650078678206","5.28067366803279","4.55206828034682"
"C1","WT","16.2682274247492","15.6360351058338","13.5241635687732","9.30604002203048","8.1046725158131","8.25995183453747","8.33088071348941","7.98360346777233","6.33326427017507","5.98257978723404","4.75752661343979"
"C2","HOM","10.2923780487805","10.68125","8.54307692307692","6.03427230046948","7.09284848484848","5.84730077120823","6.91101321585903","5.50328042328042","4.03478260869565","6.37555555555556","4.34892395982783"
"C3","WT","16.3289156626506","14.6393596986817","17.4122222222222","19.3443708609272","16.926","18.207342143906","16.5453936348409","11.4416983523447","8.67907647907648","9.62130987292278","8.12767609539656"
"C4","HOM","10.8150510204082","7.77328897338403","10.0698717948718","13.4778037383178","7.24816945606695","13.8385416666667","10.3062977099237","14.9538770053476","7.18132530120482","13.7590240641711","7.15871535181237"
"C5","WT_G","7.4921875","6.90558510638298","6.64563953488372","4.30429864253394","1.97791932059448","3.68267167381974","6.00986842105263","8.12425595238095","5.73153409090909","4.77222222222222","4.88532608695652"
"C6","HOM_G","15.7021956087824","11.3425","9.85328185328185","12.1683673469388","4.73230974632844","8.82002801120448","11.2373626373626","10.0860585197935","7.04299583911234","14.6178571428571","12.7868031358885"
"C7","WT_B","13.772027972028","11.0783687943262","8.45082872928177","6.02146118721461","6.91252204585538","6.06875296348981","4.96186107470511","4.73545861297539","4.07508532423208","3.49083646616541","3.57616242373238"
"C8","HOM_B","15.2299516908213","15.0916067146283","8.99271137026239","6.88493870402802","7.46566227244193","5.36655537006121","4.51269126912691","4.88385416666667","3.75537240537241","3.94638069705094","4.01873840445269"
"D1","WT","11.4375","9.4160125588697","7.21414677276746","6.02793172245622","5.44634615384615","5.5110347033424","4.57761764195173","4.74949572043831","3.80793333792439","5.70372918673455","3.81318681318681"
"D2","HOM","12.4042832167832","11.7768719806763","8.92789968652038","4.22966227697536","5.03770465994962","11.2212701612903","8.94634146341463","6.68634044526902","6.27326233183857","9.7645202020202","7.31049311926605"
"D3","WT","15.4995598591549","12.2359550561798","16.9461898395722","9.86143867924528","11.1762987012987","11.508496978852","9.95282258064516","10.8485872235872","9.08433014354067","10.9421751968504","9.44875"
"D4","HOM","18.3051470588235","16.8515995260664","23.7068256578947","26.4697802197802","27.0314748201439","28.0667372881356","21.8427083333333","18.4393696581197","13.0689935064935","23.4914215686275","12.4310897435897"
"D5","WT_G","7.86160337552743","7.40776699029126","7.54750175932442","3.53014553014553","5.16890801506186","8.90900900900901","5.82473222979552","8.45865724381625","5.12127021170195","7.30598290598291","5.66738030362009"
"D6","HOM_G","9.78901933701657","8.66929347826087","6.47142857142857","3.84347920277296","4.84093567251462","4.42647058823529","7.02987637362637","12.6986486486486","8.31650417827298","13.2705882352941","8.14119318181818"
"D7","WT_B","10.7983939137785","9.8960113960114","6.01081081081081","5.36902545003104","6.04097955959317","6.64433293978749","4.3929418742586","5.23913664951401","3.94692923898531","5.33437826541275","4.8338609980401"
"D8","HOM_B","13.2667269439421","14.6138271604938","8.87950937950938","5.83156320119671","7.15615942028986","5.03393177737882","4.22884353741497","5.23516892790636","3.60532849503438","4.20521280105576","3.63989437073296"
"E1","WT","7.37839366515837","5.76929723502304","3.63758633224282","3.77498927498928","3.69428838951311","4.24389596602972","3.85189437428243","4.0562213989976","2.87366039533222","5.11361441905375","3.73314685314685"
"E2","HOM","16.6765776699029","13.0932239057239","19.4592592592593","14.2836363636364","16.6406504065041","13.7371742112483","15.4356020942408","9.99642184557439","9.7171282051282","17.125","10.743909512761"
"E3","WT","10.3720034246575","8.50343137254902","10.0275135869565","10.5060483870968","10.239161849711","13.8532608695652","10.9102366255144","8.46415876777251","6.64338720316623","12.625625","6.81146480331263"
"E4","HOM","15.905325443787","13.5792494481236","19.3350318471338","16.1281553398058","23.6631578947368","16.9003984063745","19.8433333333333","17.3690058479532","9.7116413593637","18.1542553191489","8.57830188679245"
"E5","WT_G","11.8117937853107","9.36579153605016","14.4138808139535","7.9375","2.98765432098765","5.88352272727273","9.39318181818182","12.3129139072848","9.87081473214286","9.57745853080569","7.14569935691318"
"E6","HOM_G","14.7377873563218","12.056432038835","20.301097972973","12.7537751677852","3.28791666666667","4.28680555555556","5.93977272727273","7.48936170212766","10.4028225806452","16.3112068965517","14.6397946859903"
"E7","WT_B","11.8352941176471","6.9459706959707","5.46473779385172","4.21873111782477","4.06688560481664","3.64070961718021","3.1374883286648","3.41626591230552","2.83301481127568","2.30114424410541","2.16074429771909"
"E8","HOM_B","13.6058558558559","11.9891479099678","10.8666666666667","5.78789328231293","7.60851063829787","6.17089708970897","6.08976076555024","8.00936371841155","5.26856571714143","6.50759278175008","6.94795583407938"
"F1","WT","8.59523809523809","4.3363137254902","3.87982005141388","3.8514880952381","3.52501393534002","3.29315819861432","4.27372112211221","4.78892215568862","3.56028244631186","3.91573183760684","3.51964123524069"
"F2","HOM","7.88821138211382","6.08424908424908","7.22873194221509","5.81164383561644","5.73925501432665","6.09626763768776","7.25134536245647","8.17497603068073","6.90925622840517","8.2918956043956","6.68941922563418"
"F3","WT","10.5276442307692","5.72102272727273","7.0054347826087","5.07067191283293","10.9826612903226","5.96052631578947","8.3375","6.10564630681818","4.46198248407643","5.88604651162791","3.59485973011364"
"F4","HOM","9.29480122324159","6.57977736549165","9.86971677559913","5.40143457828345","5.59467787114846","9.44697754749568","10.8727678571429","6.48712584486643","6.86707692307692","6.80779768177028","6.83635069966005"
"F5","WT_G","8.8110632183908","5.71669238683128","5.22966179159049","3.57687621832359","2.68587360594796","5.0439745508982","15.3193430656934","9.2838687150838","12.3945","5.60055096418733","4.72659691629956"
"F6","HOM_G","15.2595663265306","11.0063073394495","13.5600845410628","7.00454685573366","3.33611111111111","6.93165266106443","12.8350840336134","8.72940340909091","9.03483893557423","11.8579136690647","10.5176741803279"
"F7","WT_B","9.55424274973147","8.93769063180828","5.86080586080586","5.27111842105263","6.2649528706084","7.02733077905492","4.2990625","3.29411764705882","3.77826420890937","3.3655323819978","3.6719937328633"
"F8","HOM_B","13.2185114503817","13.1936983471074","6.92020089285714","7.05358987603306","11.085502853067","8.83665272887324","7.82915890027959","5.98042362002567","5.75709866751269","6.11768410852713","5.8577398255814"
