"well","treatment","DIV17","DIV19","DIV21","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","219.632653061224","128.654109589041","183.751020408163","153.816593886463","172.65595463138","142.357466063348","205.469135802469","149.94427244582","171.198555956679","171.506493506494","157.196759259259"
"A2","HOM","169.429906542056","142.993119266055","152.159420289855","158.948051948052","195.206349206349","205.306849315068","230.117216117216","203.439775910364","234.313218390805","283.011627906977","241.197411003236"
"A3","WT","130.48","126.473015873016","101.356783919598","108.224444444444","139.795454545455","128.725995316159","153.824503311258","127.229832572298","133.182186234818","209.376811594203","130.167914438503"
"A4","HOM","369.304","274.129032258065","246.848797250859","227.68524970964","308.186119873817","282.405315614618","290.299610894942","222.537622682661","228.717791411043","386.256","212.56798245614"
"A5","WT_G","133.723404255319","96.5119047619048","93.7900763358779","173.815668202765","153.486486486486","202.94262295082","195.851063829787","216.5","171.635714285714","208.173228346457","137.860294117647"
"A6","HOM_G","298.984848484848","228.948936170213","218.017910447761","657.833333333333","535.171052631579","565.213675213675","484.273381294964","335.4","273.764705882353","441.901515151515","372.254143646409"
"A7","WT_B","270.808219178082","182.483193277311","169.40251572327","110.029189189189","205.564885496183","156.786885245902","130.428571428571","94.4003021148036","92.388785046729","83.3013698630137","75.9191419141914"
"A8","HOM_B","267.858407079646","200.701704545455","249.751773049645","143.41654247392","242.070719602978","170.5","130.756544502618","112.832258064516","99.7888888888889","121.094430992736","125.214071856287"
"B1","WT","111.912790697674","93.0369458128079","117.747619047619","97.5714285714286","91.7931034482759","81.6526054590571","89.3684210526316","67.3704333050127","68.6358907672302","124.592814371258","67.1860696517413"
"B2","HOM","295.763157894737","271.775510204082","235.34456928839","210.934523809524","334.25","244.044776119403","272.006329113924","298.773722627737","237.704081632653","309.850393700787","210.09324009324"
"B3","WT","93.4575163398693","89.6634146341463","110.507936507937","119.768115942029","141.286956521739","128.619047619048","117.161904761905","100.19926199262","88.4880636604775","128.967479674797","93.6898496240601"
"B4","HOM","275.314814814815","267.251461988304","232.824902723735","218.150406504065","340.589552238806","320.59","308.366120218579","228.903225806452","185.225596529284","318.022598870056","214.40127388535"
"B5","WT_G","198.64","168.350267379679","193.367441860465","278.656084656085","0","230.25","127.904761904762","111.171052631579","73.8600405679513","127.960526315789","125.8625"
"B6","HOM_G","202.794520547945","213.248868778281","156.917127071823","288","214.347826086957","195.563535911602","255.3","191.807692307692","169.807692307692","203.702127659574","110.625"
"B7","WT_B","198.256983240223","204.244360902256","153.096385542169","77.9563106796116","114.812785388128","129.28125","96.9976133651551","80.1804979253112","61.7861915367483","59.2160493827161","45.814381270903"
"B8","HOM_B","357.86524822695","312.695652173913","279.940170940171","175.795081967213","206.752036199095","173.26887192536","162.375901132853","134.824038461538","87.624765478424","152.662420382166","127.374862183021"
"C1","WT","234.339130434783","238.219178082192","215.212851405623","164.684357541899","169.980066445183","158.186936936937","163.490421455939","167.658362989324","106.305306122449","155.498542274052","104.453301127214"
"C2","HOM","198.84693877551","197.079646017699","188.294776119403","150.149758454106","217.350993377483","154.225563909774","214.959016393443","182.4125","128.78640776699","190.724489795918","94.2557755775578"
"C3","WT","269.861445783133","264.890173410405","313.583025830258","346.205673758865","297.510309278351","363.895833333333","320.727810650888","240.860158311346","219.694760820046","281.97311827957","241.059880239521"
"C4","HOM","207.215277777778","184.923076923077","217.019230769231","247.835051546392","206.24","246.220125786164","229.417322834646","267.936046511628","212.802371541502","281.40522875817","237.185770750988"
"C5","WT_G","140.140845070423","125.821678321678","139.906862745098","251.66935483871","101","152.516483516484","129.186440677966","147.842767295597","100.748106060606","94.1666666666667","100.278820375335"
"C6","HOM_G","262.209580838323","199.139473684211","191.707317073171","486.964285714286","285.352941176471","378.794117647059","237.296703296703","224.836363636364","145.081081081081","234.210526315789","235.545112781955"
