"well","treatment","DIV17","DIV19","DIV21","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","18.6157303370787","68.9420454545455","78.5775280898876","90.2954545454545","116.206741573034","117.988043478261","64.385393258427","66.4280898876405","62.6595505617978","58.5159090909091","88.114606741573"
"A2","HOM","48.3337078651685","86.7181818181818","61.7067415730337","70.15","129.962921348315","98.1184782608696","81.976404494382","92.2224719101124","106.468539325843","69.1193181818182","107.049438202247"
"A3","WT","15.2719101123596","69.1738636363636","66.9247191011236","74.0329545454545","61.2932584269663","74.0010869565217","82.0550561797753","115.723595505618","130.239325842697","83.2852272727273","149.505617977528"
"A4","HOM","68.0719101123595","86.0522727272727","110.383146067416","264.663636363636","147.732584269663","126.515217391304","109.637078651685","259.450561797753","100.931460674157","85.8886363636364","243.02808988764"
"A5","WT_G","26.6033707865169","56.5681818181818","46.6876404494382","45.5204545454545","6.50449438202247","30.5413043478261","32.6988764044944","32.785393258427","35.123595505618","34.0988636363636","53.9842696629213"
"A6","HOM_G","55.0359550561798","163.252272727273","107.41797752809","112.475","93.5044943820225","85.5858695652174","80.3393258426966","58.8134831460674","128.665168539326","71.3931818181818","96.0898876404494"
"A7","WT_B","50.9179775280899","134.377272727273","45.461797752809","163.918181818182","181.847191011236","127.075","105.8","114.26404494382","94.5325842696629","72.4","79.2011235955056"
"A8","HOM_B","38.0494382022472","99.2125","47.6584269662921","278.576136363636","281.519101123596","311.542391304348","223.123595505618","217.88202247191","160.637078651685","152.184090909091","136.980898876404"
"B1","WT","31.7022471910112","62.0784090909091","42.976404494382","44.8818181818182","43.447191011236","47.5489130434783","37.9202247191011","106.24606741573","68.5584269662921","37.1340909090909","85.8359550561798"
"B2","HOM","66.9539325842697","92.8045454545454","113.683146067416","59.6261363636364","32.6370786516854","75.2478260869565","62.2460674157303","62.1067415730337","75.6348314606742","61.6784090909091","132.755056179775"
"B3","WT","24.738202247191","44.0136363636364","45.8898876404494","51.9079545454545","37.914606741573","55.6891304347826","29.7719101123595","51.376404494382","57.1921348314607","40.2284090909091","74.0516853932584"
"B4","HOM","63.5157303370787","85.1909090909091","104.558426966292","94.0477272727273","83.5179775280899","110.019565217391","101.555056179775","109.284269662921","123.338202247191","93.775","104.197752808989"
"B5","WT_G","48.4685393258427","105.2125","77.9","62.6159090909091","0","8.08586956521739","32.3","29.6483146067416","109.704494382022","32.0102272727273","86.4067415730337"
"B6","HOM_G","44.9101123595506","86.6556818181818","52.2449438202247","9.26590909090909","5.7123595505618","39.620652173913","2.92022471910112","5.82247191011236","28.2157303370787","13.2375","1.10224719101124"
"B7","WT_B","53.1112359550562","108.925","23.985393258427","72.8840909090909","141.948314606742","150.663043478261","85.6426966292135","85.8561797752809","51.6202247191011","52.65","46.3337078651685"
"B8","HOM_B","62.3921348314607","114.2875","53.3573033707865","305.546590909091","301.912359550562","290.557608695652","239.475280898876","228.08202247191","139.793258426966","140.173863636364","162.36404494382"
"C1","WT","38.1393258426966","62.7602272727273","88.6168539325843","99.2988636363636","80.5438202247191","105.238043478261","74.6224719101124","89.4887640449438","184.222471910112","92.6852272727273","174.76404494382"
"C2","HOM","57.8134831460674","73.3818181818182","83.1370786516854","55.6340909090909","56.1269662921348","68.7815217391304","44.4438202247191","46.8011235955056","43.0134831460674","30.5829545454545","84.4"
"C3","WT","70.2337078651685","173.363636363636","170.721348314607","105.678409090909","133.660674157303","153.354347826087","135.342696629213","159.76404494382","151.012359550562","111.431818181818","130.926966292135"
"C4","HOM","52.3314606741573","89.9045454545455","89.8370786516854","50.6659090909091","77.0022471910112","65.8673913043478","48.8921348314607","82.7393258426966","96.7831460674157","73.9295454545454","96.0696629213483"
"C5","WT_G","14.2056179775281","53.9340909090909","45.6730337078652","36.8465909090909","5.43707865168539","15.304347826087","9.48426966292135","33.6258426966292","71.114606741573","2.11136363636364","53.447191011236"
"C6","HOM_G","64.5269662921348","127.640909090909","78.0651685393258","32.2625","16.7606741573034","14.2119565217391","27.5044943820225","15.8719101123596","13.4662921348315","6.73863636363636","85.4595505617978"
