"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","0.264962946817786","0.313737031125299","0.290637191157347","0.27568413729128","0.232954545454545","0.227616754783484","0.238670117011701","0.286989795918367","0.268538324420677","0.258066415449835","0.277379909932449","0.251988539172083"
"A2","HOM","0.234659887798036","0.240647778847476","0.247612574150638","0.253608695652174","0.160427493582118","0.184277879341865","0.162644712140175","0.225196496004215","0.143105126690904","0.157076609163421","0.167430632819418","0.121334997477026"
"A3","WT_H","0.27947242726878","0.201705896338564","0.182828481510622","0.158928571428571","0.119561688311688","0.158415471923536","0.111292756539235","0.0917641536683998","0.101872599231754","0.12319143016138","0.103040540540541","0.106965174129353"
"A4","HOM_H","0.2433263181214","0.180932203389831","0.188955823293173","0.157572588582677","0.112912465627864","0.158129262244265","0.109944751381215","0.0951785714285714","0.0903369481022463","0.123029108550637","0.088259307642064","0.0649177581480353"
"A5","WT","0.195241777308389","0.209168803916997","0.148070696168376","0.192585072118751","0.22789136979428","0.202096404740564","0.196522734056313","0.176188582537999","0.194595056662759","0.191074897474638","0.182434568213428","0.180701935935808"
"A6","HOM","0.266844328238134","0.206043956043956","0.215951728499157","0.228931171983356","0.248781810826714","0.112623329838428","0.193176351098519","0.139119714277534","0.113209191078181","0.113408357703198","0.16932474055164","0.0983183776237128"
"A7","WT_H","0.285332914572864","0.223170482420278","0.283874045801527","0.243091378039794","0.143272425249169","0.163561977715877","0.1175","0.139949748743719","0.120722676200204","0.162611441307578","0.132798672566372","0.119525173966435"
"A8","HOM_H","0.290737791932059","0.287381596752368","0.231989875389408","0.179545454545455","0.148614775725594","0.198008849557522","0.115927419354839","0.147170608108108","0.130922693266833","0.188932172318973","0.120833333333333","0.0888622603430878"
"B1","WT","0.241437926535528","0.267534526187788","0.238580363912055","0.247913677666188","0.226826223814176","0.274690247801759","0.0922334014849887","0.134752637865817","0.208966026886945","0.241344641993227","0.254167824395665","0.170242458415562"
"B2","HOM","0.256320413090129","0.241203224135699","0.161771286116083","0.185105024127164","0.133991985203453","0.231181826376994","0.165262003644531","0.122979601919819","0.121683115655103","0.186236194153795","0.197712182448037","0.182409589181436"
"B3","WT_H","0.30157293986637","0.30774231678487","0.269830912392192","0.171332046332046","0.160324604473541","0.178154205607477","0.158847980997625","0.146618311981914","0.133404645476773","0.118891629412671","0.11502849002849","0.0819532667876588"
"B4","HOM_H","0.212018603133159","0.194135802469136","0.180801687763713","0.158846153846154","0.116460905349794","0.148451730418944","0.0851963746223565","0.119229306973713","0.0993470149253731","0.068438242280285","0.0834762504341785","0.00952147323262288"
"B5","WT","0.0784555712270804","0.126577249084955","0.16534144059869","0.153385693411265","0.103214035868736","0.15876194872909","0.153703703703704","0.126850595507312","0.163484906625735","0.132634408602151","0.167307368066093","0.168538501064376"
"B6","HOM","0.137884381954279","0.149405991735537","0.195051761433869","0.205074892419729","0.206603356890459","0.20094520444979","0.0994068541300527","0.183449409943896","0.198739295908658","0.202471751412429","0.204469892870336","0.232379767827529"
"B7","WT_H","0.212696004046535","0.216330513988289","0.219692307692308","0.210967432950192","0.165247678018576","0.132563368765331","0.126444159178434","0.10497692814766","0.153828553996339","0.0807568879148403","0.0871101364522417","0.0404840875252579"
"B8","HOM_H","0.323590136857008","0.293721330275229","0.292772971360382","0.242163312693498","0.205548780487805","0.16952614379085","0.11051724137931","0.209341958820256","0.124168882978723","0.131675491679274","0.11377427184466","0.113330200501253"
"C1","WT","0.276388697450034","0.300036616623947","0.242680293651936","0.248790225434521","0.240599925735781","0.283263708554439","0.246846710923355","0.19663738261133","0.289866398279162","0.189103622414295","0.107676005701815","0.116923683452365"
"C2","HOM","0.240017473466218","0.166250968616815","0.182775581000437","0.155421081792368","0.159880215123859","0.167172382206446","0.126943814504559","0.188075261411308","0.215651604453176","0.219812803658188","0.168143007808994","0.20534728928128"
"C3","WT_H","0.217380702280912","0.258183384379786","0.209972716829408","0.221838896020539","0.157531112737921","0.173951235093697","0.127266172229089","0.127807925290257","0.130889714610105","0.120115096359743","0.107627666451196","0.0952296893171623"
"C4","HOM_H","0.196572040707017","0.197102969657844","0.169110690633869","0.154822127937337","0.136714244521338","0.13869282891022","0.0996447028423773","0.107990182710663","0.079386005632408","0.0593844670889562","0.0825204494170741","0.0859736582964057"
"C5","WT","0.128526512576479","0.100320749492339","0.138354271356784","0.145429396788092","0.177894877267876","0.193817689530686","0.200474634298164","0.190720524017467","0.177578293736501","0.202374690012775","0.184711172604635","0.192990104189372"
