"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","0.0818777686825886","0.101213138204225","0.101985025472135","0.108101786648425","0.0779109188683657","0.0847284946954918","0.0749035599734158","0.0915327657943721","0.106464364380113","0.0910447426289099","0.0914756446991404","0.0833374396373312"
"A2","HOM","0.0729804282148956","0.0754028197381672","0.075144747579919","0.0775902764040498","0.0600758347820874","0.0694505694673467","0.0604371466728253","0.0689107921511628","0.0614133634517645","0.0775049187876758","0.0675392035575766","0.0707314300711967"
"A3","WT_H","0.0750383828045036","0.0533109856504352","0.0517739273927393","0.0465206367093957","0.0418073160650317","0.0432635937270995","0.0323223039215686","0.0595437616387337","0.0522301409352979","0.0354655826163045","0.0482791057990261","0.0513563119755912"
"A4","HOM_H","0.0695372976776918","0.0520475372279496","0.0578791220331863","0.0469761578685259","0.043008662816526","0.0455840455840456","0.0342005692863094","0.0552085007231239","0.0589001986097319","0.0390399422521655","0.0527959262106072","0.0481605351170569"
"A5","WT","0.0546157144607343","0.0575170842824601","0.0627595493606348","0.0779323519759974","0.0921219411247349","0.0741065342292336","0.0773506387684428","0.0796178583235657","0.0654618664376722","0.0783994870091526","0.087056172993673","0.0702868045297883"
"A6","HOM","0.0755970098768773","0.0679136614102679","0.0713837758921081","0.0830946039924766","0.0794135320841146","0.0796860093040534","0.0962576092971776","0.0767992435946557","0.0859695692627661","0.0793362714685632","0.062898731838251","0.0673179157593207"
"A7","WT_H","0.0812840599455041","0.0636274103255235","0.0776941149283624","0.0641250467639357","0.0403696498054475","0.0527794351630867","0.0364053672316384","0.0580532625786164","0.0673811544991511","0.0486223253936213","0.0573766775480595","0.0734347933679782"
"A8","HOM_H","0.0810521660131969","0.0803070068359375","0.0617777445706316","0.0515866536033094","0.040085976180918","0.0553274990977986","0.0405025399129173","0.0453129866085332","0.04510556621881","0.0501325603076564","0.0665207654723127","0.0573943661971831"
"B1","WT","0.073182596513076","0.0845933217133852","0.0880881739026718","0.112149579495394","0.0889917078911238","0.0928910949831668","0.0726603127960253","0.0767898753924841","0.0840949305301327","0.0973641939252336","0.105332587883044","0.0742194263288509"
"B2","HOM","0.083139672645086","0.0865884099035283","0.0655827628576444","0.0731889676561808","0.0717793146328536","0.0825107765352658","0.070208987954962","0.0693531531036","0.0740136713935948","0.0677444660277072","0.066278736348676","0.0568574714063006"
"B3","WT_H","0.105137911535562","0.094907721536165","0.0836077747643032","0.0808752708885143","0.0691946034341783","0.0662049703602371","0.0514688851142681","0.077172256097561","0.0721043577981651","0.0802445623620889","0.0714666951323655","0.0612892451569806"
"B4","HOM_H","0.0618645528175082","0.058984010270775","0.0620852916781863","0.0571502714787608","0.0519451441365799","0.0601628895184136","0.0502222222222222","0.0530534614323803","0.0617397567221511","0.0465901692708333","0.049814451132422","0.00365873463188162"
"B5","WT","0.0278800755429651","0.0551822916666667","0.0603696207925011","0.0647409026043525","0.0660366347111554","0.0710960227001765","0.0728290932364168","0.0634288351617141","0.0719520986863185","0.0549390528208886","0.0654849401931114","0.057329737793333"
"B6","HOM","0.0479717863010594","0.0660114503816794","0.0701019739536408","0.0687386980108499","0.0856909260797342","0.0796196761464145","0.0686153225240402","0.0820934988012974","0.068372070792593","0.0721138471378318","0.071694866647548","0.0769812426729191"
