"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","0.00720674157303371","0.00871910112359551","0.0081438202247191","0.00925168539325843","0.0085978021978022","0.00976629213483146","0.00714831460674157","0.00539111111111111","0.0141078651685393","0.00957752808988764","0.00560454545454545","0.00842921348314607"
"A2","HOM","0.0100988764044944","0.00858426966292135","0.0143887640449438","0.0110561797752809","0.0326241758241758","0.0310404494382022","0.0290314606741573","0.0136","0.0563078651685393","0.0270943820224719","0.0472045454545455","0.042314606741573"
"A3","WT_H","0.00293707865168539","0.00219775280898876","0.00128988764044944","0.00183595505617978","0.00210769230769231","0.0016561797752809","0.00139325842696629","0.0031","0.00146516853932584","0.00170561797752809","0.000936363636363636","0.00222247191011236"
"A4","HOM_H","0.00267191011235955","0.000896629213483146","0.00129662921348315","0.00197977528089888","0.0020021978021978","0.00160224719101124","0.00168988764044944","0.00314888888888889","0.00116179775280899","0.00155955056179775","0.00141818181818182","0.00306067415730337"
"A5","WT","0.00936179775280899","0.00586067415730337","0.0124651685393258","0.0102404494382022","0.0126241758241758","0.0142988764044944","0.0135168539325843","0.0173288888888889","0.0144584269662921","0.0137303370786517","0.0255727272727273","0.0225842696629214"
"A6","HOM","0.0101123595505618","0.0117932584269663","0.0131258426966292","0.0194292134831461","0.0189516483516484","0.022361797752809","0.0208898876404494","0.0266088888888889","0.0224","0.0236606741573034","0.0433681818181818","0.0390224719101124"
"A7","WT_H","0.00254157303370787","0.00131910112359551","0.00215505617977528","0.0014876404494382","0.00113186813186813","0.000701123595505618","0.000914606741573034","0.000926666666666667","0.000941573033707865","0.000647191011235955","0.00106363636363636","0.00235056179775281"
"A8","HOM_H","0.00366741573033708","0.00286067415730337","0.00138876404494382","0.00113707865168539","0.0018021978021978","0.000707865168539326","0.000402247191011236","0.000853333333333333","0.000777528089887641","0.00226067415730337","0.000631818181818182","0.00092808988764045"
"B1","WT","0.0133865168539326","0.0176269662921348","0.0130494382022472","0.0181775280898876","0.0123252747252747","0.00925168539325843","0.0107775280898876","0.0201266666666667","0.0171640449438202","0.0119797752808989","0.0114272727272727","0.0197460674157303"
"B2","HOM","0.00976629213483146","0.00905168539325843","0.0137325842696629","0.0114629213483146","0.0115296703296703","0.0141820224719101","0.0274179775280899","0.0187","0.021161797752809","0.0315730337078652","0.0228977272727273","0.0245573033707865"
"B3","WT_H","0.00363595505617978","0.00295730337078652","0.00267191011235955","0.00180449438202247","0.00185934065934066","0.00129438202247191","0.0016247191011236","0.00141777777777778","0.000469662921348315","0.00618651685393258","0.000775","0.00120224719101124"
