"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","211.311812625731","226.265097007401","197.284899829928","191.803302357989","179.573218449583","174.158854702376","188.153228930167","193.320960023164","163.746609125435","174.705399776644","201.344025403757","177.186181710134"
"A2","HOM","174.632500225998","193.948965526955","179.843315023574","188.970647086842","142.475162688715","160.121702996972","133.592208818122","182.271056962972","133.069691146676","143.21520103152","151.586599252685","146.989120525797"
"A3","WT_H","229.193303128821","212.306621348106","199.72515268841","180.663447386741","140.792772314015","178.546177484095","132.966894416248","110.583347050985","117.35592179619","144.549906759583","124.581302822946","126.051462779144"
"A4","HOM_H","211.157594544213","193.494918133405","187.114103690259","179.344358498714","129.454683168631","176.68464100668","131.35754356357","109.292846921812","102.827994735444","143.295950239166","99.3540730924816","72.2625906890381"
"A5","WT","142.016290103804","159.746096406326","106.835310172449","129.61389202037","115.409383438998","143.089111088923","145.769926200846","110.493159471422","139.453219271321","127.158283171039","116.428457372167","126.50759619754"
"A6","HOM","195.298225777201","175.984808736375","178.219474788292","160.693604429375","170.726806980089","172.297360794043","147.664693498916","131.623997098066","145.088811597825","128.754568880306","144.586496127701","131.914640140994"
"A7","WT_H","233.863556539699","211.848583029649","240.15506640035","242.345497435982","164.923263134818","182.508161750455","141.312912018256","157.285333534073","134.858847796787","181.828537841469","152.745445506234","131.500377749579"
"A8","HOM_H","233.663183658912","235.597326309976","233.223295446495","196.752684666748","165.850883523111","205.731347495895","136.697962462701","166.16299491849","146.136611154394","202.171505092028","134.080044288961","99.6449441919041"
"B1","WT","177.503420589046","175.556599063176","169.498839589026","142.54116946123","160.978498888508","181.030585032172","127.24115916085","124.520065523798","141.398273972465","164.81962847525","165.329303720158","143.951229003252"
"B2","HOM","194.101113791672","192.171257688494","162.322100656134","153.361781312699","157.376341758508","173.507656836075","126.22008146045","149.640126847772","127.281045625559","135.595303446542","140.232762194434","147.34578403478"
"B3","WT_H","227.02269110806","227.00203914924","234.818830247901","182.155673412311","164.030700837476","191.826047172617","181.875906437322","145.682476343084","122.726682073022","134.016928845057","108.245295899425","80.9668215111298"
"B4","HOM_H","182.589431951067","164.816913908502","144.936670266746","150.390007507085","112.447497567115","113.172003557207","89.8019092527102","121.929110315136","88.0605300289827","70.0149095524171","86.448003059619","7.37452043867729"
"B5","WT","55.7431085337702","76.9050904689997","113.908762747169","90.3030093425823","69.9153624833832","86.5324110693562","88.7512128718151","81.7835352025648","95.8318715553162","88.3928935356946","102.376283425534","126.251403116191"
"B6","HOM","93.4388699414252","96.1169997709329","110.430748491771","139.776654503831","83.3709487023549","123.141189869014","75.890626495196","113.563212894714","117.804195835184","125.213138734376","122.214105046879","157.773389314606"
