"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","0.425358590583099","0.455267396907217","0.394125965783664","0.38538377459315","0.360413471370143","0.353313391624482","0.378045425966677","0.389323990107172","0.333625358394393","0.351683481933365","0.401333130575831","0.370667821914156"
"A2","HOM","0.358992545616377","0.393602748691099","0.371417694830548","0.391603150406504","0.293472952034492","0.32755827843336","0.28084120287948","0.377440767973856","0.272281697729177","0.29629572032844","0.317513240250361","0.299449017525226"
"A3","WT_H","0.461553175210406","0.42465490797546","0.40080574912892","0.362224602203182","0.283042231491137","0.357276119402985","0.265927419354839","0.224820788530466","0.239359662576687","0.289690382081686","0.255309466019417","0.255687563195147"
"A4","HOM_H","0.423990748528175","0.387531328320802","0.391356152512998","0.358896140749149","0.261731613611416","0.35343618513324","0.26313164893617","0.224285462244178","0.213974854932302","0.288004322766571","0.205428685897436","0.148448972099853"
"A5","WT","0.287656024963994","0.321822277607362","0.226811790156842","0.26747311827957","0.257932190111421","0.289220886374352","0.296913965087282","0.236623172608361","0.287496114392291","0.26365589198036","0.250355492356914","0.267157960199005"
"A6","HOM","0.40575","0.362828696646341","0.368526365348399","0.345362017117742","0.358619390003479","0.367946688774997","0.315686854561102","0.273091698680474","0.305533958667737","0.269570946908538","0.301458835551829","0.275536279873308"
"A7","WT_H","0.475740495137047","0.440055366269165","0.487095933263816","0.485083081570997","0.33118932038835","0.369391025641026","0.285012285012285","0.320593525179856","0.274761336515513","0.365668402777778","0.311030982905983","0.268104684512428"
"A8","HOM_H","0.471928615196078","0.475353495679497","0.466727346278317","0.39352766798419","0.331935975609756","0.413095238095238","0.275139664804469","0.335611979166667","0.298591040462428","0.405877236580517","0.278776978417266","0.206265133171913"
"B1","WT","0.369407839516535","0.359972590515043","0.34815739624591","0.304920262084312","0.332326587018545","0.380723220791839","0.269365095913261","0.260302804460638","0.295815331238544","0.333755392984431","0.345751292760541","0.296033913736201"
"B2","HOM","0.397664519098021","0.390531901688183","0.330756013745704","0.320905214663791","0.326832348455966","0.362175170337506","0.270807720678633","0.311252228163993","0.27301024742487","0.283607651245552","0.300086848635236","0.305905700951684"
"B3","WT_H","0.475123609394314","0.468512537993921","0.479341883936081","0.36939601494396","0.332520685579196","0.386827256944444","0.363848547717842","0.298883228840125","0.254186602870813","0.273996549219034","0.226173020527859","0.166355140186916"
"B4","HOM_H","0.372735507246377","0.339299242424242","0.301951476793249","0.311058700209644","0.233185185185185","0.238919667590028","0.187234042553191","0.249178403755869","0.183984375","0.146059081527348","0.176380952380952","0.0145612389678474"
"B5","WT","0.120087823757071","0.170299775344005","0.239112305411416","0.195503934895368","0.148834799959071","0.191622486918204","0.188081290229262","0.176415770609319","0.204264039065225","0.183313301282051","0.216485697606538","0.257792286301536"
"B6","HOM","0.198232119845361","0.206359506813757","0.237799401197605","0.284817851777666","0.192717486818981","0.265172247263361","0.165735249391727","0.24905488658639","0.256796156373193","0.26994389709907","0.271113119834711","0.327334860935525"
"B7","WT_H","0.383723599632691","0.381670533642691","0.394518272425249","0.375506952491309","0.311746987951807","0.284739263803681","0.272080291970803","0.212704359673025","0.293682795698925","0.160325241207594","0.168506062902615","0.0964427573835608"
"B8","HOM_H","0.49687259430331","0.453153775322284","0.444839857651246","0.408991228070175","0.261937557392103","0.286333097595474","0.254856418918919","0.416519434628975","0.277230290456432","0.283617424242424","0.253472222222222","0.234828496042216"
"C1","WT","0.430608167505794","0.429393588258015","0.347540213690267","0.352978626648477","0.297714663143989","0.419522133728468","0.295066876718253","0.261239611494943","0.363087142179345","0.236798483445752","0.137175001963734","0.247328010416068"
"C2","HOM","0.391298880925437","0.370084459459459","0.315899282445923","0.315902395915161","0.304021232635836","0.383804335326587","0.287411265106059","0.314106544145039","0.337751606644841","0.342074327668702","0.286222859291287","0.320336723303981"
