"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","6.80573744932959","7.28427835051546","6.30601545253863","6.16614039349041","5.76661554192229","5.65301426599172","6.04872681546683","6.22918384171476","5.33800573431029","5.62693571093383","6.4213300892133","5.9306851506265"
"A2","HOM","5.74388072986204","6.29764397905759","5.94268311728877","6.26565040650407","4.69556723255187","5.24093245493376","4.49345924607168","6.0390522875817","4.35650716366684","4.74073152525504","5.08021184400578","4.79118428040361"
"A3","WT_H","7.38485080336649","6.79447852760736","6.41289198606272","5.79559363525092","4.52867570385819","5.71641791044776","4.25483870967742","3.59713261648746","3.82975460122699","4.63504611330698","4.08495145631068","4.09100101112235"
"A4","HOM_H","6.7838519764508","6.20050125313283","6.26169844020797","5.74233825198638","4.18770581778266","5.65497896213184","4.21010638297872","3.58856739590685","3.42359767891683","4.60806916426513","3.28685897435897","2.37518355359765"
"A5","WT","4.60249639942391","5.14915644171779","3.62898864250946","4.27956989247312","4.12691504178273","4.62753418198963","4.75062344139651","3.78597076173378","4.59993783027666","4.21849427168576","4.00568787771063","4.27452736318408"
"A6","HOM","6.492","5.80525914634146","5.89642184557439","5.52579227388388","5.73791024005567","5.88714702039996","5.05098967297763","4.36946717888759","4.88854333868379","4.31313515053661","4.82334136882926","4.40858047797293"
"A7","WT_H","7.61184792219275","7.04088586030664","7.79353493222106","7.76132930513595","5.29902912621359","5.91025641025641","4.56019656019656","5.1294964028777","4.39618138424821","5.85069444444444","4.97649572649573","4.28967495219885"
"A8","HOM_H","7.55085784313725","7.60565593087196","7.46763754045307","6.29644268774704","5.3109756097561","6.60952380952381","4.40223463687151","5.36979166666667","4.77745664739884","6.49403578528827","4.46043165467626","3.30024213075061"
"B1","WT","5.91052543226456","5.75956144824069","5.57051833993456","4.87872419334899","5.31722539229672","6.09157153266942","4.30984153461218","4.16484487137021","4.73304529981671","5.34008628775089","5.53202068416866","4.73654261977922"
"B2","HOM","6.36263230556834","6.24851042701092","5.29209621993127","5.13448343462066","5.22931757529546","5.7948027254001","4.33292353085813","4.98003565062389","4.36816395879792","4.53772241992883","4.80138957816377","4.89449121522694"
"B3","WT_H","7.60197775030902","7.49620060790274","7.66947014297729","5.91033623910336","5.32033096926714","6.18923611111111","5.82157676348548","4.78213166144201","4.06698564593301","4.38394478750454","3.61876832844575","2.66168224299065"
"B4","HOM_H","5.96376811594203","5.42878787878788","4.83122362869198","4.9769392033543","3.49777777777778","3.82271468144044","2.80851063829787","3.9868544600939","2.94375","2.33694530443756","2.82209523809524","0.174734867614169"
"B5","WT","1.92140518011313","2.72479640550407","3.82579688658265","3.12806295832588","2.38135679934513","3.06595979069127","2.82121935343892","2.64623655913978","3.2682246250436","2.74969951923077","3.24728546409807","3.86688429452303"
"B6","HOM","3.17171391752577","3.30175210902012","3.80479041916168","4.55708562844266","3.08347978910369","4.24275595621378","2.65176399026764","3.98487818538225","4.10873850197109","4.31910235358511","4.33780991735537","5.23735777496839"
"B7","WT_H","6.13957759412305","6.10672853828306","6.31229235880399","6.00811123986095","4.98795180722892","4.5558282208589","4.35328467153285","3.40326975476839","4.6989247311828","2.56520385932151","2.69609700644183","1.54308411813697"
"B8","HOM_H","7.94996150885296","7.25046040515654","7.11743772241993","6.54385964912281","4.19100091827365","4.58132956152758","4.0777027027027","6.6643109540636","4.4356846473029","4.53787878787879","4.05555555555556","3.75725593667546"
