"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"E6","HOM","238.5546875","357.70652173913","379.108108108108","263.842245989305","354.194690265487","232.522821576763","187.246786632391","364.440677966102","142.457142857143","344.830769230769","302.071428571429","152.634146341463"
"E7","WT_H","195.214285714286","199.176470588235","224.25","212.4","265.9","187.608695652174","169.511111111111","194.028985507246","170.513513513514","146.508064516129","155.537037037037","203.974358974359"
"E8","HOM_H","121.230769230769","145.636363636364","127.454545454545","156.214285714286","127.75","122.222222222222","84.9714285714286","143.342105263158","174.888888888889","3.34934497816594","0","0"
"F1","WT","235.211538461538","261.111111111111","219.967532467532","349.833333333333","254.697674418605","256.594827586207","233.948863636364","202.012096774194","187.375661375661","143.102857142857","141.722222222222","179.748175182482"
"F2","HOM","294.278571428571","321.664634146341","236.798319327731","311.029411764706","209.915857605178","309.659574468085","418.350785340314","241.335","138.355300859599","258.811764705882","240.076595744681","141.525021949078"
"F3","WT_H","269.710526315789","304.666666666667","247.25","227.128205128205","208.5625","261.818181818182","211.6875","185.588235294118","183.703703703704","215.9","183.111111111111","166.285714285714"
"F4","HOM_H","331.793103448276","267.307692307692","264.583333333333","192.055555555556","211.833333333333","236.529411764706","149.9375","257.111111111111","260.777777777778","172.655172413793","190","173.416666666667"
"F5","WT","104.521739130435","132.747368421053","152.930555555556","157.090909090909","193.40243902439","160.246575342466","170.246753246753","139.118181818182","106.329787234043","10.9985358711567","2.77938808373591","0"
"F6","HOM","117.082191780822","192.166666666667","137.296296296296","271.508474576271","212.010309278351","232.811320754717","250.162162162162","246.4","241.609756097561","197.214285714286","236.796296296296","223.409090909091"
"F7","WT_H","211.390243902439","227.352941176471","164.142857142857","226.315789473684","171.454545454545","173.78","116.532258064516","172.625","188.018518518519","164.268292682927","147.945652173913","0"
"F8","HOM_H","101.695652173913","143.064516129032","165.361111111111","180.913043478261","110.96875","64.3432835820896","95.21875","102.17094017094","0","0","0","0"
