"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","18.7600308641975","23.9702743902439","23.7045454545455","23.1574675324675","17.6068548387097","17.9028465346535","17.4449013157895","22.1409574468085","21.9393203883495","19.5669642857143","21.3209134615385","15.8400537634409"
"A2","HOM","16.73125","17.4975","18.0061274509804","17.9293032786885","11.0677645788337","12.4752475247525","10.8577023498695","15.2637648809524","9.56157521578298","10.9405684754522","10.5189907275321","10.7522865853659"
"A3","WT_H","18.9301470588235","13.6834677419355","12.2302631578947","10.7276785714286","8.12316176470588","10.6075","7.54261363636364","8.36019736842105","6.63020833333333","8.19907407407407","9.70454545454546","7.81818181818182"
"A4","HOM_H","16.6420454545455","12.3173076923077","11.7625","10.6729166666667","7.46590909090909","10.6276041666667","7.37037037037037","7.74709302325581","8.33035714285714","8.115","7.11184210526316","8.19711538461539"
"A5","WT","13.3408505154639","14.9520833333333","9.02549342105263","13.7525","16.4164156626506","14.3918439716312","13.5291095890411","10.6050531914894","12.295524691358","12.9233576642336","9.49259868421053","10.7483428030303"
"A6","HOM","17.9290540540541","13.3928571428571","13.9194972826087","13.8125","15.1678811659193","15.0963963963964","14.0612840466926","15.3290615141956","16.0658875338753","14.4565458579882","8.9869293078056","10.756364229765"
"A7","WT_H","18.9270833333333","13.646875","18.59375","16.49375","10.1470588235294","13.0486111111111","9.03846153846154","9.94642857142857","9.09134615384615","9.94886363636364","10.0041666666667","11.2307692307692"
"A8","HOM_H","19.1075581395349","18.7389705882353","15.6776315789474","12.1985294117647","10.0580357142857","13.425","7.1875","9.33482142857143","8.07692307692308","12.4924242424242","9.96875","6.77403846153846"
"B1","WT","15.6213474025974","19.25078125","16.8153625954198","19.7857824427481","16.075","18.4751344086022","15.0372807017544","13.1685311284047","15.0895467836257","19.1868990384615","18.479797979798","11.436553030303"
"B2","HOM","17.0636160714286","19.404296875","12.65375","13.875","13.0609975961538","16.5451612903226","11.3693513119534","15.5569196428571","14.2986111111111","12.3222870879121","12.3178956834532","11.4501607717042"
