"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","1.96509831460674","2.85870786516854","2.61558988764045","3.66102528089888","3.97980769230769","3.79473314606742","3.11832865168539","2.39486111111111","4.01741573033708","3.49037921348315","2.60120738636364","2.47191011235955"
"A2","HOM","3.31706460674157","3.60273876404494","7.2375","5.60786516853933","9.44024725274725","8.65337078651685","8.20962078651685","5.82569444444444","12.2716292134831","6.86172752808989","11.7047585227273","10.8367275280899"
"A3","WT_H","1.15301966292135","0.70688202247191","0.750561797752809","0.500210674157303","0.420673076923077","0.544311797752809","0.427036516853933","0.560347222222222","0.476334269662921","0.479705056179775","0.417897727272727","0.613202247191011"
"A4","HOM_H","1.11910112359551","0.402457865168539","0.802317415730337","0.569452247191011","0.466552197802198","0.629845505617977","0.537921348314607","0.785","0.67001404494382","0.650421348314607","0.615838068181818","0.682584269662921"
"A5","WT","2.0001404494382","1.3186095505618","2.12261235955056","3.3622191011236","4.25721153846154","4.64796348314607","4.21713483146067","4.26520833333333","5.15941011235955","3.69073033707865","5.4625","6.09136235955056"
"A6","HOM","3.42352528089888","3.70786516853933","5.64922752808989","7.24339887640449","8.03262362637363","11.0365168539326","7.63412921348315","8.40777777777778","8.52338483146067","6.49873595505618","11.8883522727273","10.771558988764"
"A7","WT_H","2.01959269662921","1.05386235955056","1.40091292134831","0.673665730337079","0.417788461538462","0.821769662921348","0.391151685393258","0.784930555555556","0.749087078651685","0.884199438202247","0.789133522727273","1.01327247191011"
"A8","HOM_H","1.64655898876405","1.42064606741573","1.07338483146067","1.00688202247191","0.679739010989011","1.09445224719101","0.559620786516854","0.830625","0.736446629213483","1.07029494382022","0.799715909090909","0.688272471910112"
"B1","WT","3.97563202247191","4.57787921348315","3.64775280898876","6.47113764044944","5.11607142857143","4.53518258426966","5.89255617977528","5.13527777777778","7.17099719101124","4.9438202247191","4.90980113636364","5.16931179775281"
"B2","HOM","3.12240168539326","3.55491573033708","4.65133426966292","3.90933988764045","4.2646978021978","5.43490168539326","6.96945224719101","5.95534722222222","5.88300561797753","7.70189606741573","8.71803977272727","10.5027387640449"
"B3","WT_H","2.26025280898876","1.51706460674157","1.29445224719101","0.720786516853933","0.859065934065934","1.31292134831461","1.15077247191011","0.926944444444444","0.950210674157303","1.42050561797753","0.954758522727273","1.10231741573034"
"B4","HOM_H","1.35955056179775","1.15533707865169","1.63398876404494","1.4002106741573","1.9359706959707","2.21643258426966","1.92217228464419","1.58555555555556","1.45098314606742","1.3314606741573","1.99382102272727","0.572097378277154"
"B5","WT","1.82956460674157","1.16558988764045","0.659620786516854","1.71411516853933","2.15590659340659","2.85681179775281","2.18217228464419","2.15881481481482","1.81875","2.1485393258427","2.25893939393939","2.66629213483146"
"B6","HOM","1.96425561797753","1.3063202247191","1.26011235955056","1.92092696629213","1.77973901098901","2.6875","2.13504213483146","2.68527777777778","2.24044943820225","2.33553370786517","2.33487215909091","4.56622191011236"
"B7","WT_H","1.55105337078652","0.96186797752809","0.986657303370786","0.894733146067416","0.570741758241758","0.890660112359551","0.508988764044944","0.58125","0.969030898876404","0.956811797752809","0.944815340909091","2.06320224719101"
"B8","HOM_H","2.12949438202247","1.81369382022472","1.59227528089888","1.66748595505618","1.59148351648352","2.14002808988764","1.28679775280899","1.75354166666667","1.48897471910112","3.27745786516854","2.31690340909091","2.09283707865169"
