"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","344.392405063291","477.831168831169","587.222222222222","877.204081632653","710.88","939.444444444444","568.150684931507","535.02","446.474226804124","386.428571428571","433.698113207547","307.5"
"A2","HOM","793.714285714286","583.236842105263","806.141509433962","575.275","631.881773399015","399.68275862069","328.675767918089","523.151724137931","411.989924433249","699.755905511811","536.867109634552","1007.05921052632"
"A3","WT_H","310.5","233.935483870968","223.111111111111","203.230769230769","179.814814814815","188.92","143.863636363636","365.428571428571","289.888888888889","155.64","218.125","239.388888888889"
"A4","HOM_H","306","223.692307692308","232.052631578947","201.233333333333","185.88","202.666666666667","151.576923076923","305.388888888889","379.6","177","314","432"
"A5","WT","218.34693877551","260.203389830508","230.396226415094","396.985074626866","425.223880597015","477.490196078431","327.138461538462","296.405594405594","340.564935064935","269.753968253968","331.316831683168","265.586046511628"
"A6","HOM","580.506493506493","370.312977099237","643.627272727273","368.934210526316","454.806306306306","1161.63076923077","417.45","368.222222222222","424.168776371308","328.96862745098","768.430693069307","1160.5905511811"
"A7","WT_H","340.928571428571","245.5","310.346153846154","274.25","175.764705882353","235.888888888889","158.615384615385","262.555555555556","381","214.111111111111","253.1","431.636363636364"
"A8","HOM_H","315.372093023256","309.588235294118","261.105263157895","223","171.178571428571","245.3","178.6","211.636363636364","208.888888888889","208.575757575758","326.75","434.666666666667"
"B1","WT","285.31724137931","410.775362318841","463.392156862745","872.844155844156","666.704081632653","673.2375","481.088","372.556886227545","431.189944134078","464.889908256881","524.057471264368","251.951020408163"
"B2","HOM","337.87962962963","466.727272727273","375.974842767296","453.085714285714","417.311111111111","452.828571428571","302.116197183099","389.835748792271","362.150753768844","296.947368421053","450.53813559322","390.317880794702"
"B3","WT_H","393.735294117647","339.090909090909","313.878787878788","358.266666666667","300.888888888889","290.375","222.208333333333","360","335.333333333333","421.344827586207","334.75","367"
"B4","HOM_H","249.739130434783","237.823529411765","239.533333333333","238.583333333333","232","283.166666666667","226","271.558823529412","308.6","327.142857142857","306.372549019608","7.69849246231156"
"B5","WT","114.660194174757","235.444444444444","283.375","280.983870967742","265.203125","265.033333333333","270.016949152542","188.063157894737","256.642857142857","171.833333333333","241.702127659574","234.1875"
"B6","HOM","173.692307692308","294.382978723404","334","286.211764705882","377.314285714286","302","319.204081632653","300.451612903226","308.107692307692","343.619047619048","363.636363636364","423.645161290323"
"B7","WT_H","296.541666666667","243.478260869565","243.68","237.791666666667","173.884615384615","299.038461538462","171.25","257.4","246.411764705882","327.375","302.652173913043","54.1605166051661"
"B8","HOM_H","384.7","320.814814814815","317.230769230769","288.473684210526","276.909090909091","380.666666666667","215.285714285714","272.076923076923","305.875","439.705882352941","32622","368.25"
"C1","WT","716.553191489362","765.337662337662","357.610778443114","923.71875","400.668181818182","505.081081081081","426.583333333333","283.742307692308","437.79203539823","334.818897637795","431.197132616487","541.64"
"C2","HOM","555.789855072464","799.526315789474","387.125714285714","697.486666666667","415.602941176471","555.370786516854","344.018796992481","317.735849056604","385.954545454545","389.711409395973","324.505747126437","361.150259067358"
"C3","WT_H","416.464285714286","313","312.444444444444","296.5","258.928571428571","340.238095238095","251.857142857143","373.363636363636","399.378640776699","422.538461538462","448","500.297297297297"
"C4","HOM_H","260.72","227.916666666667","237.214285714286","238.352941176471","195.625","265.684210526316","259.588235294118","395.411764705882","142.808988764045","351.105263157895","305.022727272727","235.41935483871"
"C5","WT","172.652173913043","120.059523809524","156.369047619048","177.161764705882","223.45","246.684210526316","247.061224489796","260.891304347826","235.375","235.666666666667","268.875","227.787234042553"
"C6","HOM","319.454545454545","435.224489795918","467.346666666667","750.348837209302","523.12","424.952380952381","291.787401574803","186.656126482213","290.792","225.759689922481","226.864077669903","286.115606936416"
"C7","WT_H","333.4","261.586206896552","257.375","238.392857142857","266.285714285714","260.777777777778","210.1875","326.333333333333","328.8","398.058823529412","343.714285714286","322.689075630252"
