"recording time (s): [4.32e-06 ,904]"
" "
"Spike statistics for wells"
"","treatment","nAE","nspikes_by_well","meanfiringrate_by_well","meanfiringrate_by_all_ectctordes","meanfiringrate_by_active_electordes","sdfiringrate_by_active_electordes","meanisis","sdisis"
"A1","WT","16","105383","116.541944408845","7.28387152555284","7.28387152555284","7.23309215193886","0.134779188686116","1.57612444520438"
"A2","HOM","15","118784","131.361968483155","8.21012303019717","8.75746456554365","6.38755107225975","0.113464984914582","1.06349156264346"
"A3","WT","15","55418","61.2861796992817","3.8303862312051","4.08574531328544","3.32972958616693","0.240946919411584","2.03403449800098"
"A4","HOM","16","134257","148.473395429039","9.27958721431491","9.27958721431491","4.96147480596331","0.106324935172488","1.62103358105157"
"A5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"A6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"A7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"A8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","WT","13","39816","44.0320930186329","2.75200581366456","3.38708407835638","4.49312320810296","0.289916345763887","2.33064526858511"
"B2","HOM","16","29967","33.1401881527369","2.07126175954606","2.07126175954606","1.48023852516126","0.476272152572869","5.66825968737296"
"B3","WT","12","35292","39.0290492971065","2.43931558106916","3.25242077475888","4.90635994521994","0.304362465768424","2.59264685096024"
"B4","HOM","16","75484","83.4769567364498","5.21730979602811","5.21730979602811","4.1720033855907","0.190007539614539","1.23623618486517"
"B5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"B6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"B7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"B8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","WT","13","74172","82.0260298216305","5.12662686385191","6.30969460166388","6.88964097318583","0.156474396808075","1.66199420572053"
"C2","HOM","15","51120","56.5330669859482","3.53331668662176","3.76887113239655","3.44272048480243","0.261778836498386","2.05012051683468"
"C3","WT","15","121179","134.01057363635","8.37566085227188","8.93403824242334","6.20483324102619","0.110990827529217","0.961114482285312"
"C4","HOM","16","68986","76.2908873061937","4.76818045663711","4.76818045663711","5.06872979170619","0.206403103764245","1.43036926858493"
"C5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"C6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"C7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"C8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","WT","13","47951","53.0285034241628","3.31428146401018","4.07911564801252","5.66381914604399","0.239803382303809","2.02902714877341"
"D2","HOM","16","107173","118.521486464887","7.40759290405544","7.40759290405544","7.25119707030278","0.133151299338727","1.03878202898701"
"D3","WT","16","129548","143.265762165407","8.95411013533795","8.95411013533795","5.94602587549162","0.111375115205818","0.895831133257659"
"D4","HOM","16","85886","94.9804184498269","5.93627615311418","5.93627615311418","3.22879319171561","0.166890656618493","0.954859424818308"
"D5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","WT","12","23367","25.8413180019689","1.61508237512306","2.15344316683074","1.84079489649073","0.43860677576322","4.56614198721531"
"E2","HOM","15","70719","78.2073936654787","4.88796210409242","5.21382624436525","3.74895213927351","0.191552922598721","1.59477635356904"
"E3","WT","16","56350","62.3168686357234","3.89480428973271","3.89480428973271","3.81856256559596","0.25445046478592","1.80644442264406"
"E4","HOM","15","65812","72.7807942973244","4.54879964358278","4.85205295315496","3.54561298657684","0.204847107154278","1.23168759665682"
"E5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"E6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"E7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"E8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","WT","16","86911","96.1139551020295","6.00712219387684","6.00712219387684","8.86387850935487","0.165445780810518","0.970859708913825"
"F2","HOM","13","41495","45.8888813494116","2.86805508433823","3.52991394995474","2.76687356729954","0.276493888521527","2.18947204282866"
"F3","WT","16","51219","56.6425500382097","3.54015937738811","3.54015937738811","3.65231680631901","0.277860760754448","1.41953279680279"
"F4","HOM","14","80651","89.1910873529677","5.57444295956048","6.37079195378341","8.44623917037121","0.155716888998723","1.50138545906877"
"F5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"F6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"F7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"F8",NA,NA,NA,NA,NA,NA,NA,NA,NA
" "
"Spike statistics for electrodes"
"electrode","nspikes","meanfiringrate","meanisis","sdisis"
"A1_11","8429","9.32154189406412","0.105451938413621","1.05065566881169"
"A1_12","14587","16.131608922614","0.0609321338461538","0.801733737091269"
"A1_13","73","0.0807299274251608","12.1748184402778","17.18855066089"
"A1_14","12394","13.7063934316088","0.0717119264802711","0.8690829283329"
"A1_21","13676","15.1241436639246","0.0649780545067642","0.827809454846344"
"A1_22","19475","21.5371963918494","0.0456369590433398","0.693043678630081"
"A1_23","2339","2.58667534585549","0.380000182100086","2.00260672991503"
"A1_24","36","0.0398120190041889","25.1804649785714","29.0919010610818"
"A1_31","2179","2.40973303917021","0.408035759375574","2.06100237185007"
"A1_32","839","0.927841220680958","1.06018416385442","3.26138723782311"
"A1_33","3033","3.35416260110291","0.29452933396438","1.19733223637772"
"A1_34","5449","6.0259914320507","0.163123839096916","1.31201475545525"
"A1_41","15505","17.1468154072208","0.0573230171555728","0.768529647007634"
"A1_42","951","1.05170083536066","0.935209702589474","3.09904409870517"
"A1_43","23","0.0254354565860096","40.3032954554545","35.4729539096745"
"A1_44","6395","7.07216282032744","0.138988045046919","1.20239918733647"
"A2_11","15919","17.604653625769","0.0564529773991707","0.72178343157701"
"A2_12","10423","11.5266853911295","0.0862233517367108","0.891390953413728"
"A2_13","3435","3.79873014664969","0.261603894941759","1.56216341486168"
"A2_14","11902","13.1622958385516","0.0755086933190488","0.832658879747333"
"A2_21","17384","19.2247816213561","0.0516960690151297","0.688990305521808"
"A2_22","9801","10.8388221738904","0.0916945193489796","0.917247453131049"
"A2_23","5489","6.07022700872202","0.163737704637391","1.22808160100125"
"A2_24","9914","10.9637876779869","0.0906499934812872","0.913661728297556"
"A2_31","2271","2.51147486551425","0.395750907682819","1.91639602877897"
"A2_32","3734","4.12939108226781","0.240719194336994","1.50817321000637"
"A2_33","9003","9.95632241929757","0.0998264774072428","0.960441524101044"
"A2_34","15956","17.6455715341899","0.05637168571733","0.617417148459827"
"A2_41","116","0.128283172346831","7.78718997565217","8.20631261290769"
"A2_42","162","0.17915408551885","5.57965521670807","7.39776515379618"
"A2_43","3275","3.62178783996441","0.27446670186011","1.58646747033934"
"A2_44",NA,NA,NA,NA
"A3_11","7349","8.12718132393845","0.121170447950463","1.4568457812902"
"A3_12","7487","8.2797940634545","0.118918924484371","1.4440405702772"
"A3_13","2690","2.97484253114634","0.331036285176646","2.41656199586729"
"A3_14","648","0.7166163420754","1.37514160935085","4.83740707927006"
"A3_21",NA,NA,NA,NA
"A3_22","1230","1.36024398264312","0.724044085646867","3.5550954894749"
"A3_23","2127","2.35222678949749","0.418556083033866","2.71462626417639"
"A3_24","3079","3.40503351427493","0.289245591556205","2.25060414676866"
"A3_31","1727","1.90987102278428","0.515658951616454","3.00462972063772"
"A3_32","4928","5.44982304590675","0.180672594436777","1.78590446772569"
"A3_33","241","0.266519349444709","3.70099297320833","7.61168124164683"
"A3_34","10111","11.1816478930932","0.0880684696706231","1.14080791382293"
"A3_41","7057","7.8042616142378","0.126173211278345","1.49078736240355"
"A3_42","2402","2.65634637911283","0.370755054723032","2.55006163106808"
"A3_43","3562","3.93917810258113","0.249862718452682","1.69173223413131"
"A3_44","780","0.862593745090759","1.14209133304236","4.42230180477985"
"A4_11","8096","8.95328071827537","0.11157599328845","1.02395352814546"
"A4_12","7139","7.89494454641401","0.126587536221631","0.631578254732319"
"A4_13","9037","9.99392265946819","0.0985777466345728","1.63499469212984"
"A4_14","3715","4.10837918334894","0.23979538775175","2.54944844101706"
"A4_21","15940","17.6278773035214","0.0558819483781919","1.2287260109683"
"A4_22","11831","13.08377768996","0.0752899029501268","1.42579303174693"
"A4_23","9346","10.3356424892541","0.0953105955323702","1.60753519864019"
"A4_24","11665","12.900200046774","0.0763616294092936","1.43782876651558"
"A4_31","8340","9.22311773597043","0.10681186410361","1.70031245843097"
"A4_32","91","0.100635936927255","9.86779253444444","16.4857294204063"
"A4_33","6468","7.1528927477526","0.137733370921602","1.93459356851407"
"A4_34","17895","19.7898911133322","0.0497751572247681","1.16154915720252"
"A4_41","8989","9.94083996746261","0.0990718851412995","1.44030389895432"
"A4_42","5138","5.68205982343118","0.173388087778859","2.15815427794149"
"A4_43","6760","7.47581245745325","0.131745349619766","1.89930196954729"
"A4_44","3807","4.21012100969297","0.233962869718865","2.5282175739711"
"A5_11",NA,NA,NA,NA
"A5_12","2152","2.37987402491707","0.406060514616457","6.81823394406959"
"A5_13","923","1.02073593169073","0.947208899490239","8.95047261693107"
"A5_14","725","0.801769827167693","1.20625919104972","11.7257777276608"
"A5_21","203","0.224495551606954","4.32300890534653","21.9590744752757"
"A5_22","658","0.72767523624323","1.32928284570776","11.8709265201483"
"A5_23","125","0.138236177097878","7.03557140080645","27.7644713745493"
