"Bursting Analysis averaged over Each Well"
"file= KCNT1_20170223_11869_DIV15"
" "
"recording time (s): [4.547e-05 ,901]"
" "
"treatment","well","nAE","nAB","duration","mean.dur","mean.freq","nbursts","bursts.per.sec","bursts.per.min","sd.dur","mean.freq.in.burst","sd.freq.in.burst","mean.ISIs","sd.ISIs","mean.spikes.in.burst","sd.spikes.in.burst","total.spikes.in.burst","per.spikes.in.burst","mean.IBIs","sd.IBIs","cv.IBIs","file"
"WT","A1","16","12","14415.96038768","0.151479181077945","2.1894375","1202","0.0835","5.01","0.115493411924009","164.046051630357","64.317047416679","0.00760517432163532","0.0116619231857399","20.915","9.728","25223","79.916","8.675","10.659","0.814","KCNT1_20170223_11869_DIV15"
"HOM","A2","15","13","13514.96286345","0.126950315707008","2.7538","1568","0.116066666666667","6.964","0.115823340443692","208.9734630173","98.9763724753098","0.00657491573728316","0.0104322213905587","20.307","9.422","31882","85.663","7.227","5.906","1.224","KCNT1_20170223_11869_DIV15"
"WT","A3","16","15","14415.96038768","0.125802301753288","2.9045","1596","0.110625","6.6375","0.10413306018371","198.663437337149","84.9954345314068","0.00666997363633346","0.01072716526077","19.86","9.424","31717","75.749","7.636","20.761","0.368","KCNT1_20170223_11869_DIV15"
"HOM","A4","16","15","14415.96038768","0.147736904959017","3.8698125","2195","0.1523125","9.13875","0.111484967078948","204.483990320472","90.8487443171702","0.00674000713181679","0.0113612375885449","22.919","8.301","50330","90.218","6.002","2.44","2.46","KCNT1_20170223_11869_DIV15"
"WT","B1","15","7","13514.96286345","0.185854907971013","1.6962","820","0.0607333333333333","3.644","0.136923802846139","165.954651085196","85.1917312471565","0.00852564342382265","0.0126674187576068","22.79","10.307","18870","82.315","7.449","12.364","0.602","KCNT1_20170223_11869_DIV15"
"HOM","B2","16","16","14415.96038768","0.174021258203618","4.0418125","2377","0.1649375","9.89625","0.203351243473541","172.062537366611","80.6572087893082","0.00839452331256594","0.0126626311691301","21.73","15.24","51653","88.653","5.77","4.723","1.222","KCNT1_20170223_11869_DIV15"
"WT","B3","14","9","12613.96533922","0.232758773895412","1.844","932","0.0737857142857143","4.42714285714286","0.218697801646475","109.703636417733","56.975565824602","0.0120122808515092","0.0157288444529985","20.371","14.797","19088","82.064","7.09","21.892","0.324","KCNT1_20170223_11869_DIV15"
"HOM","B4","16","15","14415.96038768","0.182697055523424","3.332125","1728","0.119875","7.1925","0.160869015716819","167.049168423326","70.7877654323097","0.00794834706355998","0.0116768248138748","23.985","12.13","41470","86.329","6.481","12.588","0.515","KCNT1_20170223_11869_DIV15"
"WT","C1","13","12","11712.96781499","0.14729623877725","2.88807692307692","1054","0.0901538461538462","5.40923076923077","0.110671761868302","214.088747293328","70.7390240470092","0.00579106849183866","0.00902485013559017","26.434","10.536","27888","82.441","8.42","8.808","0.956","KCNT1_20170223_11869_DIV15"
"HOM","C2","16","12","14415.96038768","0.192764553880667","3.642375","2158","0.14975","8.985","0.170449432368951","157.550604619876","73.5020871830327","0.00910128552532161","0.0137076618124353","22.178","10.962","47949","91.318","4.379","2.559","1.711","KCNT1_20170223_11869_DIV15"
"WT","C3","15","15","13514.96286345","0.161049310400539","5.39046666666667","2971","0.2198","13.188","0.18746885744554","175.579713357147","78.4983030437448","0.00792877029844071","0.0120085156760506","21.312","13.957","63318","86.913","4.211","8.17","0.515","KCNT1_20170223_11869_DIV15"
"HOM","C4","16","15","14415.96038768","0.181791254096834","2.721375","1610","0.11175","6.705","0.18998485468041","144.354144866264","77.3906628882694","0.0100169548979033","0.0136123791688497","19.148","12.414","30847","78.629","7.4","16.666","0.444","KCNT1_20170223_11869_DIV15"
"WT","D1","14","9","12613.96533922","0.198478787347877","2.02714285714286","866","0.0687142857142857","4.12285714285714","0.163660590813136","161.993505416377","76.0134974890529","0.0083615489131802","0.0129690060576995","24.731","12.825","21541","84.24","8.954","16.127","0.555","KCNT1_20170223_11869_DIV15"
"HOM","D2","16","15","14415.96038768","0.135112673565009","2.9930625","1668","0.11575","6.945","0.118178191477341","193.314984755832","66.4587515090835","0.00639072301139264","0.00994502807242844","22.141","10.924","36954","85.645","7.265","11.041","0.658","KCNT1_20170223_11869_DIV15"
"WT","D3","16","16","14415.96038768","0.244165067275463","3.768","1993","0.13825","8.295","0.31196572031838","140.831707321525","78.7224502381378","0.0111582164839145","0.0160348900034437","22.882","18.239","45604","83.956","6.978","9.237","0.755","KCNT1_20170223_11869_DIV15"
"HOM","D4","16","16","14415.96038768","0.185543864785715","4.1979375","2100","0.1455625","8.73375","0.19790109545628","194.105575137627","88.8068203429585","0.00767994709864986","0.0123596512018056","25.16","13.074","52835","87.306","6.623","10.016","0.661","KCNT1_20170223_11869_DIV15"
"WT","E1","12","10","10811.97029076","0.0739919525080894","1.27391666666667","616","0.0569166666666667","3.415","0.0243289961836383","195.678060412422","61.8258520596929","0.00580292216370549","0.00651773766519353","13.748","4.06","8496","61.686","11.3","13.148","0.859","KCNT1_20170223_11869_DIV15"
"HOM","E2","16","15","14415.96038768","0.171104192732153","4.0390625","1862","0.129125","7.7475","0.169235667764718","198.734214596987","92.82250624527","0.00686731679650138","0.010576911744382","25.915","14.387","48280","82.921","7.013","8.503","0.825","KCNT1_20170223_11869_DIV15"
"WT","E3","16","14","14415.96038768","0.175004744611111","2.6108125","1258","0.08725","5.235","0.172671855397682","189.896044538743","82.1554696178808","0.00764001033227078","0.0112849981751162","23.905","12.723","30120","80.026","8.384","16.958","0.494","KCNT1_20170223_11869_DIV15"
"HOM","E4","15","13","13514.96286345","0.216868773662529","3.9824","1770","0.131066666666667","7.864","0.249371132856795","178.809958129133","85.3169921439249","0.00826379947379742","0.0126036121869896","27.242","18.931","48273","89.69","5.666","7.98","0.71","KCNT1_20170223_11869_DIV15"
"WT","F1","16","11","14415.96038768","0.110778691192249","1.289","666","0.046125","2.7675","0.0710214991879541","210.161847813514","71.2048771791927","0.00570034522929443","0.00730444500481648","20.426","8.524","13706","73.76","12.556","21.948","0.572","KCNT1_20170223_11869_DIV15"
"HOM","F2","13","11","11712.96781499","0.0760917396523185","2.26369230769231","1206","0.102923076923077","6.17538461538462","0.0303023128867451","243.569696541549","80.7421456688557","0.00454548617841958","0.00501721562369158","17.738","6.27","21428","80.815","7.876","8.588","0.917","KCNT1_20170223_11869_DIV15"
"WT","F3","16","12","14415.96038768","0.122705108337131","2.339875","1313","0.0911875","5.47125","0.0720940800017463","178.966648649983","65.6601035452187","0.00683338101737922","0.00979629397702534","18.954","5.847","24962","74.001","7.6","18.904","0.402","KCNT1_20170223_11869_DIV15"
"HOM","F4","14","9","12613.96533922","0.12168681501805","2.34228571428571","1103","0.0875","5.25","0.107956044457661","220.572332705746","79.859551148371","0.00561904526109605","0.0084163383210089","22.652","11.443","25098","84.948","7.074","6.596","1.072","KCNT1_20170223_11869_DIV15"
" "
" "
"Channel Burst Summary"
"file= KCNT1_20170223_11869_DIV15"
" "
"file","well","channels","spikes","mean.freq","nbursts","bursts.per.sec","bursts.per.min","bursty","mean.dur","sd.dur","mean.spikes","sd.spikes","per.spikes.in.burst","per.spikes.out.burst","mean.si","mean.isis","sd.mean.isis","mean.IBIs","sd.IBIs","cv.IBIs","burst.type"
"KCNT1_20170223_11869_DIV15","A1","A1_11",2118,2.351,134,0.149,8.94,1,0.151,0.032,15.336,2.274,97.025,2.975,1,0.0104988870484127,0.0160286724149701,6.54,0.916,0.14,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_12",4994,5.543,134,0.149,8.94,1,0.363,0.167,36.784,11.92,98.698,1.302,1,0.0101351684462982,0.0150633203273139,6.329,0.981,0.155,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_13",144,0.16,0,0,0,0,0,NA,0,NA,0,100,0,NA,NA,NA,NA,NA,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_14",2107,2.339,90,0.1,6,1,0.078,0.021,16.233,2.072,69.34,30.66,1,0.00512701056892773,0.00694952518967282,9.708,5.572,0.574,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_21",2204,2.446,132,0.147,8.82,1,0.098,0.026,16.265,2.018,97.414,2.586,1,0.00639100222828786,0.0082010345703458,6.695,1.194,0.178,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_22",3024,3.356,134,0.149,8.94,1,0.105,0.025,22,2.44,97.487,2.513,1,0.0050136020007109,0.00540184794990581,6.585,0.919,0.14,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_23",1666,1.849,40,0.044,2.64,1,0.072,0.023,13.425,1.599,32.233,67.767,1,0.00580167549295845,0.0074738401435866,21.722,21.444,0.987,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_24",93,0.103,0,0,0,0,0,NA,0,NA,0,100,0,NA,NA,NA,NA,NA,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_31",2544,2.824,134,0.149,8.94,1,0.139,0.021,18.933,2.459,99.725,0.275,1,0.00776426977944238,0.006701463295286,6.552,0.919,0.14,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_32",329,0.365,0,0,0,0,0,NA,0,NA,0,100,0,NA,NA,NA,NA,NA,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_33",2104,2.335,28,0.031,1.86,1,0.064,0.015,12.929,2.035,17.205,82.795,1,0.00538376338323366,0.00662411524610595,29.651,22.036,0.743,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_34",1322,1.467,52,0.058,3.48,1,0.075,0.018,10.615,1.659,41.755,58.245,1,0.00782039680000058,0.0106825827828603,17.373,13.689,0.788,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_41",4967,5.513,174,0.193,11.58,1,0.214,0.127,27.31,12.3,95.671,4.329,1,0.00811919343162969,0.0146607586106791,4.965,2.74,0.552,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_42",1039,1.153,16,0.018,1.08,1,0.065,0.029,8.312,1.401,12.801,87.199,1,0.00887665692307572,0.0105374610921839,56.979,44.213,0.776,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_43",81,0.09,0,0,0,0,0,NA,0,NA,0,100,0,NA,NA,NA,NA,NA,"mi"
"KCNT1_20170223_11869_DIV15","A1","A1_44",2826,3.137,134,0.149,8.94,1,0.108,0.023,20.97,2.739,99.434,0.566,1,0.00539780862855004,0.00621508439949267,6.583,0.916,0.139,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_11",5244,5.82,195,0.216,12.96,1,0.198,0.181,26.108,15.899,97.082,2.918,1,0.00788143574754896,0.0128631654668765,4.378,3.167,0.723,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_12",3676,4.08,133,0.148,8.88,1,0.085,0.02,26.308,3.644,95.185,4.815,1,0.0033568640819966,0.0028311045885323,6.639,1.751,0.264,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_13",1242,1.378,62,0.069,4.14,1,0.123,0.134,10.29,2.688,51.369,48.631,1,0.0131997052256943,0.01861777317479,14.049,11.269,0.802,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_14",3410,3.785,135,0.15,9,1,0.113,0.05,24.741,3.923,97.947,2.053,1,0.00475695899531987,0.00533172632851128,6.51,1.652,0.254,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_21",4090,4.539,136,0.151,9.06,1,0.133,0.105,28.831,5.95,95.868,4.132,1,0.00479204210568021,0.00743323854983952,6.441,1.971,0.306,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_22",2463,2.734,136,0.151,9.06,1,0.098,0.03,17.596,3.305,97.158,2.842,1,0.00592388143110342,0.00787483730470763,6.476,1.875,0.29,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_23",1242,1.378,57,0.063,3.78,1,0.062,0.01,10.298,2.187,47.262,52.738,1,0.00668930335849033,0.00515664341288022,15.12,13.408,0.887,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_24",2684,2.979,124,0.138,8.28,1,0.199,0.067,20.556,4.207,94.97,5.03,1,0.0101503542474227,0.013707895263438,7.018,2.219,0.316,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_31",1543,1.713,63,0.07,4.2,1,0.07,0.025,12.365,2.089,50.486,49.514,1,0.00612673928770921,0.00686044912456191,13.819,8.677,0.628,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_32",1652,1.834,57,0.063,3.78,1,0.077,0.034,13.263,2.574,45.763,54.237,1,0.00630626010014335,0.00952666962682293,15.503,12.264,0.791,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_33",3131,3.475,132,0.147,8.82,1,0.105,0.161,23.015,6.993,97.03,2.97,1,0.0047557900929115,0.00700388930884817,6.67,1.941,0.291,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_34",4786,5.312,209,0.232,13.92,1,0.161,0.144,17.005,8.72,74.258,25.742,1,0.01002955632287,0.0160643607914515,4.107,2.898,0.706,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_41",103,0.114,0,0,0,0,0,NA,0,NA,0,100,0,NA,NA,NA,NA,NA,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_42",130,0.144,0,0,0,0,0,NA,0,NA,0,100,0,NA,NA,NA,NA,NA,"mi"
"KCNT1_20170223_11869_DIV15","A2","A2_43",1822,2.022,129,0.143,8.58,1,0.083,0.017,13.465,2.308,95.335,4.665,1,0.0066816948445277,0.00696145159250492,6.851,2.022,0.295,"mi"
"KCNT1_20170223_11869_DIV15","A3","A3_11",5745,6.376,187,0.208,12.48,1,0.188,0.16,27.187,8.808,88.494,11.506,1,0.0071757908801307,0.0134833255692547,4.641,2.682,0.578,"mi"
"KCNT1_20170223_11869_DIV15","A3","A3_12",5487,6.09,207,0.23,13.8,1,0.127,0.098,24.077,8.706,90.833,9.167,1,0.00552108920033487,0.0094646025696252,4.233,2.511,0.593,"mi"
"KCNT1_20170223_11869_DIV15","A3","A3_13",1855,2.059,84,0.093,5.58,1,0.066,0.017,12.298,2.155,55.687,44.313,1,0.00584408711274976,0.00600277896899851,10.557,8.35,0.791,"mi"
"KCNT1_20170223_11869_DIV15","A3","A3_14",339,0.376,4,0.004,0.24,0,0.062,0.012,6,1.155,7.08,92.92,1,0.0124081995000029,0.00874639377269131,279.372,256.447,0.918,"mi"
