"recording time (s): [0.00024642 ,900]"
" "
"Spike statistics for wells"
"","treatment","nAE","nspikes_by_well","meanfiringrate_by_well","meanfiringrate_by_all_ectctordes","meanfiringrate_by_active_electordes","sdfiringrate_by_active_electordes","meanisis","sdisis"
"A1","WT","16","59651","66.2421445678155","4.14013403548847","4.14013403548847","3.7118377297306","0.236427816371762","2.35302642617713"
"A2","HOM","15","82727","91.867930020648","5.7417456262905","6.1245286680432","3.80750035445817","0.160028431933819","1.85342314266358"
"A3","WT","16","103546","114.987327981409","7.18670799883806","7.18670799883806","5.62957400341753","0.135260139605718","1.54226925123763"
"A4","HOM","16","236473","262.602113164658","16.4126320727911","16.4126320727911","7.23183589731438","0.0607436748206228","0.448296583094767"
"A5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"A6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"A7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"A8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","WT","15","96392","107.042845873177","6.69017786707355","7.13618972487845","9.3310680546736","0.139257004715129","0.764084475752954"
"B2","HOM","16","55694","61.8479153670503","3.86549471044064","3.86549471044064","2.77926067240275","0.254484680454758","1.95410596168066"
"B3","WT","13","46828","52.0022656086514","3.25014160054071","4.00017427758857","5.97734692645104","0.24592618679419","2.07498242189055"
"B4","HOM","16","99786","110.811866319828","6.92574164498923","6.92574164498923","5.55976948381425","0.1432010200868","1.10984382689351"
"B5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"B6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"B7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"B8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","WT","14","80294","89.1660953869705","5.57288096168566","6.36900681335503","7.06133524705394","0.151995892444569","1.46431042426233"
"C2","HOM","15","42616","47.3248601515821","2.95780375947388","3.15499067677214","2.99323592116145","0.31128207768151","2.02290771295712"
"C3","WT","15","144894","160.90408031733","10.0565050198331","10.726938687822","7.27020471306743","0.0926362593812768","0.654844054648234"
"C4","HOM","16","74815","83.0816926093631","5.19260578808519","5.19260578808519","4.51869669847127","0.191420399092501","0.933318118000236"
"C5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"C6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"C7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"C8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","WT","13","123027","136.620883467916","8.53880521674473","10.5092987283012","14.3286125333526","0.0951260333049897","0.496848312684023"
"D2","HOM","16","88909","98.7330108695564","6.17081317934727","6.17081317934727","6.30930149937264","0.160064414341512","1.11880809632542"
"D3","WT","16","119071","132.227764762273","8.26423529764207","8.26423529764207","4.99265531812717","0.120674073118223","0.792506745627058"
"D4","HOM","16","98020","108.850731933032","6.80317074581448","6.80317074581448","3.09073241168385","0.145014376978185","1.15162568737375"
"D5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","WT","13","31263","34.7174090228767","2.16983806392979","2.67056992483667","2.60447511906004","0.36479175461856","2.59996200816355"
"E2","HOM","15","72783","80.8251665199127","5.05157290749455","5.38834443466085","3.56520581290478","0.185530163109471","1.33800395288272"
"E3","WT","16","70188","77.943431676348","4.87146447977175","4.87146447977175","4.87784864059818","0.203967953130593","1.58979738186509"
"E4","HOM","15","92630","102.86516322135","6.42907270133438","6.85767754809","5.36069472687881","0.145262966315824","1.10439674721782"
"E5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"E6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"E7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"E8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","WT","16","89916","99.8512794581767","6.24070496613604","6.24070496613604","7.30139677453449","0.159795090272748","0.697554729120428"
"F2","HOM","14","56314","62.5364223431621","3.90852639644763","4.46688731022586","3.49034697491797","0.218986882653108","2.16974810067553"
"F3","WT","16","57417","63.7612984635674","3.98508115397297","3.98508115397297","3.62237839571451","0.246949641815996","1.70718263552738"
"F4","HOM","13","74179","82.3754177112871","5.14846360695544","6.33657059317593","6.81090368527164","0.154854528484616","1.46285635395773"
"F5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"F6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"F7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"F8",NA,NA,NA,NA,NA,NA,NA,NA,NA
" "
"Spike statistics for electrodes"
"electrode","nspikes","meanfiringrate","meanisis","sdisis"
"A1_11","6131","6.8084455976476","0.143807383866232","1.76134955502045"
"A1_12","8328","9.24820338235348","0.105869520021616","1.51438562301747"
"A1_13","210","0.233203975779807","4.21385255545455","8.94988592597548"
"A1_14","7980","8.86175107963266","0.11048496269708","1.53500191237334"
"A1_21","6769","7.5169414859691","0.130252483207742","1.66059055004164"
"A1_22","8436","9.36813685561166","0.104510278803794","1.50524929450535"
"A1_23","2964","3.29150754386356","0.297507493881201","2.53535125068349"
"A1_24","42","0.0466407951559614","21.4673154773171","20.2211912091253"
"A1_31","736","0.817324410352085","1.19869848187755","5.02726447443869"
"A1_32","570","0.632982219973761","1.54876418316344","5.65961730774633"
"A1_33","1759","1.95336092093657","0.501286378236633","3.29520550824003"
"A1_34","3116","3.46030280252323","0.282991768536116","2.47511273782513"
"A1_41","8185","9.08940257979866","0.107714433648583","1.48952215246288"
"A1_42","901","1.00055610560765","0.979194878788889","4.57026584957004"
"A1_43","52","0.0577457463835712","17.2552951052941","16.0552441238164"
"A1_44","3472","3.85563906622614","0.253913668098531","2.35135083108296"
"A2_11","9555","10.6107808979812","0.0922942783200754","1.40918897557478"
"A2_12","9768","10.8473163591293","0.0902806067523293","1.39886554583004"
"A2_13","3736","4.14880977863504","0.236076267250335","2.26161369311906"
"A2_14","6359","7.0616384856371","0.138692819831708","1.73530880066104"
"A2_21","9083","10.086627200038","0.0970883260548337","1.43470656536686"
"A2_22","7576","8.41311105003722","0.116406323061386","1.5911756616274"
"A2_23","5118","5.68351403829072","0.172321007330467","1.93434124455759"
"A2_24","6563","7.28817949068034","0.134381272337702","1.69922353194433"
"A2_31","1625","1.8045545744866","0.542815892130542","3.43192726477337"
"A2_32","2632","2.92282316310691","0.335057335560623","2.70512926575388"
"A2_33","6770","7.51805198109187","0.13196840073423","1.48367081678499"
"A2_34","10240","11.3714700570725","0.0861265283054986","1.33900308607482"
"A2_41","182","0.202110112342499","4.86763583535912","9.66013677236359"
"A2_42","333","0.369794875879408","2.65379651186747","7.31220294717877"
"A2_43","3187","3.53914795623926","0.276755191933459","2.44679923664921"
"A2_44",NA,NA,NA,NA
"A3_11","13290","14.7584801814935","0.0658842277929114","0.891570627191693"
"A3_12","16314","18.1166174327227","0.0536714317348127","0.80445400795434"
"A3_13","4769","5.29595124044714","0.183599182330117","1.50455842016332"
"A3_14","2026","2.24986311871375","0.432220409881481","2.29385867482992"
"A3_21","15","0.0166574268414148","62.0014098585714","50.3496254579861"
"A3_22","3962","4.39978167637902","0.221045156470588","1.65242940131866"
"A3_23","6147","6.82621351961177","0.142414129437032","1.32488453598604"
"A3_24","6259","6.950588973361","0.139878489223394","1.31017309636245"
"A3_31","4768","5.29484074532437","0.183661394526956","1.38601683948186"
"A3_32","7358","8.17102311327533","0.119008485683023","1.20920004582805"
"A3_33","709","0.787341042037538","1.23621481772599","3.84216687326783"
"A3_34","13129","14.579690466729","0.0666943468342474","0.880623887485011"
"A3_41","13807","15.3326061599609","0.0637291794654498","0.863738539905129"
"A3_42","4058","4.50638920816407","0.215803652851861","1.62480207565523"
"A3_43","5960","6.61855093165547","0.146937330501762","1.34210252127604"
"A3_44","975","1.08273274469196","0.898067996160164","3.29402882529579"
"A4_11","18015","20.0055696365391","0.0498501609925613","0.392093055003486"
"A4_12","12297","13.6557585245918","0.0730217884027326","0.46118181019524"
"A4_13","18960","21.0549875275483","0.0473646992995411","0.386686069326475"
"A4_14","7664","8.51083462084019","0.1171860997638","0.611169882620464"
"A4_21","24481","27.1860311003117","0.0366851719673203","0.33507067015226"
"A4_22","20780","23.0760886509733","0.0432205446869435","0.363577517141677"
"A4_23","16029","17.8001263227358","0.0560257848290492","0.420708446771488"
"A4_24","15215","16.8961832928084","0.059028785329302","0.430211853032353"
"A4_31","14026","15.5758045918456","0.0640190603465241","0.446507900600638"
"A4_32","352","0.390894283211867","2.54646433025641","3.06743641920003"
"A4_33","15840","17.590242744534","0.0566948534509754","0.416766391244447"
"A4_34","26729","29.6824241362784","0.0336009016087998","0.323685065269455"
"A4_41","14821","16.4586482144406","0.0605954376956815","0.435177364118459"
"A4_42","10619","11.7923477085989","0.0845592683367866","0.517945137127537"
"A4_43","12542","13.9278298296683","0.0715804353249342","0.477555769135003"
"A4_44","8103","8.99834197973226","0.110825986500864","0.59500341584175"
"A5_11",NA,NA,NA,NA
"A5_12","6205","6.89062223673191","0.144084716308833","1.01572439272102"
"A5_13","3568","3.96224659801119","0.250606373263246","1.34621836503347"
"A5_14","1961","2.17768093573429","0.455997016653061","1.81405267685606"
"A5_21","1226","1.36146702050497","0.729643875567347","2.22291068343088"
"A5_22","3626","4.02665531513133","0.246567042954483","1.33418846884437"
