"11","WT","A1","15","12","13507.48856835","0.157969931348473","2.2714","1406","0.104066666666667","6.244","0.175455286251764","147.674693156012","66.8481531282743","0.00827587407585046","0.00983320899281762","20.086","15.18","28301","92.246","7.496","5.226","1.434","KCNT1_20170223_11869_DIV11"
"11","HOM","A2","15","13","13507.48856835","0.189313756850133","2.75033333333333","1506","0.1116","6.696","0.172475251187317","134.23492232609","63.4023243774329","0.00903748600240591","0.0123504924090981","21.946","14.729","33095","89.085","7.438","12.026","0.618","KCNT1_20170223_11869_DIV11"
"11","WT","A3","16","13","14407.98780624","0.113723524946589","1.79475","1214","0.08425","5.055","0.0531011111179425","169.581967707398","63.7543582390472","0.00628869183296979","0.00778555660441541","19.081","9.985","23222","89.802","8.657","16.727","0.518","KCNT1_20170223_11869_DIV11"
"11","HOM","A4","15","15","13507.48856835","0.208540429925302","4.6454","2142","0.158466666666667","9.508","0.222918142336977","160.206029292225","76.7662515936888","0.0083003865188791","0.0124928253023819","26.124","17.752","55958","89.18","6.109","3.88","1.574","KCNT1_20170223_11869_DIV11"
"11","WT","B1","14","9","12606.98933046","0.170373240051283","1.62707142857143","775","0.0615","3.69","0.123480769281397","154.272247754391","74.0403917181596","0.0078736300059249","0.010281382911644","22.632","13.281","17653","86.058","9.846","13.754","0.716","KCNT1_20170223_11869_DIV11"
"11","HOM","B2","16","16","14407.98780624","0.210424305447101","2.8816875","1465","0.10175","6.105","0.350882479433932","147.286148704376","74.3935624485186","0.00933675402005034","0.0131548157760555","23.537","27.563","34482","83.051","8.532","10.11","0.844","KCNT1_20170223_11869_DIV11"
"11","WT","B3","11","8","9905.49161679","0.152238118573531","1.16881818181818","677","0.0682727272727273","4.09636363636364","0.12499467383494","106.883382620051","45.2702996388674","0.011312634753579","0.0131797030456005","14.453","8.592","9828","84.892","8.9","14.979","0.594","KCNT1_20170223_11869_DIV11"
"11","HOM","B4","16","13","14407.98780624","0.210611339886056","2.9860625","1840","0.12775","7.665","0.249302412326731","129.07247849267","68.441776021713","0.0106149451530069","0.0138831846381677","20.839","14.908","38407","89.273","6.02","11.017","0.546","KCNT1_20170223_11869_DIV11"
"11","WT","C1","13","11","11706.49009257","0.239216359676011","4.41992307692308","1603","0.136846153846154","8.21076923076923","0.320950331104951","157.37761628323","76.7850296033897","0.00882686753753128","0.0139962292642287","28.1","23.314","45100","87.162","5.764","5.691","1.013","KCNT1_20170223_11869_DIV11"
"11","HOM","C2","15","12","13507.48856835","0.238457869289748","2.35266666666667","1236","0.0916","5.496","0.285257252957641","112.774090100583","60.5478136770533","0.012226331473205","0.0155825443601256","20.501","17.472","25401","79.93","8.414","15.331","0.549","KCNT1_20170223_11869_DIV11"
"11","WT","C3","15","15","13507.48856835","0.21337700608642","2.5564","1620","0.119733333333333","7.184","0.265735484675024","118.506715774434","79.5322563211801","0.0129353272409535","0.0161445394123823","17.496","14.467","28343","82.077","7.88","13.254","0.595","KCNT1_20170223_11869_DIV11"
"11","HOM","C4","16","13","14407.98780624","0.239664774242425","1.8111875","1086","0.075375","4.5225","0.339899663896424","105.360288050521","61.5179193817286","0.0131769040818903","0.015428566285093","19.185","20.983","20893","80.059","9.592","19.208","0.499","KCNT1_20170223_11869_DIV11"
"11","WT","D1","14","12","12606.98933046","0.183364180984513","1.98864285714286","902","0.0715","4.29","0.145345893251441","148.206634098209","61.1555473527849","0.00785188857041354","0.0108907852588039","24.351","16.726","22013","87.806","9.933","14.645","0.678","KCNT1_20170223_11869_DIV11"
"11","HOM","D2","15","13","13507.48856835","0.246045597595252","2.84486666666667","1599","0.118333333333333","7.1","0.349638210528094","100.844797535647","57.2114697369891","0.0138499051314956","0.0169272758375525","18.764","17.294","30041","78.177","6.325","9.869","0.641","KCNT1_20170223_11869_DIV11"
"11","WT","D3","16","16","14407.98780624","0.166254297680384","3.2966875","1871","0.12975","7.785","0.186655756453959","168.006030206016","89.3767745492152","0.00798290281168195","0.0118307453240268","21.826","14.634","40837","85.974","7.256","14.157","0.513","KCNT1_20170223_11869_DIV11"
"11","HOM","D4","16","15","14407.98780624","0.196826467546431","3.2490625","2045","0.142","8.52","0.252957829116839","149.948573033999","86.158864123506","0.0104926251328817","0.0157465843762101","19.758","12.727","40425","86.356","6.203","8.089","0.767","KCNT1_20170223_11869_DIV11"
"11","WT","E1","13","11","11706.49009257","0.172596235730477","1.17023076923077","792","0.0676923076923077","4.06153846153846","0.125149095515786","88.0565458295633","49.3561129057623","0.0169437946550444","0.0189315871515814","11.184","4.447","8880","64.822","8.531","22.555","0.378","KCNT1_20170223_11869_DIV11"
"11","HOM","E2","16","14","14407.98780624","0.232849676695511","3.7273125","1847","0.1283125","7.69875","0.272258544766641","135.917357328295","75.2751756598235","0.0102096052219588","0.0140260020664753","23.806","17.27","44017","81.965","6.337","9.998","0.634","KCNT1_20170223_11869_DIV11"
