"file= Kcnt1Y777H_20170722_500669_DIV15"
" "
"recording time (s): [160.75065017 ,1063]"
" "
"Network Spike analysis at well level"
"well","n","peak.m","peak.sd","durn.m","durn.sd","percent.of.spikes.in.ns","mean.spikes.in.ns","mean.insis","peak.min","peak.max","treatment","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160","t161","t162","t163","t164","t165","t166","t167","t168","t169","t170","t171","t172","t173","t174","t175","t176","t177","t178","t179","t180","t181","t182","t183","t184","t185","t186","t187","t188","t189","t190","t191","t192","t193","t194","t195","t196","t197","t198","t199","t200","t201"
"A1","431","8.26914153132251","4.89584056549159","0.0411914081986588","0.0313994114452773","9.85380398191786","14.262180974478","2.09593023255814","4","16","WT","0.331786542923434","0.338747099767981","0.324825986078886","0.361948955916473","0.359628770301624","0.308584686774942","0.37122969837587","0.357308584686775","0.34338747099768","0.348027842227378","0.320185614849188","0.329466357308585","0.40139211136891","0.403712296983759","0.329466357308585","0.308584686774942","0.348027842227378","0.359628770301624","0.352668213457077","0.292343387470998","0.408352668213457","0.373549883990719","0.348027842227378","0.382830626450116","0.361948955916473","0.385150812064965","0.380510440835267","0.338747099767981","0.403712296983759","0.39907192575406","0.39907192575406","0.443155452436195","0.436194895591647","0.436194895591647","0.39907192575406","0.334106728538283","0.422273781902552","0.424593967517401","0.440835266821346","0.433874709976798","0.438515081206497","0.505800464037123","0.452436194895592","0.489559164733179","0.445475638051044","0.438515081206497","0.45707656612529","0.517401392111369","0.505800464037123","0.540603248259861","0.547563805104408","0.510440835266821","0.526682134570766","0.545243619489559","0.559164733178654","0.575406032482599","0.568445475638051","0.561484918793503","0.545243619489559","0.540603248259861","0.575406032482599","0.566125290023202","0.584686774941995","0.640371229698376","0.71461716937355","0.593967517401392","0.68445475638051","0.651972157772622","0.621809744779582","0.758700696055684","0.668213457076566","0.723897911832947","0.774941995359629","0.733178654292343","0.747099767981439","0.781902552204176","0.802784222737819","0.77030162412993","0.744779582366589","0.807424593967517","0.94199535962877","0.911832946635731","0.930394431554524","1.02552204176334","1.01624129930394","1.02784222737819","1.15313225058005","1.06032482598608","1.08352668213457","1.21809744779582","1.15313225058005","1.27610208816705","1.40603248259861","1.49419953596288","1.67285382830626","2.0092807424594","2.79350348027842","3.90255220417633","4.8538283062645","5.43155452436195","8.26914153132251","5.65197215777262","5.35730858468678","4.78190255220418","3.91647331786543","3.28074245939675","2.54524361948956","2.11136890951276","1.99767981438515","1.76102088167053","1.62412993039443","1.38283062645012","1.39675174013921","1.12064965197216","1.13921113689095","1.09976798143852","1.05104408352668","1.03480278422274","0.939675174013921","0.981438515081206","0.865429234338747","0.807424593967517","0.82830626450116","0.777262180974478","0.784222737819026","0.788863109048724","0.726218097447796","0.737819025522042","0.795823665893271","0.749419953596288","0.795823665893271","0.805104408352668","0.837587006960557","0.707656612529002","0.791183294663573","0.765661252900232","0.795823665893271","0.670533642691415","0.672853828306265","0.633410672853828","0.59860788863109","0.614849187935035","0.658932714617169","0.614849187935035","0.619489559164733","0.62877030162413","0.605568445475638","0.649651972157773","0.719257540603248","0.663573085846868","0.654292343387471","0.631090487238979","0.619489559164733","0.584686774941995","0.610208816705336","0.580046403712297","0.547563805104408","0.522041763341067","0.489559164733179","0.498839907192575","0.447795823665893","0.438515081206497","0.422273781902552","0.412993039443155","0.419953596287703","0.466357308584687","0.410672853828306","0.424593967517401","0.426914153132251","0.431554524361949","0.419953596287703","0.403712296983759","0.380510440835267","0.440835266821346","0.394431554524362","0.445475638051044","0.39907192575406","0.415313225058005","0.40139211136891","0.443155452436195","0.433874709976798","0.496519721577726","0.466357308584687","0.419953596287703","0.443155452436195","0.473317865429234","0.51508120649652","0.535962877030162","0.556844547563805","0.505800464037123","0.568445475638051","0.559164733178654","0.556844547563805","0.452436194895592","0.45707656612529","0.389791183294664","0.392111368909513","0.454756380510441","0.389791183294664","0.45707656612529","0.410672853828306"
"A2","192","8.109375","4.81201763748383","0.0444747953869048","0.037456987156694","5.59668344684631","13.78125","4.68204188481675","4","16","HOM","0.354166666666667","0.369791666666667","0.296875","0.302083333333333","0.260416666666667","0.338541666666667","0.328125","0.354166666666667","0.354166666666667","0.302083333333333","0.296875","0.338541666666667","0.40625","0.286458333333333","0.291666666666667","0.34375","0.375","0.333333333333333","0.385416666666667","0.421875","0.333333333333333","0.307291666666667","0.364583333333333","0.359375","0.28125","0.296875","0.3125","0.359375","0.447916666666667","0.348958333333333","0.375","0.401041666666667","0.473958333333333","0.359375","0.34375","0.380208333333333","0.453125","0.348958333333333","0.380208333333333","0.364583333333333","0.375","0.442708333333333","0.364583333333333","0.375","0.40625","0.354166666666667","0.302083333333333","0.328125","0.401041666666667","0.34375","0.34375","0.401041666666667","0.385416666666667","0.395833333333333","0.401041666666667","0.385416666666667","0.348958333333333","0.291666666666667","0.380208333333333","0.338541666666667","0.296875","0.375","0.520833333333333","0.385416666666667","0.494791666666667","0.489583333333333","0.536458333333333","0.473958333333333","0.536458333333333","0.5625","0.604166666666667","0.53125","0.572916666666667","0.671875","0.807291666666667","0.817708333333333","0.6875","0.598958333333333","0.677083333333333","0.713541666666667","0.666666666666667","0.6875","0.692708333333333","0.755208333333333","0.802083333333333","0.765625","0.807291666666667","0.791666666666667","0.90625","0.895833333333333","0.96875","1.05729166666667","1.0625","1.30729166666667","1.609375","1.85416666666667","2.48958333333333","3.484375","4.49479166666667","5.08854166666667","8.109375","5.53645833333333","5.38020833333333","4.9375","4.22395833333333","3.77604166666667","3.328125","2.765625","2.46875","1.96354166666667","1.91145833333333","1.69791666666667","1.515625","1.61979166666667","1.40104166666667","1.25","1.05208333333333","0.838541666666667","0.84375","0.947916666666667","0.75","0.666666666666667","0.666666666666667","0.65625","0.661458333333333","0.619791666666667","0.526041666666667","0.557291666666667","0.625","0.640625","0.614583333333333","0.635416666666667","0.484375","0.552083333333333","0.458333333333333","0.463541666666667","0.4375","0.505208333333333","0.473958333333333","0.432291666666667","0.348958333333333","0.385416666666667","0.375","0.348958333333333","0.348958333333333","0.322916666666667","0.291666666666667","0.270833333333333","0.28125","0.291666666666667","0.328125","0.270833333333333","0.3125","0.28125","0.322916666666667","0.28125","0.354166666666667","0.223958333333333","0.25","0.265625","0.276041666666667","0.28125","0.28125","0.213541666666667","0.260416666666667","0.25","0.364583333333333","0.296875","0.359375","0.34375","0.333333333333333","0.307291666666667","0.286458333333333","0.286458333333333","0.286458333333333","0.244791666666667","0.34375","0.286458333333333","0.260416666666667","0.286458333333333","0.328125","0.307291666666667","0.317708333333333","0.270833333333333","0.291666666666667","0.270833333333333","0.296875","0.3125","0.208333333333333","0.380208333333333","0.260416666666667","0.28125","0.291666666666667","0.322916666666667","0.348958333333333","0.322916666666667","0.375","0.276041666666667","0.375","0.333333333333333","0.364583333333333"
"A3","568","7.44366197183099","4.74243055713409","0.0387040563114507","0.0375935358670257","8.21759546821039","11.6461267605634","1.58756613756614","4","16","WT","0.487676056338028","0.445422535211268","0.482394366197183","0.491197183098592","0.505281690140845","0.447183098591549","0.470070422535211","0.485915492957746","0.445422535211268","0.454225352112676","0.508802816901408","0.475352112676056","0.466549295774648","0.457746478873239","0.480633802816901","0.470070422535211","0.438380281690141","0.431338028169014","0.487676056338028","0.563380281690141","0.443661971830986","0.494718309859155","0.477112676056338","0.491197183098592","0.404929577464789","0.487676056338028","0.48943661971831","0.454225352112676","0.471830985915493","0.447183098591549","0.475352112676056","0.440140845070423","0.441901408450704","0.410211267605634","0.459507042253521","0.494718309859155","0.461267605633803","0.441901408450704","0.424295774647887","0.498239436619718","0.491197183098592","0.52112676056338","0.535211267605634","0.533450704225352","0.480633802816901","0.528169014084507","0.48943661971831","0.5","0.5","0.522887323943662","0.512323943661972","0.514084507042254","0.529929577464789","0.563380281690141","0.524647887323944","0.558098591549296","0.59330985915493","0.584507042253521","0.565140845070423","0.529929577464789","0.554577464788732","0.642605633802817","0.586267605633803","0.551056338028169","0.573943661971831","0.60387323943662","0.609154929577465","0.596830985915493","0.65669014084507","0.640845070422535","0.672535211267606","0.64612676056338","0.698943661971831","0.804577464788732","0.734154929577465","0.792253521126761","0.730633802816901","0.871478873239437","0.830985915492958","0.922535211267606","0.945422535211268","0.904929577464789","0.975352112676056","1.06161971830986","1.02288732394366","1.02816901408451","0.996478873239437","1.02816901408451","1.02816901408451","1.08978873239437","1.125","1.24119718309859","1.23943661971831","1.41197183098592","1.47183098591549","1.9330985915493","2.34683098591549","3.1443661971831","4.01232394366197","4.3362676056338","7.44366197183099","4.51056338028169","4.60739436619718","4.33450704225352","4","3.6637323943662","3.2306338028169","2.78345070422535","2.42253521126761","2.13028169014085","1.85915492957746","1.5862676056338","1.57746478873239","1.43661971830986","1.39260563380282","1.36971830985915","1.26056338028169","1.24647887323944","1.17077464788732","1.10739436619718","1.11795774647887","1.03169014084507","0.984154929577465","0.980633802816901","0.90669014084507","0.866197183098592","0.811619718309859","0.845070422535211","0.808098591549296","0.688380281690141","0.77112676056338","0.651408450704225","0.725352112676056","0.665492957746479","0.693661971830986","0.660211267605634","0.672535211267606","0.63556338028169","0.60387323943662","0.59330985915493","0.626760563380282","0.602112676056338","0.637323943661972","0.582746478873239","0.584507042253521","0.640845070422535","0.619718309859155","0.602112676056338","0.663732394366197","0.633802816901408","0.621478873239437","0.705985915492958","0.663732394366197","0.679577464788732","0.707746478873239","0.762323943661972","0.723591549295775","0.823943661971831","0.78169014084507","0.818661971830986","0.774647887323944","0.758802816901408","0.76056338028169","0.681338028169014","0.698943661971831","0.660211267605634","0.626760563380282","0.60387323943662","0.533450704225352","0.600352112676056","0.605633802816901","0.575704225352113","0.48943661971831","0.566901408450704","0.575704225352113","0.584507042253521","0.577464788732394","0.575704225352113","0.554577464788732","0.584507042253521","0.586267605633803","0.563380281690141","0.642605633802817","0.563380281690141","0.559859154929577","0.566901408450704","0.568661971830986","0.545774647887324","0.52112676056338","0.540492957746479","0.528169014084507","0.563380281690141","0.558098591549296","0.549295774647887","0.617957746478873","0.60387323943662","0.619718309859155","0.591549295774648","0.612676056338028","0.619718309859155","0.630281690140845"
"A4","763","5.35779816513761","3.10222194117903","0.0264967728681687","0.0290208273133392","5.83201333031618","7.43119266055046","1.17629921259843","4","16","HOM","0.887287024901704","0.967234600262123","0.862385321100917","0.931847968545216","0.891218872870249","0.908256880733945","0.910878112712975","0.947575360419397","0.908256880733945","0.888597640891219","0.832241153342071","0.879423328964613","0.895150720838794","0.791612057667104","0.844036697247706","0.803407601572739","0.815203145478375","0.847968545216252","0.791612057667104","0.777195281782438","0.823066841415465","0.808650065530799","0.762778505897772","0.817824377457405","0.799475753604194","0.791612057667104","0.781127129750983","0.800786369593709","0.832241153342071","0.761467889908257","0.794233289646134","0.870249017038008","0.783748361730013","0.804718217562254","0.832241153342071","0.82699868938401","0.790301441677588","0.73132372214941","0.774574049803408","0.766710353866317","0.777195281782438","0.781127129750983","0.800786369593709","0.838794233289646","0.764089121887287","0.769331585845347","0.786369593709043","0.769331585845347","0.781127129750983","0.749672346002621","0.771952817824377","0.844036697247706","0.774574049803408","0.825688073394495","0.774574049803408","0.758846657929227","0.81127129750983","0.782437745740498","0.846657929226737","0.782437745740498","0.837483617300131","0.812581913499345","0.832241153342071","0.82699868938401","0.795543905635649","0.850589777195282","0.861074705111402","0.823066841415465","0.782437745740498","0.830930537352556","0.82437745740498","0.850589777195282","0.854521625163827","0.846657929226737","0.870249017038008","0.832241153342071","0.791612057667104","0.876802096985583","0.815203145478375","0.842726081258191","0.938401048492792","0.855832241153342","0.851900393184797","0.954128440366973","0.979030144167759","0.961992136304063","0.959370904325033","0.996068152031455","1.03014416775885","1.00393184796855","1.09829619921363","1.1389252948886","1.24770642201835","1.29357798165138","1.49017038007864","1.71952817824377","1.90301441677588","2.06815203145478","2.17562254259502","2.17169069462647","5.35779816513761","2.30537352555701","2.34731323722149","2.33289646133683","2.17038007863696","1.98820445609436","1.69986893840105","1.57798165137615","1.39842726081258","1.33551769331586","1.29226736566186","1.29750982961992","1.23328964613368","1.22804718217562","1.24639580602883","1.2699868938401","1.1913499344692","1.17955439056356","1.13499344692005","1.06028833551769","1.11795543905636","1.10484927916121","0.998689384010485","1.03145478374836","0.982961992136304","0.951507208387942","0.99213630406291","0.935779816513762","0.947575360419397","0.981651376146789","0.967234600262123","0.933158584534731","0.899082568807339","0.968545216251638","0.878112712975098","0.880733944954128","0.897771952817824","0.9043250327654","0.867627785058978","0.939711664482307","0.837483617300131","0.850589777195282","0.876802096985583","0.897771952817824","0.891218872870249","0.900393184796854","0.937090432503277","0.878112712975098","0.91480996068152","0.876802096985583","0.871559633027523","0.853211009174312","0.867627785058978","0.870249017038008","0.81389252948886","0.857142857142857","0.91480996068152","0.892529488859764","0.887287024901704","0.878112712975098","0.920052424639581","0.882044560943643","0.878112712975098","0.880733944954128","0.905635648754915","0.872870249017038","0.878112712975098","0.929226736566186","0.884665792922674","0.90956749672346","0.903014416775885","0.887287024901704","0.882044560943643","0.941022280471822","0.879423328964613","0.910878112712975","0.90694626474443","0.922673656618611","0.968545216251638","0.938401048492792","0.99737876802097","0.955439056356488","0.897771952817824","0.976408912188729","0.950196592398427","0.955439056356488","0.939711664482307","0.90956749672346","0.884665792922674","0.943643512450852","0.929226736566186","0.938401048492792","0.9043250327654","1.00786369593709","0.931847968545216","0.943643512450852","0.968545216251638","0.968545216251638","0.931847968545216","1.00786369593709","0.981651376146789"
"A5","309","8.45631067961165","4.6767802340617","0.0515219152925464","0.0404371492990477","7.27654791575038","14.4563106796117","2.90532467532468","4","16","WT","0.375404530744337","0.346278317152104","0.330097087378641","0.349514563106796","0.297734627831715","0.365695792880259","0.352750809061489","0.378640776699029","0.440129449838188","0.323624595469256","0.333333333333333","0.288025889967638","0.313915857605178","0.313915857605178","0.236245954692557","0.326860841423948","0.3042071197411","0.300970873786408","0.343042071197411","0.307443365695793","0.27831715210356","0.262135922330097","0.317152103559871","0.339805825242718","0.323624595469256","0.323624595469256","0.346278317152104","0.297734627831715","0.271844660194175","0.307443365695793","0.349514563106796","0.359223300970874","0.343042071197411","0.294498381877023","0.333333333333333","0.385113268608414","0.355987055016181","0.307443365695793","0.336569579288026","0.343042071197411","0.352750809061489","0.423948220064725","0.355987055016181","0.411003236245955","0.391585760517799","0.378640776699029","0.391585760517799","0.378640776699029","0.388349514563107","0.433656957928803","0.326860841423948","0.414239482200647","0.349514563106796","0.378640776699029","0.372168284789644","0.378640776699029","0.349514563106796","0.411003236245955","0.469255663430421","0.401294498381877","0.440129449838188","0.498381877022654","0.411003236245955","0.43042071197411","0.462783171521036","0.511326860841424","0.530744336569579","0.527508090614887","0.466019417475728","0.491909385113269","0.491909385113269","0.56957928802589","0.653721682847896","0.647249190938511","0.676375404530744","0.724919093851133","0.783171521035599","0.802588996763754","0.747572815533981","0.799352750809062","0.818770226537217","0.864077669902913","0.896440129449838","0.851132686084142","1.00323624595469","1.10032362459547","1.05825242718447","1.14886731391586","1.19741100323625","1.2588996763754","1.33980582524272","1.53074433656958","1.75404530744337","2.09061488673139","2.50485436893204","3.22977346278317","4","4.5663430420712","5.03236245954693","5.40776699029126","8.45631067961165","5.82847896440129","5.55987055016181","5.31391585760518","4.75728155339806","3.88025889967638","3.30744336569579","2.77669902912621","2.24595469255663","1.76375404530744","1.64724919093851","1.48220064724919","1.39482200647249","1.31067961165049","1.25566343042071","1.19417475728155","1.0873786407767","1.03236245954693","0.961165048543689","0.893203883495146","0.857605177993528","0.880258899676375","0.812297734627832","0.796116504854369","0.744336569579288","0.711974110032362","0.6957928802589","0.728155339805825","0.601941747572815","0.508090614886731","0.576051779935275","0.440129449838188","0.407766990291262","0.394822006472492","0.44336569579288","0.391585760517799","0.43042071197411","0.41747572815534","0.378640776699029","0.365695792880259","0.420711974110032","0.433656957928803","0.436893203883495","0.440129449838188","0.391585760517799","0.449838187702265","0.388349514563107","0.368932038834951","0.385113268608414","0.427184466019417","0.407766990291262","0.407766990291262","0.398058252427184","0.446601941747573","0.43042071197411","0.440129449838188","0.336569579288026","0.391585760517799","0.420711974110032","0.346278317152104","0.365695792880259","0.40453074433657","0.372168284789644","0.268608414239482","0.330097087378641","0.297734627831715","0.323624595469256","0.27831715210356","0.258899676375405","0.310679611650485","0.300970873786408","0.310679611650485","0.355987055016181","0.249190938511327","0.288025889967638","0.26537216828479","0.249190938511327","0.262135922330097","0.233009708737864","0.317152103559871","0.210355987055016","0.26537216828479","0.268608414239482","0.294498381877023","0.313915857605178","0.333333333333333","0.323624595469256","0.3042071197411","0.349514563106796","0.359223300970874","0.300970873786408","0.381877022653722","0.355987055016181","0.326860841423948","0.317152103559871","0.368932038834951","0.27831715210356","0.307443365695793","0.249190938511327","0.233009708737864","0.27831715210356"
"A6","665","4.85112781954887","2.08127829917999","0.022734693877551","0.0270972464141705","4.88116147129806","5.80902255639098","1.35546686746988","4","13","HOM_G","0.72781954887218","0.81203007518797","0.831578947368421","0.77593984962406","0.866165413533835","0.795488721804511","0.837593984962406","0.807518796992481","0.777443609022556","0.795488721804511","0.798496240601504","0.82406015037594","0.845112781954887","0.729323308270677","0.781954887218045","0.803007518796993","0.759398496240602","0.822556390977444","0.810526315789474","0.818045112781955","0.786466165413534","0.745864661654135","0.849624060150376","0.77593984962406","0.724812030075188","0.784962406015038","0.78796992481203","0.750375939849624","0.756390977443609","0.75187969924812","0.709774436090226","0.795488721804511","0.778947368421053","0.736842105263158","0.821052631578947","0.73984962406015","0.780451127819549","0.807518796992481","0.753383458646616","0.781954887218045","0.766917293233083","0.765413533834586","0.730827067669173","0.790977443609023","0.709774436090226","0.792481203007519","0.732330827067669","0.759398496240602","0.806015037593985","0.738345864661654","0.783458646616541","0.760902255639098","0.738345864661654","0.803007518796993","0.748872180451128","0.681203007518797","0.744360902255639","0.729323308270677","0.748872180451128","0.687218045112782","0.757894736842105","0.784962406015038","0.809022556390977","0.709774436090226","0.757894736842105","0.833082706766917","0.831578947368421","0.754887218045113","0.821052631578947","0.705263157894737","0.753383458646616","0.73984962406015","0.83609022556391","0.77593984962406","0.804511278195489","0.839097744360902","0.807518796992481","0.810526315789474","0.867669172932331","0.882706766917293","0.930827067669173","0.884210526315789","0.91578947368421","0.924812030075188","0.938345864661654","1.00451127819549","1.00601503759398","0.998496240601504","1.02706766917293","1.13233082706767","1.09774436090226","1.17593984962406","1.20451127819549","1.22406015037594","1.34135338345865","1.44962406015038","1.5609022556391","1.57744360902256","1.58947368421053","1.50977443609023","4.85112781954887","1.56992481203008","1.67518796992481","1.69172932330827","1.61052631578947","1.5984962406015","1.48421052631579","1.43759398496241","1.34736842105263","1.3203007518797","1.25714285714286","1.23007518796992","1.21654135338346","1.11127819548872","1.14285714285714","1.14436090225564","1.08721804511278","1.05563909774436","0.947368421052632","0.959398496240601","0.968421052631579","0.905263157894737","0.830075187969925","0.875187969924812","0.936842105263158","0.778947368421053","0.869172932330827","0.821052631578947","0.854135338345865","0.842105263157895","0.828571428571429","0.846616541353383","0.840601503759398","0.748872180451128","0.807518796992481","0.827067669172932","0.866165413533835","0.8","0.778947368421053","0.748872180451128","0.760902255639098","0.777443609022556","0.819548872180451","0.796992481203007","0.766917293233083","0.741353383458647","0.77593984962406","0.78796992481203","0.861654135338346","0.784962406015038","0.830075187969925","0.818045112781955","0.822556390977444","0.754887218045113","0.792481203007519","0.766917293233083","0.783458646616541","0.768421052631579","0.781954887218045","0.781954887218045","0.784962406015038","0.786466165413534","0.813533834586466","0.781954887218045","0.831578947368421","0.798496240601504","0.846616541353383","0.78796992481203","0.869172932330827","0.869172932330827","0.849624060150376","0.78796992481203","0.87218045112782","0.845112781954887","0.858646616541353","0.821052631578947","0.846616541353383","0.87218045112782","0.82406015037594","0.861654135338346","0.854135338345865","0.831578947368421","0.858646616541353","0.83609022556391","0.879699248120301","0.84812030075188","0.816541353383459","0.780451127819549","0.807518796992481","0.781954887218045","0.762406015037594","0.750375939849624","0.807518796992481","0.757894736842105","0.839097744360902","0.803007518796993","0.774436090225564","0.861654135338346","0.825563909774436","0.834586466165414","0.851127819548872"
"A7","375","7.59733333333333","4.42712752363391","0.0425277989417989","0.0364623977052016","7.48010683879584","14.3386666666667","2.37219251336898","4","16","WT_G","0.434666666666667","0.424","0.437333333333333","0.445333333333333","0.432","0.474666666666667","0.44","0.397333333333333","0.386666666666667","0.424","0.44","0.432","0.565333333333333","0.453333333333333","0.458666666666667","0.4","0.413333333333333","0.368","0.490666666666667","0.461333333333333","0.464","0.458666666666667","0.504","0.522666666666667","0.48","0.493333333333333","0.501333333333333","0.538666666666667","0.498666666666667","0.541333333333333","0.485333333333333","0.482666666666667","0.544","0.522666666666667","0.533333333333333","0.581333333333333","0.552","0.48","0.578666666666667","0.570666666666667","0.525333333333333","0.546666666666667","0.509333333333333","0.650666666666667","0.576","0.581333333333333","0.658666666666667","0.610666666666667","0.650666666666667","0.637333333333333","0.626666666666667","0.685333333333333","0.624","0.738666666666667","0.621333333333333","0.674666666666667","0.645333333333333","0.616","0.706666666666667","0.690666666666667","0.690666666666667","0.672","0.690666666666667","0.709333333333333","0.592","0.704","0.608","0.722666666666667","0.688","0.685333333333333","0.784","0.794666666666667","0.68","0.704","0.773333333333333","0.808","0.818666666666667","0.728","0.818666666666667","0.818666666666667","0.813333333333333","0.848","0.834666666666667","0.869333333333333","0.84","0.882666666666667","0.973333333333333","0.946666666666667","1.03466666666667","0.882666666666667","1.01333333333333","1.072","1.26933333333333","1.46666666666667","1.71466666666667","2.25066666666667","3.16","3.89866666666667","4.304","4.58133333333333","7.59733333333333","4.78666666666667","4.656","4.168","3.584","2.87466666666667","2.36","1.85066666666667","1.608","1.49333333333333","1.38133333333333","1.33866666666667","1.21066666666667","1.16266666666667","1.064","0.944","0.941333333333333","0.896","0.909333333333333","0.976","0.930666666666667","0.890666666666667","0.890666666666667","0.776","0.944","0.936","0.92","0.850666666666667","0.808","0.84","0.850666666666667","0.736","0.712","0.648","0.661333333333333","0.690666666666667","0.554666666666667","0.629333333333333","0.64","0.562666666666667","0.522666666666667","0.568","0.506666666666667","0.461333333333333","0.506666666666667","0.501333333333333","0.578666666666667","0.562666666666667","0.541333333333333","0.578666666666667","0.653333333333333","0.613333333333333","0.624","0.642666666666667","0.645333333333333","0.72","0.568","0.509333333333333","0.517333333333333","0.485333333333333","0.424","0.442666666666667","0.52","0.437333333333333","0.482666666666667","0.512","0.458666666666667","0.533333333333333","0.48","0.493333333333333","0.517333333333333","0.538666666666667","0.474666666666667","0.498666666666667","0.458666666666667","0.44","0.509333333333333","0.469333333333333","0.477333333333333","0.357333333333333","0.362666666666667","0.362666666666667","0.370666666666667","0.368","0.341333333333333","0.346666666666667","0.421333333333333","0.4","0.362666666666667","0.405333333333333","0.389333333333333","0.405333333333333","0.362666666666667","0.378666666666667","0.341333333333333","0.357333333333333","0.378666666666667","0.346666666666667","0.376","0.354666666666667","0.466666666666667"
"A8","192","8.22916666666667","3.95916106896178","0.056762214781746","0.0378273688997624","5.27497600637416","15.171875","4.70031413612566","4","15","HOM","0.338541666666667","0.296875","0.354166666666667","0.354166666666667","0.333333333333333","0.291666666666667","0.338541666666667","0.401041666666667","0.375","0.348958333333333","0.338541666666667","0.296875","0.333333333333333","0.270833333333333","0.333333333333333","0.385416666666667","0.322916666666667","0.364583333333333","0.328125","0.354166666666667","0.375","0.369791666666667","0.401041666666667","0.364583333333333","0.416666666666667","0.354166666666667","0.421875","0.401041666666667","0.296875","0.302083333333333","0.380208333333333","0.333333333333333","0.395833333333333","0.302083333333333","0.270833333333333","0.317708333333333","0.375","0.348958333333333","0.28125","0.364583333333333","0.291666666666667","0.296875","0.317708333333333","0.322916666666667","0.3125","0.338541666666667","0.307291666666667","0.3125","0.234375","0.307291666666667","0.223958333333333","0.322916666666667","0.265625","0.265625","0.333333333333333","0.322916666666667","0.255208333333333","0.3125","0.348958333333333","0.270833333333333","0.260416666666667","0.34375","0.348958333333333","0.244791666666667","0.364583333333333","0.291666666666667","0.348958333333333","0.354166666666667","0.270833333333333","0.307291666666667","0.380208333333333","0.375","0.317708333333333","0.307291666666667","0.427083333333333","0.427083333333333","0.421875","0.395833333333333","0.567708333333333","0.5","0.651041666666667","0.635416666666667","0.776041666666667","0.786458333333333","0.869791666666667","0.947916666666667","1.078125","1.09895833333333","1.19270833333333","1.15104166666667","1.30208333333333","1.45833333333333","1.625","1.99479166666667","2.5","3.234375","4.11979166666667","4.71354166666667","5.23958333333333","5.51041666666667","8.22916666666667","5.63020833333333","5.546875","5.203125","4.453125","3.63541666666667","3.04166666666667","2.328125","1.88020833333333","1.796875","1.51041666666667","1.20833333333333","1.08854166666667","1.11979166666667","0.947916666666667","0.973958333333333","0.776041666666667","0.619791666666667","0.583333333333333","0.526041666666667","0.40625","0.494791666666667","0.453125","0.4375","0.380208333333333","0.40625","0.421875","0.421875","0.390625","0.328125","0.348958333333333","0.3125","0.359375","0.395833333333333","0.34375","0.338541666666667","0.302083333333333","0.3125","0.307291666666667","0.28125","0.317708333333333","0.291666666666667","0.286458333333333","0.286458333333333","0.229166666666667","0.265625","0.244791666666667","0.25","0.177083333333333","0.208333333333333","0.192708333333333","0.223958333333333","0.229166666666667","0.15625","0.171875","0.130208333333333","0.125","0.114583333333333","0.145833333333333","0.0833333333333333","0.0885416666666667","0.140625","0.0625","0.119791666666667","0.119791666666667","0.130208333333333","0.130208333333333","0.140625","0.166666666666667","0.15625","0.177083333333333","0.192708333333333","0.1875","0.229166666666667","0.234375","0.1875","0.260416666666667","0.260416666666667","0.229166666666667","0.270833333333333","0.208333333333333","0.229166666666667","0.239583333333333","0.244791666666667","0.276041666666667","0.276041666666667","0.291666666666667","0.213541666666667","0.270833333333333","0.197916666666667","0.260416666666667","0.182291666666667","0.208333333333333","0.151041666666667","0.234375","0.234375","0.203125","0.171875","0.260416666666667","0.213541666666667","0.239583333333333"
