"11","WT","A1","11","5","9913.74157081","0.13055969883212","1.87636363636364","679","0.0684545454545454","4.10727272727273","0.0581589372986231","49.9957078254269","18.670547654052","0.0281060319610314","0.0213817916248117","5.636","1.091","3861","20.756","5.485","17.852","0.307","Kcnt1Y777H_20170722_500669_DIV11"
"11","HOM","A2","11","7","9913.74157081","0.207177223160745","3.58672727272727","1290","0.130181818181818","7.81090909090909","0.0812584130742253","33.0455060183106","11.6145452964542","0.0400249816019713","0.0243074086554128","6.173","1.424","7988","22.465","4.622","7.879","0.587","Kcnt1Y777H_20170722_500669_DIV11"
"11","WT","A3","16","9","14419.98773936","0.860470511879697","3.385625","1057","0.0733125","4.39875","2.62475369266642","32.2953517787723","10.1782752176104","0.0349203075993591","0.0199321007939804","25.634","79.652","27275","55.867","5.549","20.899","0.266","Kcnt1Y777H_20170722_500669_DIV11"
"11","HOM","A4","13","7","11716.24003823","0.525728305890282","4.64784615384615","2145","0.183076923076923","10.9846153846154","0.51385340055286","31.4636259036363","9.65771088666984","0.0389985717822532","0.0220420641534876","14.478","11.284","31142","57.189","1.875","9.161","0.205","Kcnt1Y777H_20170722_500669_DIV11"
"11","WT","A5","14","8","12617.48927194","0.386508913824942","2.93664285714286","1662","0.131785714285714","7.90714285714286","0.603165603708","34.6542240065122","12.0194150926856","0.0364297264089961","0.0223041440029619","11.606","15.57","19359","52.248","3.315","11.62","0.285","Kcnt1Y777H_20170722_500669_DIV11"
"11","HOM_G","A6","10","4","9012.4923371","0.208927622437563","2.7049","995","0.1104","6.624","0.138244663604752","42.0423833358146","18.8017221650581","0.0328521127961043","0.0264068422846098","7.354","3.488","7361","30.195","3.361","8.354","0.402","Kcnt1Y777H_20170722_500669_DIV11"
"11","WT_G","A7","13","6","11716.24003823","0.340885591925883","3.03161538461538","1774","0.151384615384615","9.08307692307692","0.261758760842998","31.8784240022803","11.8344491056687","0.0398658637612448","0.0234941868068214","9.547","5.998","17003","47.869","2.051","2.565","0.8","Kcnt1Y777H_20170722_500669_DIV11"
"11","HOM","A8","13","3","11716.24003823","0.322393387190744","2.52661538461538","1243","0.106076923076923","6.36461538461538","0.347850968681974","32.1747099100657","11.4180767015947","0.0384356721360611","0.0245861120636882","9.38","9.554","11753","39.702","1.85","2.046","0.904","Kcnt1Y777H_20170722_500669_DIV11"
"11","HOM","B1","14","6","12617.48927194","0.176582228163495","2.15078571428571","885","0.0701428571428571","4.20857142857143","0.0774714294316129","41.2934482389602","14.1246428273147","0.0319853812880326","0.0218837034627518","6.512","1.777","5815","21.428","4.49","16.48","0.272","Kcnt1Y777H_20170722_500669_DIV11"
"11","WT","B2","15","9","13518.73850565","0.396289468641011","3.4662","1657","0.1226","7.356","0.701702850350796","33.2452242592","12.2815397329116","0.0353120819991427","0.0233017210825168","12.219","23.999","20320","43.362","3.412","16.801","0.203","Kcnt1Y777H_20170722_500669_DIV11"
