"file= Kcnt1Y777H_20170817_500659_DIV17"
" "
"recording time (s): [308.75024462 ,1213]"
" "
"Network Spike analysis at well level"
"well","n","peak.m","peak.sd","durn.m","durn.sd","percent.of.spikes.in.ns","mean.spikes.in.ns","mean.insis","peak.min","peak.max","treatment","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160","t161","t162","t163","t164","t165","t166","t167","t168","t169","t170","t171","t172","t173","t174","t175","t176","t177","t178","t179","t180","t181","t182","t183","t184","t185","t186","t187","t188","t189","t190","t191","t192","t193","t194","t195","t196","t197","t198","t199","t200","t201"
"A1","25","11.12","5.66656862660288","0.0494438894438895","0.0321906639690162","14.7339699863574","34.56","33.8729166666667","4","16","WT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","0.52","0.64","0.64","0.64","0.64","0.56","0.44","0.24","0.28","0.12","0.24","0.08","0","0.04","0.04","0.04","0.08","0.08","0.44","0.76","0.76","1.16","1.36","1.2","1.08","0.96","0.76","0.68","0.36","0.32","0.24","0.68","1.32","1.48","1.48","1.36","1.48","1.68","1.56","1.4","1.6","1.64","1.44","1.52","1.88","1.76","1.56","1.32","2.16","2.32","2.2","2.4","2.36","2.04","2.08","1.76","1.24","1.32","0.88","1","0.64","0.48","0.64","0.44","1.32","6.68","11.12","9.32","9.56","9","8.04","6.52","5.2","3.96","2.64","1.68","1.32","1.4","1.24","1.4","0.92","0.88","1.12","1.52","0.96","1.08","0.72","1.04","0.68","0.64","0.72","0.64","0.52","0.64","0.56","0.56","0.72","0.44","0.52","0.52","0.56","0.28","0.24","0.16","0.08","0.16","0.36","0.28","0.16","0.36","0.44","0.16","0.4","0.4","0.24","0.16","0.16","0.08","0.12","0.12","0.08","0.24","0.08","0.24","0.08","0.04","0.16","0.2","0.24","0.24","0.16","0.36","0.24","0.52","0.36","0.36","0.44","0.48","0.44","0.52","0.32","0.44","0.36","0.4","0.44","0.24","0.28","0.48","0.36","0.36","0.32","0.32","0.28","0.24","0.36","0.24","0.44","0.44","0.48","0.4","0.48","0.36","0.44","0.48","0.44","0.52","0.48"
"A2","59","11.0847457627119","5.64247480428647","0.0581907193559736","0.0306177728750406","14.1013419373763","32.5932203389831","13.975","4","16","WT","0","0","0","0","0","0","0.0338983050847458","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0169491525423729","0","0","0","0","0","0","0.0338983050847458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0338983050847458","0.101694915254237","0.135593220338983","0.305084745762712","0.389830508474576","0.491525423728814","0.576271186440678","0.813559322033898","0.830508474576271","0.966101694915254","1.1864406779661","1.45762711864407","1.40677966101695","1.38983050847458","1.35593220338983","1.20338983050847","1.11864406779661","1.01694915254237","0.864406779661017","0.796610169491525","0.813559322033898","1.01694915254237","1.33898305084746","1.44067796610169","1.54237288135593","1.83050847457627","2.01694915254237","2.15254237288136","2.64406779661017","2.89830508474576","3.30508474576271","3.23728813559322","2.96610169491525","2.6271186440678","2.22033898305085","1.79661016949153","1.64406779661017","1.32203389830508","1.28813559322034","1.38983050847458","2.16949152542373","2.76271186440678","5","8.10169491525424","11.0847457627119","10","9.72881355932203","9.11864406779661","7.71186440677966","6.1864406779661","4.94915254237288","3.52542372881356","2.35593220338983","1.77966101694915","1.6271186440678","1.3728813559322","1.47457627118644","1.27118644067797","1.49152542372881","1.79661016949153","2","1.59322033898305","1.33898305084746","1.27118644067797","1.08474576271186","1.22033898305085","1.25423728813559","1","0.76271186440678","0.728813559322034","0.644067796610169","0.677966101694915","0.542372881355932","0.406779661016949","0.305084745762712","0.440677966101695","0.423728813559322","0.338983050847458","0.406779661016949","0.203389830508475","0.203389830508475","0.203389830508475","0.254237288135593","0.203389830508475","0.288135593220339","0.11864406779661","0.203389830508475","0.11864406779661","0.186440677966102","0.11864406779661","0.152542372881356","0.169491525423729","0.135593220338983","0.186440677966102","0.0677966101694915","0.0677966101694915","0.101694915254237","0.0338983050847458","0.0508474576271186","0.0169491525423729","0.0338983050847458","0.0338983050847458","0.0677966101694915","0.0338983050847458","0.0169491525423729","0.0169491525423729","0","0.0338983050847458","0.0677966101694915","0.0338983050847458","0","0.0677966101694915","0.0169491525423729","0.0169491525423729","0.0169491525423729","0.0508474576271186","0.0169491525423729","0","0.0338983050847458","0","0.0169491525423729","0.0169491525423729","0.0169491525423729","0","0.0169491525423729","0","0.0508474576271186","0","0.0169491525423729","0.0847457627118644","0","0.0169491525423729","0.0169491525423729","0.0169491525423729","0.0338983050847458","0.0169491525423729","0.0169491525423729","0.0169491525423729","0.0169491525423729","0","0.0338983050847458","0.0338983050847458","0","0.0338983050847458","0"
"A3","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A4","51","13.5294117647059","4.78059804282464","0.0722989630195513","0.0291962712928809","10.8014891054418","38.6862745098039","17.4916","4","16","HOM","0","0.0196078431372549","0.0196078431372549","0","0","0.0196078431372549","0","0","0","0","0","0","0","0.0196078431372549","0","0","0.0392156862745098","0","0","0","0.0196078431372549","0","0","0.0196078431372549","0","0.0196078431372549","0.0196078431372549","0","0","0.0196078431372549","0.0196078431372549","0","0","0","0.0196078431372549","0","0","0","0","0","0","0","0.0196078431372549","0","0","0","0","0","0.0196078431372549","0","0","0","0.0196078431372549","0","0","0.0392156862745098","0","0","0","0","0.0196078431372549","0","0","0","0","0.0392156862745098","0.215686274509804","0.294117647058824","0.333333333333333","0.313725490196078","0.411764705882353","0.647058823529412","0.705882352941177","0.92156862745098","0.862745098039216","0.941176470588235","1.03921568627451","1.41176470588235","1.90196078431373","2.31372549019608","2.23529411764706","2.19607843137255","2.09803921568627","2.23529411764706","2.50980392156863","2.43137254901961","1.96078431372549","1.6078431372549","1.17647058823529","1.05882352941176","0.725490196078431","0.784313725490196","0.941176470588235","0.882352941176471","0.607843137254902","0.705882352941177","0.607843137254902","1.11764705882353","4.15686274509804","9.54901960784314","13.5294117647059","12.9019607843137","12.9019607843137","12.7843137254902","12.3921568627451","11.1960784313725","9.19607843137255","6.62745098039216","4.31372549019608","2.84313725490196","2.35294117647059","1.86274509803922","2.17647058823529","2.01960784313725","1.88235294117647","2.27450980392157","2","2.31372549019608","2.43137254901961","2.09803921568627","1.76470588235294","1.92156862745098","1.47058823529412","1.43137254901961","1.11764705882353","0.901960784313726","0.666666666666667","0.392156862745098","0.392156862745098","0.372549019607843","0.392156862745098","0.176470588235294","0.313725490196078","0.235294117647059","0.0392156862745098","0.156862745098039","0.235294117647059","0.156862745098039","0.0392156862745098","0.0784313725490196","0.117647058823529","0.0196078431372549","0.0392156862745098","0.0588235294117647","0.0392156862745098","0.0588235294117647","0.0196078431372549","0.137254901960784","0.176470588235294","0.215686274509804","0.254901960784314","0.392156862745098","0.352941176470588","0.568627450980392","0.431372549019608","0.372549019607843","0.274509803921569","0.254901960784314","0.254901960784314","0.176470588235294","0.215686274509804","0.117647058823529","0.254901960784314","0.0784313725490196","0.0980392156862745","0.0784313725490196","0.176470588235294","0.0980392156862745","0.137254901960784","0.117647058823529","0.156862745098039","0.0784313725490196","0.0784313725490196","0.117647058823529","0.0980392156862745","0.0588235294117647","0.117647058823529","0.137254901960784","0.0392156862745098","0.0196078431372549","0.0784313725490196","0.0196078431372549","0","0.0196078431372549","0.0588235294117647","0.0784313725490196","0.0588235294117647","0.0784313725490196","0.0196078431372549","0.0392156862745098","0","0.0196078431372549","0.0392156862745098","0.0588235294117647","0","0.0392156862745098","0","0","0.0392156862745098","0","0.0588235294117647"
"A5","50","14.64","3.26865134767431","0.0624225213675214","0.0193487488863079","15.379746835443","34.02","12.0910204081633","4","16","WT","0.06","0.08","0.02","0.08","0.04","0.08","0.04","0","0.06","0.06","0.02","0.02","0.08","0.18","0.42","0.36","0.38","0.3","0.26","0.22","0.08","0.1","0.08","0.1","0.12","0.1","0.1","0.18","0.3","0.42","0.48","0.52","0.64","0.64","0.52","0.42","0.42","0.18","0.2","0.1","0.14","0.06","0.12","0.06","0.1","0.12","0.12","0.14","0.06","0.12","0.12","0.12","0.06","0.1","0.12","0.14","0.1","0.1","0.1","0.08","0.14","0.28","0.36","0.36","0.36","0.4","0.38","0.2","0.16","0.12","0.16","0.12","0.06","0.1","0.1","0.04","0.02","0.1","0.06","0.1","0.14","0.18","0.34","0.38","0.38","0.42","0.4","0.28","0.24","0.22","0.32","0.36","0.48","0.68","1","2.02","3.14","5.42","8.3","11.5","14.64","13.48","12.62","10.46","7.74","4.54","2.54","2.08","0.86","0.66","0.48","0.38","0.4","0.22","0.4","0.4","0.32","0.42","0.28","0.3","0.38","0.22","0.36","0.24","0.34","0.14","0.2","0.14","0.2","0.18","0.12","0.12","0.12","0.16","0.14","0.08","0.1","0.18","0.12","0.16","0.1","0.12","0.1","0.04","0.06","0.02","0.04","0.1","0.08","0.08","0.02","0.1","0.06","0.02","0.02","0.02","0.02","0.08","0.02","0.12","0","0.04","0.02","0","0.12","0.02","0.02","0.12","0","0.02","0.1","0","0.02","0.06","0.02","0","0.06","0.04","0.02","0.02","0.04","0.04","0.04","0.1","0.18","0.26","0.34","0.32","0.3","0.28","0.14","0.12","0.08","0.08","0.14","0.08","0.1","0.1","0.04","0.08","0.1"
"A6","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"HET","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A7","39","12.9487179487179","5.21106473587802","0.054848501925425","0.0225395055032165","14.2177589852008","41.3846153846154","22.3252631578947","4","16","HOM","0","0","0","0","0","0","0","0.0512820512820513","0","0","0.0256410256410256","0","0.0256410256410256","0","0.0769230769230769","0.0256410256410256","0.0256410256410256","0","0","0","0","0.0256410256410256","0","0","0","0","0","0","0","0.0512820512820513","0.0256410256410256","0.0512820512820513","0.0512820512820513","0","0","0.0769230769230769","0","0","0","0.0256410256410256","0","0","0","0.0512820512820513","0","0","0","0","0","0.0256410256410256","0","0","0.0256410256410256","0","0","0","0","0.0256410256410256","0","0.0256410256410256","0.0256410256410256","0","0","0","0","0","0","0.0512820512820513","0","0.0256410256410256","0","0","0","0.0512820512820513","0.0256410256410256","0.0769230769230769","0.0769230769230769","0.384615384615385","0.512820512820513","1.20512820512821","1.94871794871795","2.41025641025641","2.76923076923077","3.33333333333333","3.64102564102564","3.33333333333333","2.84615384615385","2.41025641025641","2.02564102564103","1.58974358974359","0.948717948717949","0.743589743589744","0.512820512820513","0.564102564102564","0.512820512820513","0.461538461538462","0.564102564102564","1.05128205128205","2.48717948717949","9.82051282051282","12.9487179487179","12.1025641025641","11.7948717948718","10.6410256410256","8.92307692307692","7.05128205128205","4.51282051282051","3.05128205128205","2.12820512820513","1.66666666666667","1.23076923076923","1.20512820512821","0.871794871794872","1.07692307692308","1","1.30769230769231","1.02564102564103","1.17948717948718","1.25641025641026","1.15384615384615","1.20512820512821","0.846153846153846","0.743589743589744","0.641025641025641","0.923076923076923","0.615384615384615","0.512820512820513","0.512820512820513","0.487179487179487","0.435897435897436","0.384615384615385","0.461538461538462","0.128205128205128","0.307692307692308","0.333333333333333","0.307692307692308","0.333333333333333","0.230769230769231","0.307692307692308","0.179487179487179","0.282051282051282","0.230769230769231","0.179487179487179","0.256410256410256","0.230769230769231","0.205128205128205","0.230769230769231","0.230769230769231","0.230769230769231","0.153846153846154","0.205128205128205","0.230769230769231","0.153846153846154","0.153846153846154","0.205128205128205","0.282051282051282","0.153846153846154","0.282051282051282","0.256410256410256","0.230769230769231","0.282051282051282","0.230769230769231","0.153846153846154","0.179487179487179","0.153846153846154","0.153846153846154","0.0512820512820513","0.128205128205128","0.153846153846154","0.128205128205128","0.205128205128205","0.179487179487179","0.282051282051282","0.358974358974359","0.230769230769231","0.333333333333333","0.461538461538462","0.41025641025641","0.384615384615385","0.282051282051282","0.230769230769231","0.41025641025641","0.179487179487179","0.358974358974359","0.461538461538462","0.153846153846154","0.128205128205128","0.102564102564103","0.282051282051282","0.128205128205128","0.128205128205128","0.0769230769230769","0.102564102564103","0.102564102564103","0.179487179487179","0.128205128205128","0.128205128205128","0.0769230769230769","0.179487179487179","0.128205128205128","0.102564102564103"
"A8","36","12.0277777777778","5.69955442424411","0.0479554249762583","0.0212381430297046","14.989350372737","31.2777777777778","23.4862857142857","4","16","HOM","0.333333333333333","0.361111111111111","0.416666666666667","0.444444444444444","0.444444444444444","0.583333333333333","0.75","0.666666666666667","0.5","0.472222222222222","0.388888888888889","0.25","0.111111111111111","0.111111111111111","0.0833333333333333","0.0277777777777778","0.0833333333333333","0.0555555555555556","0.0833333333333333","0.0555555555555556","0.0555555555555556","0.111111111111111","0.111111111111111","0.111111111111111","0.0833333333333333","0.0833333333333333","0.138888888888889","0.0555555555555556","0.0277777777777778","0.138888888888889","0.0833333333333333","0.0277777777777778","0.0555555555555556","0","0.0277777777777778","0.0555555555555556","0.0277777777777778","0.0555555555555556","0.0277777777777778","0","0.166666666666667","0.0277777777777778","0","0.0277777777777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0555555555555556","0.111111111111111","0.416666666666667","0.75","0.833333333333333","0.888888888888889","0.861111111111111","0.777777777777778","0.722222222222222","0.805555555555556","0.777777777777778","0.777777777777778","0.916666666666667","1.05555555555556","1.16666666666667","1.19444444444444","1.33333333333333","1.25","1.63888888888889","1.75","1.58333333333333","1.88888888888889","1.94444444444444","1.72222222222222","1.38888888888889","1.30555555555556","1.08333333333333","0.666666666666667","0.527777777777778","0.527777777777778","0.444444444444444","0.444444444444444","0.666666666666667","1.02777777777778","1.63888888888889","3.5","7.41666666666667","12.0277777777778","10.9722222222222","10.5555555555556","9.41666666666667","6.86111111111111","3.97222222222222","2.16666666666667","1.69444444444444","1.38888888888889","1.52777777777778","1.16666666666667","1.33333333333333","1.02777777777778","1.25","1.36111111111111","1.5","1.36111111111111","1.47222222222222","1.52777777777778","1.41666666666667","1.30555555555556","1","0.888888888888889","0.972222222222222","0.888888888888889","0.722222222222222","0.611111111111111","0.527777777777778","0.416666666666667","0.305555555555556","0.25","0.277777777777778","0.388888888888889","0.0555555555555556","0.166666666666667","0.138888888888889","0.111111111111111","0.111111111111111","0.0277777777777778","0.0833333333333333","0.0833333333333333","0.0277777777777778","0.0277777777777778","0.0277777777777778","0","0","0","0","0.0277777777777778","0","0.0277777777777778","0.0277777777777778","0","0","0","0","0","0","0.0833333333333333","0.0555555555555556","0.111111111111111","0.0277777777777778","0","0.0277777777777778","0","0","0","0.0277777777777778","0.0555555555555556","0.0555555555555556","0.0555555555555556","0.138888888888889","0.0555555555555556","0","0.0555555555555556","0","0","0.0555555555555556","0.0555555555555556","0.111111111111111","0.0277777777777778","0","0","0","0","0.0277777777777778","0.0277777777777778","0.0833333333333333","0.0833333333333333","0.194444444444444","0.194444444444444","0.305555555555556","0.111111111111111","0.0833333333333333","0.111111111111111","0.0277777777777778","0.111111111111111","0.111111111111111","0","0","0"
"B1","5","4.2","0.447213595499958","0.011","0.00149071198499985","0.10407890171978","4.2","61.1625","4","5","","0","0.2","0.2","0.4","0","0","0","0.2","0.2","0","0.4","0.6","0","0.2","0.4","0.2","0","0.2","0","0.4","0.4","0.2","0","0.6","0.4","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0.4","0.2","0.2","0.2","0.4","0.4","0","0","0","0.2","0","0.2","0.6","0.4","0","0.2","0.4","0","0.8","0","0.2","0","0.2","0","0.2","0.2","0","0","0","0","0","0","0.2","0.4","0.2","0.2","0.4","0","0.4","0.4","0.2","0.2","0","0.2","0","0.6","0.4","0","0.2","0.4","0.4","0.2","0.2","0.2","0.2","0.2","0.4","0.2","0.4","0","0","0.4","0.4","0","0.4","0","4.2","0.6","0.4","1.2","0","0.8","0.6","1.2","0.2","0.6","0.6","1","0","0.2","0.6","0","0.4","0","0","0.2","0.2","0.2","0","0","0.2","0","0.2","0","0","0","0.2","0.4","0","0.8","0.2","0.4","0.2","0.2","0.2","0.2","0.2","0.2","0","0.4","0","0.2","0","0","0.2","0.4","0.4","0.2","0","0","0.4","0","0.2","0","0.4","0.4","0.4","0.2","0.2","0.2","0.8","0.2","0","0","0","0","0","0.4","0.4","0","0.2","0","0","0","0.2","0.4","0.6","0.2","0.2","0","0.2","0","0.4","0.2","0.2","0.6","0","0","0","0.2","0","0.2","0.2","0.4","0.2","0.2","0.4"
"B2","62","14.5161290322581","3.89510805205402","0.0682214738666352","0.0232022860842543","13.0159177348922","44.7096774193548","14.3227868852459","4","16","WT","0","0.032258064516129","0","0.0806451612903226","0.0161290322580645","0.0161290322580645","0","0","0.0161290322580645","0.0645161290322581","0","0.0161290322580645","0.0806451612903226","0.0161290322580645","0","0.0161290322580645","0.0161290322580645","0.0161290322580645","0.0161290322580645","0.032258064516129","0.0483870967741935","0.0645161290322581","0.0645161290322581","0.0161290322580645","0.0161290322580645","0.0483870967741935","0.0161290322580645","0.0161290322580645","0.0161290322580645","0.032258064516129","0","0.0483870967741935","0.306451612903226","0.532258064516129","0.516129032258065","0.532258064516129","0.548387096774194","0.580645161290323","0.645161290322581","0.596774193548387","0.693548387096774","0.661290322580645","0.548387096774194","0.483870967741935","0.5","0.467741935483871","0.403225806451613","0.241935483870968","0.161290322580645","0.145161290322581","0.17741935483871","0.145161290322581","0.145161290322581","0.0967741935483871","0.161290322580645","0.112903225806452","0.17741935483871","0.112903225806452","0.0645161290322581","0.112903225806452","0.0645161290322581","0.145161290322581","0.129032258064516","0.0806451612903226","0.0483870967741935","0.0806451612903226","0.0645161290322581","0.338709677419355","0.370967741935484","0.419354838709677","0.596774193548387","0.645161290322581","0.82258064516129","0.82258064516129","0.806451612903226","0.854838709677419","0.903225806451613","0.838709677419355","0.951612903225806","0.919354838709677","1","0.967741935483871","0.838709677419355","1.14516129032258","1.35483870967742","1.12903225806452","1.01612903225806","0.919354838709677","0.854838709677419","0.725806451612903","0.806451612903226","0.82258064516129","0.532258064516129","0.532258064516129","0.516129032258065","0.516129032258065","0.854838709677419","1.01612903225806","4.03225806451613","10.9193548387097","14.5161290322581","13.9516129032258","13.8387096774194","13.2096774193548","11.7258064516129","9.53225806451613","6.83870967741935","4.7741935483871","2.88709677419355","2.06451612903226","1.82258064516129","1.7258064516129","1.96774193548387","2.08064516129032","1.91935483870968","1.83870967741935","1.37096774193548","1.25806451612903","0.919354838709677","1.08064516129032","0.645161290322581","0.806451612903226","0.564516129032258","0.612903225806452","0.532258064516129","0.403225806451613","0.370967741935484","0.403225806451613","0.258064516129032","0.338709677419355","0.274193548387097","0.387096774193548","0.225806451612903","0.258064516129032","0.193548387096774","0.193548387096774","0.225806451612903","0.209677419354839","0.209677419354839","0.193548387096774","0.209677419354839","0.129032258064516","0.112903225806452","0.161290322580645","0.225806451612903","0.274193548387097","0.32258064516129","0.354838709677419","0.306451612903226","0.387096774193548","0.32258064516129","0.209677419354839","0.225806451612903","0.274193548387097","0.290322580645161","0.241935483870968","0.290322580645161","0.338709677419355","0.467741935483871","0.564516129032258","0.645161290322581","0.758064516129032","0.806451612903226","0.838709677419355","0.806451612903226","0.758064516129032","0.854838709677419","0.774193548387097","0.725806451612903","0.661290322580645","0.548387096774194","0.596774193548387","0.483870967741935","0.435483870967742","0.483870967741935","0.403225806451613","0.419354838709677","0.225806451612903","0.370967741935484","0.274193548387097","0.338709677419355","0.258064516129032","0.338709677419355","0.17741935483871","0.161290322580645","0.225806451612903","0.161290322580645","0.145161290322581","0.161290322580645","0.129032258064516","0.0806451612903226","0.129032258064516","0.112903225806452","0.0645161290322581","0.0483870967741935","0.032258064516129","0.032258064516129","0.0483870967741935","0.0645161290322581","0.0645161290322581","0"
