"file= Kcnt1Y777H_20170817_500659_DIV27"
" "
"recording time (s): [555.00006254 ,1463]"
" "
"Network Spike analysis at well level"
"well","n","peak.m","peak.sd","durn.m","durn.sd","percent.of.spikes.in.ns","mean.spikes.in.ns","mean.insis","peak.min","peak.max","treatment","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160","t161","t162","t163","t164","t165","t166","t167","t168","t169","t170","t171","t172","t173","t174","t175","t176","t177","t178","t179","t180","t181","t182","t183","t184","t185","t186","t187","t188","t189","t190","t191","t192","t193","t194","t195","t196","t197","t198","t199","t200","t201"
"A1","234","10.4786324786325","5.29652617648285","0.0542289492914493","0.0393262929813537","10.1569370883577","22.2094017094017","3.86751072961373","4","16","WT","0.0854700854700855","0.102564102564103","0.123931623931624","0.11965811965812","0.183760683760684","0.123931623931624","0.123931623931624","0.0854700854700855","0.123931623931624","0.0769230769230769","0.0641025641025641","0.0726495726495727","0.0170940170940171","0.0555555555555556","0.0341880341880342","0.0341880341880342","0.0726495726495727","0.0299145299145299","0.0384615384615385","0.047008547008547","0.0384615384615385","0.0512820512820513","0.0512820512820513","0.0683760683760684","0.0641025641025641","0.0769230769230769","0.0555555555555556","0.0683760683760684","0.0427350427350427","0.0256410256410256","0.0683760683760684","0.0213675213675214","0.0384615384615385","0.0341880341880342","0.0341880341880342","0.0427350427350427","0.047008547008547","0.0555555555555556","0.0256410256410256","0.0213675213675214","0.0213675213675214","0.0427350427350427","0.047008547008547","0.0128205128205128","0.0256410256410256","0.0256410256410256","0.047008547008547","0.0213675213675214","0.0341880341880342","0.0256410256410256","0.0811965811965812","0.0256410256410256","0.0170940170940171","0.0384615384615385","0.0641025641025641","0.115384615384615","0.123931623931624","0.123931623931624","0.136752136752137","0.123931623931624","0.205128205128205","0.235042735042735","0.311965811965812","0.324786324786325","0.363247863247863","0.358974358974359","0.38034188034188","0.367521367521368","0.363247863247863","0.367521367521368","0.491452991452991","0.568376068376068","0.572649572649573","0.585470085470085","0.645299145299145","0.568376068376068","0.64957264957265","0.760683760683761","0.782051282051282","1.12393162393162","1.11111111111111","1.32478632478632","1.46581196581197","1.67948717948718","1.76495726495726","1.7008547008547","1.67948717948718","1.5","1.47863247863248","1.4017094017094","1.25641025641026","0.944444444444444","1.04273504273504","1.33333333333333","1.53846153846154","1.73076923076923","2.52564102564103","3.7008547008547","5.61111111111111","7.23931623931624","10.4786324786325","8.18803418803419","7.8974358974359","7.62820512820513","7.23076923076923","6.44871794871795","5.34615384615385","4.1025641025641","3.33333333333333","2.89316239316239","2.63675213675214","2.77777777777778","2.92735042735043","3.23076923076923","3.42307692307692","3.42735042735043","3.22222222222222","3.07264957264957","2.77350427350427","2.68803418803419","2.17948717948718","2.07264957264957","1.70512820512821","1.63247863247863","1.35042735042735","1.20940170940171","1.12820512820513","1.0982905982906","1.11538461538462","0.995726495726496","0.884615384615385","0.713675213675214","0.658119658119658","0.606837606837607","0.55982905982906","0.5","0.397435897435897","0.427350427350427","0.397435897435897","0.363247863247863","0.247863247863248","0.209401709401709","0.209401709401709","0.153846153846154","0.115384615384615","0.0854700854700855","0.0854700854700855","0.0897435897435897","0.0769230769230769","0.0683760683760684","0.115384615384615","0.0641025641025641","0.0641025641025641","0.0512820512820513","0.0641025641025641","0.0384615384615385","0.0726495726495727","0.0811965811965812","0.0512820512820513","0.0641025641025641","0.0512820512820513","0.0982905982905983","0.0769230769230769","0.132478632478632","0.106837606837607","0.14957264957265","0.158119658119658","0.11965811965812","0.115384615384615","0.128205128205128","0.145299145299145","0.111111111111111","0.106837606837607","0.145299145299145","0.145299145299145","0.132478632478632","0.170940170940171","0.183760683760684","0.196581196581197","0.158119658119658","0.205128205128205","0.179487179487179","0.230769230769231","0.226495726495726","0.213675213675214","0.222222222222222","0.226495726495726","0.230769230769231","0.324786324786325","0.282051282051282","0.264957264957265","0.247863247863248","0.307692307692308","0.38034188034188","0.564102564102564","0.666666666666667","0.760683760683761","0.735042735042735","0.735042735042735","0.747863247863248","0.756410256410256"
"A2","395","8.61772151898734","5.213530802133","0.056562777869107","0.0578521872301046","8.29314025595554","18.5873417721519","2.28380710659899","4","16","WT","0.941772151898734","0.913924050632911","0.913924050632911","0.906329113924051","0.979746835443038","1.02784810126582","1.13417721518987","1.15949367088608","1.16455696202532","1.17215189873418","1.19240506329114","1.20253164556962","1.14936708860759","1.12405063291139","1.12658227848101","1.07341772151899","1.11645569620253","1.17974683544304","1.18987341772152","1.11392405063291","1.20253164556962","1.13164556962025","1.22278481012658","1.17721518987342","1.26075949367089","1.28101265822785","1.30632911392405","1.33670886075949","1.32911392405063","1.32405063291139","1.54177215189873","1.61012658227848","1.68101265822785","1.85316455696203","1.9620253164557","2.20253164556962","2.25316455696203","2.32911392405063","2.50126582278481","2.66075949367089","2.66582278481013","2.84556962025316","2.96708860759494","3.06075949367089","3.2","3.39493670886076","3.67088607594937","3.75189873417722","4.03291139240506","4.12151898734177","3.97974683544304","3.99240506329114","4.17215189873418","4.41518987341772","4.43291139240506","4.47341772151899","4.45316455696203","4.50126582278481","4.49113924050633","4.4379746835443","4.32658227848101","4.45569620253165","4.55443037974684","4.60506329113924","4.46835443037975","4.44050632911392","4.45569620253165","4.50886075949367","4.2506329113924","4.20506329113924","4.18227848101266","4.12658227848101","4.02784810126582","3.92658227848101","3.72658227848101","3.66835443037975","3.39746835443038","3.3873417721519","3.18987341772152","3.17974683544304","2.89873417721519","2.84050632911392","2.77974683544304","2.64303797468354","2.55696202531646","2.44050632911392","2.50886075949367","2.52151898734177","2.35189873417722","2.41012658227848","2.50886075949367","2.52405063291139","2.78227848101266","2.93924050632911","3.2","3.65569620253165","4.26582278481013","4.88607594936709","5.68860759493671","5.58227848101266","8.61772151898734","6.15443037974684","5.96708860759494","5.33670886075949","4.77721518987342","4.15696202531646","3.66329113924051","3.35696202531646","3.35696202531646","3.35949367088608","3.41518987341772","3.66582278481013","3.89113924050633","3.9493670886076","4.18481012658228","4.01518987341772","3.99746835443038","3.94430379746835","3.79746835443038","3.67341772151899","3.41518987341772","3.2","2.9493670886076","2.71392405063291","2.55189873417722","2.59240506329114","2.30379746835443","2.31392405063291","2.28354430379747","2.35189873417722","2.22278481012658","2.24303797468354","2.18481012658228","2.18987341772152","2.10632911392405","2.06582278481013","2.06835443037975","1.90126582278481","1.98481012658228","2.00759493670886","2","2.12405063291139","2.09873417721519","2.19240506329114","2.18227848101266","2.25316455696203","2.22025316455696","2.09620253164557","2.18227848101266","2.23291139240506","2.22278481012658","2.12151898734177","2.02784810126582","1.97974683544304","2.04810126582278","2.04303797468354","1.83037974683544","1.86582278481013","1.96962025316456","1.81518987341772","1.93417721518987","1.77215189873418","1.88607594936709","1.79746835443038","1.84810126582278","1.73670886075949","1.69873417721519","1.61772151898734","1.50379746835443","1.3746835443038","1.40759493670886","1.31645569620253","1.24556962025316","1.22025316455696","1.26075949367089","1.20759493670886","1.23544303797468","1.14936708860759","1.10886075949367","1.04050632911392","0.974683544303797","0.977215189873418","0.924050632911392","0.90379746835443","0.954430379746835","0.878481012658228","0.913924050632911","0.881012658227848","0.736708860759494","0.751898734177215","0.772151898734177","0.772151898734177","0.675949367088608","0.713924050632911","0.681012658227848","0.635443037974683","0.607594936708861","0.617721518987342","0.536708860759494","0.564556962025316","0.562025316455696"
"A3","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A4","319","10.8965517241379","4.94802743458293","0.060012852438401","0.0412554433167217","9.3943994144596","21.7272727272727","2.80933962264151","4","16","HOM","0.905956112852665","0.849529780564263","0.786833855799373","0.909090909090909","0.884012539184953","0.978056426332288","0.956112852664577","1.16300940438871","1.14733542319749","1.10658307210031","1.13793103448276","1.09090909090909","1.07836990595611","0.96551724137931","1.10971786833856","0.952978056426332","0.943573667711599","1","0.943573667711599","0.996865203761755","1.08150470219436","1.04075235109718","1.13479623824451","1.09717868338558","1.21003134796238","1.36363636363636","1.47021943573668","1.37617554858934","1.48902821316614","1.48902821316614","1.42633228840125","1.42633228840125","1.36677115987461","1.42006269592476","1.38244514106583","1.30407523510972","1.24137931034483","1.21003134796238","1.30094043887147","1.26959247648903","1.48275862068966","1.32915360501567","1.3448275862069","1.44827586206897","1.52978056426332","1.56426332288401","1.62068965517241","1.65203761755486","1.52978056426332","1.63322884012539","1.70846394984326","1.77429467084639","1.89655172413793","1.89028213166144","2.02507836990596","1.99686520376176","2.03448275862069","1.94043887147335","1.88087774294671","1.98119122257053","2.08150470219436","2.13479623824451","2.22884012539185","2.08150470219436","2.19435736677116","2.33228840125392","2.25078369905956","2.32915360501567","2.4294670846395","2.44514106583072","2.39811912225705","2.30407523510972","2.41692789968652","2.40752351097179","2.43573667711599","2.45141065830721","2.56739811912226","2.59561128526646","2.91849529780564","3.18495297805643","3.59247648902821","4.05329153605016","4.23197492163009","4.29467084639498","4.27899686520376","4.39811912225705","4.22884012539185","3.81818181818182","3.40438871473354","2.8871473354232","2.34169278996865","2.04388714733542","1.97805642633229","2.11598746081505","2.38871473354232","3.09090909090909","3.81818181818182","5.39498432601881","6.9435736677116","7.87460815047022","10.8965517241379","8.58934169278997","8.43887147335423","8.05956112852665","7.1974921630094","5.92789968652038","4.63636363636364","3.38244514106583","2.67398119122257","2.1974921630094","2.18808777429467","2.15987460815047","2.43887147335423","2.79623824451411","3.3166144200627","3.44514106583072","3.50783699059561","3.67398119122257","3.68025078369906","3.43260188087774","3.1692789968652","2.65830721003135","2.28213166144201","2.0846394984326","1.85266457680251","1.5423197492163","1.6269592476489","1.47021943573668","1.24451410658307","1.36990595611285","1.34169278996865","1.42319749216301","1.21943573667712","1.37931034482759","1.42319749216301","1.36990595611285","1.44514106583072","1.36050156739812","1.37931034482759","1.27586206896552","1.27586206896552","1.21630094043887","1.13166144200627","1.15360501567398","1.07836990595611","1.06896551724138","1.10658307210031","0.987460815047022","1.07836990595611","0.981191222570533","0.956112852664577","1.00626959247649","1.00940438871473","1.04388714733542","1.03448275862069","1.00940438871473","0.978056426332288","0.940438871473354","0.952978056426332","0.830721003134796","0.852664576802508","0.855799373040752","0.811912225705329","0.702194357366771","0.711598746081505","0.802507836990596","0.818181818181818","0.796238244514107","0.711598746081505","0.721003134796238","0.695924764890282","0.702194357366771","0.843260188087774","0.746081504702194","0.692789968652038","0.661442006269592","0.705329153605016","0.733542319749216","0.670846394984326","0.595611285266458","0.630094043887147","0.642633228840125","0.498432601880878","0.526645768025078","0.507836990595611","0.470219435736677","0.467084639498433","0.410658307210031","0.470219435736677","0.351097178683386","0.41692789968652","0.454545454545455","0.410658307210031","0.391849529780564","0.410658307210031","0.401253918495298","0.360501567398119","0.297805642633229","0.316614420062696","0.304075235109718","0.247648902821317"
"A5","260","8.46923076923077","4.57572655840289","0.0431855998168498","0.0214840407684766","16.0693461867372","15.9","3.49104247104247","4","16","WT","0.0615384615384615","0.0307692307692308","0.05","0.0423076923076923","0.0576923076923077","0.0384615384615385","0.0538461538461538","0.0423076923076923","0.05","0.0653846153846154","0.05","0.0423076923076923","0.0576923076923077","0.0423076923076923","0.05","0.0576923076923077","0.0576923076923077","0.0846153846153846","0.0576923076923077","0.0653846153846154","0.0538461538461538","0.0192307692307692","0.0269230769230769","0.0615384615384615","0.0461538461538462","0.0538461538461538","0.0269230769230769","0.0576923076923077","0.0384615384615385","0.0307692307692308","0.0346153846153846","0.0615384615384615","0.0423076923076923","0.0307692307692308","0.0384615384615385","0.0384615384615385","0.05","0.0269230769230769","0.0423076923076923","0.0269230769230769","0.05","0.0538461538461538","0.0346153846153846","0.0653846153846154","0.0423076923076923","0.0423076923076923","0.0307692307692308","0.0461538461538462","0.05","0.0153846153846154","0.0692307692307692","0.0653846153846154","0.0576923076923077","0.0269230769230769","0.0384615384615385","0.0269230769230769","0.0538461538461538","0.05","0.05","0.0346153846153846","0.0307692307692308","0.0576923076923077","0.0615384615384615","0.05","0.0846153846153846","0.123076923076923","0.146153846153846","0.223076923076923","0.292307692307692","0.319230769230769","0.380769230769231","0.457692307692308","0.553846153846154","0.634615384615385","0.730769230769231","0.876923076923077","0.876923076923077","0.907692307692308","0.953846153846154","0.938461538461538","0.923076923076923","1.09230769230769","1.2","1.37307692307692","1.73076923076923","1.98461538461538","2.1","2.15384615384615","1.96923076923077","1.70769230769231","1.47307692307692","1.13461538461538","1.00384615384615","1.02692307692308","1.12307692307692","1.41538461538462","1.93846153846154","2.8","4.5","5.74615384615385","8.46923076923077","6.54615384615385","5.82307692307692","4.02692307692308","2.50384615384615","1.61538461538462","1.14230769230769","0.984615384615385","1.10769230769231","1.15769230769231","1.31923076923077","1.35","1.41923076923077","1.34615384615385","1.22307692307692","1.10384615384615","0.988461538461539","0.765384615384615","0.676923076923077","0.534615384615385","0.6","0.569230769230769","0.519230769230769","0.511538461538461","0.423076923076923","0.434615384615385","0.392307692307692","0.276923076923077","0.365384615384615","0.242307692307692","0.269230769230769","0.169230769230769","0.169230769230769","0.142307692307692","0.161538461538462","0.130769230769231","0.134615384615385","0.0807692307692308","0.0692307692307692","0.0538461538461538","0.05","0.0653846153846154","0.0615384615384615","0.05","0.05","0.0230769230769231","0.0192307692307692","0.05","0.0423076923076923","0.0192307692307692","0.0153846153846154","0.0153846153846154","0.0192307692307692","0.0153846153846154","0.0115384615384615","0.0115384615384615","0.00769230769230769","0.0153846153846154","0.0115384615384615","0.00384615384615385","0","0.0115384615384615","0.0115384615384615","0.0115384615384615","0","0.0115384615384615","0.00769230769230769","0.0115384615384615","0.00769230769230769","0.0307692307692308","0.0192307692307692","0.0346153846153846","0.0346153846153846","0.0423076923076923","0.0423076923076923","0.0653846153846154","0.0692307692307692","0.0538461538461538","0.0961538461538462","0.111538461538462","0.103846153846154","0.0807692307692308","0.123076923076923","0.123076923076923","0.126923076923077","0.126923076923077","0.115384615384615","0.130769230769231","0.126923076923077","0.107692307692308","0.119230769230769","0.103846153846154","0.0807692307692308","0.107692307692308","0.0846153846153846","0.0846153846153846","0.0846153846153846","0.0884615384615385","0.0807692307692308","0.0846153846153846","0.0961538461538462"
"A6","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"HET","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A7","294","13.3877551020408","2.83312675853423","0.0726434651421896","0.0268272711817321","14.3208445586116","31.0986394557823","3.08331058020478","4","16","HOM","0.0170068027210884","0.0476190476190476","0.0442176870748299","0.0374149659863946","0.0374149659863946","0.0306122448979592","0.0306122448979592","0.0170068027210884","0.0170068027210884","0.0612244897959184","0.0646258503401361","0.054421768707483","0.0680272108843537","0.0816326530612245","0.0986394557823129","0.0782312925170068","0.0918367346938776","0.0646258503401361","0.0340136054421769","0.054421768707483","0.0714285714285714","0.0782312925170068","0.0578231292517007","0.0374149659863946","0.0136054421768707","0","0.00680272108843537","0.00340136054421769","0.00680272108843537","0.00340136054421769","0.00340136054421769","0.00340136054421769","0","0.00340136054421769","0.00680272108843537","0.0170068027210884","0.00340136054421769","0.00680272108843537","0.00340136054421769","0","0.00340136054421769","0.00340136054421769","0","0.00680272108843537","0.00680272108843537","0.00680272108843537","0.00340136054421769","0","0","0.0102040816326531","0.00340136054421769","0.00340136054421769","0.00340136054421769","0.00680272108843537","0.00680272108843537","0.00340136054421769","0","0.00340136054421769","0.00680272108843537","0.0136054421768707","0.0136054421768707","0.0374149659863946","0.0204081632653061","0.0612244897959184","0.0680272108843537","0.102040816326531","0.156462585034014","0.197278911564626","0.312925170068027","0.350340136054422","0.503401360544218","0.717687074829932","0.877551020408163","1.10884353741497","1.30952380952381","1.56462585034014","1.75170068027211","2.05442176870748","2.26190476190476","2.48639455782313","2.67687074829932","2.74489795918367","2.80952380952381","2.74829931972789","2.58163265306122","2.31292517006803","1.97619047619048","1.74149659863946","1.43197278911565","1.3265306122449","1.31972789115646","1.58163265306122","1.97278911564626","2.53401360544218","2.97619047619048","3.71768707482993","4.91496598639456","6.61224489795918","8.90816326530612","10.9625850340136","13.3877551020408","11.7687074829932","11.0068027210884","9.17687074829932","6.34353741496599","3.89115646258503","2.53741496598639","1.67687074829932","1.14625850340136","0.833333333333333","0.663265306122449","0.687074829931973","0.850340136054422","1.06802721088435","1.17006802721088","1.39795918367347","1.48299319727891","1.49659863945578","1.40816326530612","1.46258503401361","1.33673469387755","1.24149659863946","0.976190476190476","0.850340136054422","0.670068027210884","0.527210884353742","0.401360544217687","0.340136054421769","0.272108843537415","0.238095238095238","0.210884353741497","0.173469387755102","0.156462585034014","0.115646258503401","0.102040816326531","0.102040816326531","0.0782312925170068","0.0714285714285714","0.0612244897959184","0.0612244897959184","0.054421768707483","0.0578231292517007","0.0408163265306122","0.0442176870748299","0.0102040816326531","0.0646258503401361","0.0340136054421769","0.0340136054421769","0.0306122448979592","0.0272108843537415","0.0102040816326531","0.0204081632653061","0.0306122448979592","0.0238095238095238","0.0204081632653061","0.0340136054421769","0.0136054421768707","0.0306122448979592","0.0340136054421769","0.0238095238095238","0.0340136054421769","0.0510204081632653","0.0272108843537415","0.0272108843537415","0.0476190476190476","0.0680272108843537","0.0272108843537415","0.054421768707483","0.0510204081632653","0.0476190476190476","0.0442176870748299","0.0476190476190476","0.0442176870748299","0.0510204081632653","0.0748299319727891","0.0952380952380952","0.105442176870748","0.0986394557823129","0.125850340136054","0.119047619047619","0.125850340136054","0.159863945578231","0.156462585034014","0.105442176870748","0.139455782312925","0.105442176870748","0.136054421768707","0.17687074829932","0.159863945578231","0.183673469387755","0.200680272108844","0.183673469387755","0.17687074829932","0.166666666666667","0.146258503401361","0.149659863945578","0.102040816326531","0.115646258503401","0.13265306122449","0.136054421768707","0.149659863945578"
"A8","186","11.7903225806452","4.88174901125537","0.0655213977330913","0.0254275660143711","10.5307747701953","26.7311827956989","4.89567567567568","4","16","HOM","0.172043010752688","0.150537634408602","0.172043010752688","0.134408602150538","0.112903225806452","0.134408602150538","0.123655913978495","0.182795698924731","0.188172043010753","0.134408602150538","0.17741935483871","0.129032258064516","0.139784946236559","0.166666666666667","0.198924731182796","0.118279569892473","0.161290322580645","0.17741935483871","0.10752688172043","0.241935483870968","0.193548387096774","0.21505376344086","0.134408602150538","0.129032258064516","0.161290322580645","0.172043010752688","0.129032258064516","0.10752688172043","0.236559139784946","0.161290322580645","0.112903225806452","0.209677419354839","0.166666666666667","0.172043010752688","0.220430107526882","0.150537634408602","0.198924731182796","0.209677419354839","0.145161290322581","0.198924731182796","0.166666666666667","0.155913978494624","0.172043010752688","0.145161290322581","0.155913978494624","0.155913978494624","0.21505376344086","0.172043010752688","0.172043010752688","0.172043010752688","0.129032258064516","0.198924731182796","0.172043010752688","0.204301075268817","0.182795698924731","0.161290322580645","0.161290322580645","0.166666666666667","0.166666666666667","0.145161290322581","0.220430107526882","0.134408602150538","0.231182795698925","0.225806451612903","0.231182795698925","0.241935483870968","0.21505376344086","0.225806451612903","0.290322580645161","0.365591397849462","0.456989247311828","0.467741935483871","0.489247311827957","0.478494623655914","0.634408602150538","0.688172043010753","0.736559139784946","0.919354838709677","1.09139784946237","1.41935483870968","1.95698924731183","2.63978494623656","3.36559139784946","3.94086021505376","4.58602150537634","4.76344086021505","4.52688172043011","4.16666666666667","3.58064516129032","3.08064516129032","2.54301075268817","2.03225806451613","1.97849462365591","1.94086021505376","2.33870967741935","2.96774193548387","4.1505376344086","5.95698924731183","7.94623655913978","9.39784946236559","11.7903225806452","10.3279569892473","9.65591397849462","8.2741935483871","5.94086021505376","3.96236559139785","2.89247311827957","2.20430107526882","1.82258064516129","1.7258064516129","1.79032258064516","2.08602150537634","2.1505376344086","2.40322580645161","2.22043010752688","2.31182795698925","2.19354838709677","2.04301075268817","1.80645161290323","1.48387096774194","1.21505376344086","1.04301075268817","0.924731182795699","0.806451612903226","0.564516129032258","0.629032258064516","0.553763440860215","0.462365591397849","0.39247311827957","0.413978494623656","0.306451612903226","0.274193548387097","0.236559139784946","0.231182795698925","0.241935483870968","0.231182795698925","0.182795698924731","0.198924731182796","0.172043010752688","0.198924731182796","0.231182795698925","0.188172043010753","0.182795698924731","0.188172043010753","0.150537634408602","0.155913978494624","0.139784946236559","0.10752688172043","0.145161290322581","0.0913978494623656","0.134408602150538","0.102150537634409","0.0967741935483871","0.0806451612903226","0.118279569892473","0.134408602150538","0.0913978494623656","0.112903225806452","0.0645161290322581","0.129032258064516","0.0913978494623656","0.0645161290322581","0.0698924731182796","0.0645161290322581","0.10752688172043","0.102150537634409","0.134408602150538","0.0698924731182796","0.0806451612903226","0.0268817204301075","0.0752688172043011","0.0752688172043011","0.0967741935483871","0.0645161290322581","0.0967741935483871","0.0645161290322581","0.123655913978495","0.0806451612903226","0.0591397849462366","0.0967741935483871","0.0806451612903226","0.0806451612903226","0.0591397849462366","0.0967741935483871","0.0967741935483871","0.112903225806452","0.0698924731182796","0.0376344086021505","0.0913978494623656","0.0860215053763441","0.0806451612903226","0.0913978494623656","0.0967741935483871","0.0752688172043011","0.0537634408602151","0.118279569892473","0.0860215053763441","0.0537634408602151","0.0645161290322581","0.0752688172043011","0.0913978494623656"
"B1","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B2","783","8.26053639846743","4.31627660161841","0.0577211635391712","0.0747016775661784","8.12867519889312","13.205619412516","1.15561381074169","4","16","WT","0.877394636015326","0.863346104725415","0.887611749680715","0.839080459770115","0.839080459770115","0.828863346104725","0.845466155810983","0.845466155810983","0.849297573435504","0.859514687100894","0.872286079182631","0.812260536398467","0.856960408684547","0.822477650063857","0.752234993614304","0.739463601532567","0.758620689655172","0.756066411238825","0.699872286079183","0.748403575989783","0.745849297573436","0.720306513409962","0.689655172413793","0.724137931034483","0.701149425287356","0.752234993614304","0.747126436781609","0.730523627075351","0.73690932311622","0.766283524904215","0.808429118773946","0.796934865900383","0.763729246487867","0.747126436781609","0.780332056194125","0.776500638569604","0.780332056194125","0.768837803320562","0.776500638569604","0.780332056194125","0.812260536398467","0.770114942528736","0.790549169859515","0.796934865900383","0.812260536398467","0.779054916985951","0.800766283524904","0.849297573435504","0.81992337164751","0.881226053639847","0.845466155810983","0.835249042145594","0.826309067688378","0.864623243933589","0.831417624521073","0.853128991060025","0.822477650063857","0.920817369093231","0.89272030651341","0.924648786717752","0.905491698595147","0.959131545338442","1.02937420178799","1.00766283524904","1.09450830140485","1.11494252873563","1.11877394636015","1.08939974457216","1.21966794380587","1.18263090676884","1.19667943805875","1.22733077905492","1.23116219667944","1.26181353767561","1.32822477650064","1.27841634738186","1.242656449553","1.29885057471264","1.27841634738186","1.28735632183908","1.29374201787995","1.32950191570881","1.3639846743295","1.41379310344828","1.49169859514687","1.48275862068966","1.5874840357599","1.61430395913155","1.67049808429119","1.7816091954023","1.99489144316731","2.10727969348659","2.23627075351213","2.50191570881226","2.77905491698595","3.06641123882503","3.46487867177522","3.86717752234994","4.62835249042146","4.90421455938697","8.26053639846743","5.35504469987229","5.3397190293742","4.85185185185185","4.21328224776501","3.68326947637292","3.24393358876118","2.9463601532567","2.68710089399745","2.50574712643678","2.39719029374202","2.38441890166028","2.26053639846743","2.15964240102171","2.10089399744572","2.08812260536398","2.03192848020434","1.96679438058748","1.91315453384419","1.81353767560664","1.86590038314176","1.9029374201788","1.8544061302682","1.82120051085568","1.80332056194125","1.7522349936143","1.77139208173691","1.67305236270754","1.74840357598978","1.57471264367816","1.53128991060026","1.5338441890166","1.61047254150702","1.4661558109834","1.46998722860792","1.45466155810983","1.46487867177522","1.43039591315453","1.39719029374202","1.35504469987229","1.30906768837803","1.31928480204342","1.26819923371648","1.23116219667944","1.2234993614304","1.16219667943806","1.1507024265645","1.08812260536398","1.13920817369093","1.03320561941252","1.03448275862069","0.994891443167305","0.969348659003831","1","0.911877394636015","0.964240102171137","0.929757343550447","0.909323116219668","0.869731800766284","0.826309067688378","0.839080459770115","0.772669220945083","0.735632183908046","0.780332056194125","0.721583652618135","0.706257982120051","0.720306513409962","0.697318007662835","0.67816091954023","0.707535121328225","0.633461047254151","0.665389527458493","0.647509578544061","0.618135376756066","0.655172413793103","0.641123882503193","0.627075351213282","0.646232439335888","0.651340996168582","0.623243933588761","0.659003831417625","0.719029374201788","0.697318007662835","0.757343550446999","0.771392081736909","0.798212005108557","0.800766283524904","0.848020434227331","0.827586206896552","0.84418901660281","0.883780332056194","0.873563218390805","0.957854406130268","0.938697318007663","0.961685823754789","0.98978288633461","1.03192848020434","1.04725415070243","0.994891443167305","1.06513409961686","1.03065134099617"
