"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33"
"A1","WT","0.706379415347138","0.636628811449907","0.677515658842124","0.824561403508772","0.654602397643838","0.537907575386124","0.580251796190099","0.530186852089981","0.61504144049789"
"A2","Hom","0.418115020488908","0.484180477361034","0.579519678226504","0.573709927303063","0.603199519070202","0.695693213155411","0.669649287444621","0.646211959233127","0.569817358726194"
"A3","WT","0.679682290645225","0.815928903457338","0.775197628458498","0.602167000353315","0.75478540679219","0.687247772963121","0.72128740824393","0.750898417446039","0.415816976803467"
"A4","Hom","0.481494708746076","0.515435294117647","0.618987006099178","0.72329515369395","0.703051301461597","0.707608460261315","0.712558282522929","0.679534384784878","0.582538804464547"
"A5","WT","0.618329497766346","0.734637456540862","0.729078205387432","0.694345205874923","0.704018097597759","0.720395856635705","0.704004100584936","0.694544059513285","0.567509172441908"
"A6","Hom_G","0.241421379108889","0.241902466832504","0.363336687601929","0.542216849544356","0.580554337930337","0.470630380512051","0.538836550497398","0.410022665982827","0.306788144648782"
"A7","WT_G","0.693759247131873","0.795409760055639","0.779120965522664","0.879298306859836","0.786128083928983","0.766683728400727","0.726717695002932","0.743342316828065","0.518410921039642"
"A8","Hom_CTRL","0.678252413196946","0.610061527325371","0.804139054251376","0.716577540106952","0.718279470106489","0.724627910594824","0.698102902086444","0.692727947806715","0.729650336397233"
"B1","Hom","0.382003045492037","0.468244991354317","0.721314715977501","0.759210290426676","0.690799571773143","0.643591792326131","0.537448311745215","0.619427067115804","0.483814992428067"
"B2","WT","0.639537603153921","0.720635623942641","0.706706800865394","0.702995852788492","0.784438594383213","0.747357368694257","0.736867103638263","0.715525438750358","0.603102223537682"
"B3","Hom","0.283437055007647","0.327913639317148","0.482432432432432","0.585399307341494","0.480866915001693","0.608657024793388","0.601157372613858","0.438323353293413","0.378184362609169"
"B4","WT","0.685154214149586","0.724107009415633","0.787155338704187","0.753604193971166","0.670648048194449","0.635505193578848","0.598995828827437","0.366998106550508","0.380347040540238"
"B5","Hom","0.474770570363642","0.550725449554647","0.676026991831419","0.780877337908538","0.590938358853553","0.534978454080259","0.637854447079256","0.490057024699934","0.420144350883687"
"B6","WT_G","0.631370038412292","0.529833926453144","0.734674714956405","0.777409630373971","0.705742908970976","0.718443172988628","0.540606808961016","0.471587015557981","0.315349199144024"
"B7","Hom_G","0.404733990303875","0.533616947885826","0.697547000895255","0.790494008996457","0.738735216498876","0.755516941789748","0.75579740697797","0.674772644598036","0.678570232153027"
"B8","WT_CTRL","0.721992764975646","0.8072696534235","0.694772845564726","0.69961408206663","0.633596253389204","0.717653787493645","0.631821494909595","0.813331485587583","0.825131507792144"
"C1","WT","0.627216021011162","0.713311928871326","0.761935163509967","0.722950946910897","0.709257722245901","0.684399356674502","0.738736376914722","0.729102088520758","0.707192276749799"
"C2","Hom","0.458429527455507","0.469090954175759","0.481219272369715","0.424764492483167","0.552034295558805","0.552108894901319","0.5122755869265","0.486412560832652","0.393013790650808"
"C3","WT","0.616252205326388","0.698132953149409","0.747654829137551","0.727147322728021","0.609315630304231","0.465094114843936","0.465077027639329","0.171391202045363","0.164640535682339"
"C4","Hom","0.653760876138005","0.63550729077319","0.709443421548836","0.707586860765994","0.524202002201373","0.61268902236576","0.584080174397481","0.376982604669621","0.382585948482112"
