"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33"
"A1","WT","23.1260416666667","27.8268229166667","24.6622023809524","27.162037037037","31.2683423913043","29.4228515625","27.2743055555556","27.3969907407407","21.7587448559671"
"A2","Hom","20.4119718309859","23.0347222222222","22.7086038961039","27.6863839285714","31.1337719298246","22.6052295918367","28.1780523255814","32.6463068181818","37.0478515625"
"A3","WT","20.58251953125","24.5061773255814","26.2820512820513","31.2558139534884","31.2185990338164","32.7066326530612","33.7071850393701","35.9674657534247","36.5550595238095"
"A4","Hom","18.8209134615385","28.639880952381","31.6813524590164","28.0669642857143","32.9243421052632","35.265988372093","37.1885964912281","36.6957070707071","43.2243852459016"
"A5","WT","20.9346264367816","20.888358778626","22.9791666666667","22.6989436619718","28.23875","25.38","24.1331845238095","29.0357862903226","31.5172413793103"
"A6","Hom_G","19.6728515625","26.4831349206349","24.3881578947368","4032.75","7414.25","36.3742469879518","38.25875","44.7516025641026","38.1941489361702"
"A7","WT_G","21.3883928571429","23.0577651515152","26.2612179487179","31.452537593985","42.1348684210526","36.0244565217391","37.6625","37.6581730769231","38.8996212121212"
"A8","Hom_CTRL","16.35234375","22.0131578947368","21.491875","31.5625","23.6197916666667","27.7668918918919","28.9595588235294","32.1336538461538","30.8429054054054"
"B1","Hom","20.9177215189873","25.7328125","21.7485236220472","24.379854368932","30.7360491071429","29.1070544554455","30.95875","34.5558510638298","31.1193181818182"
"B2","WT","23.2243852459016","21.4960317460317","30.5965909090909","34.0614224137931","32.9041411042945","35.0864361702128","37.853515625","28.7687823834197","35.475"
"B3","Hom","5417.42857142857","22.6109422492401","23.2974413646055","18.9616204690832","29.0191326530612","20.1620648259304","24.9063706563707","33.8697478991597","37.8464285714286"
"B4","WT","26.94","29.1105182926829","28.40625","33.6446759259259","35.1146907216495","32.3640046296296","31.3727272727273","35.4539772727273","31.9419642857143"
"B5","Hom","16.0739436619718","17.9879807692308","19.2272727272727","15.290780141844","24.2012061403509","23.3910398230088","24.0712209302326","28.1875","27.9030172413793"
"B6","WT_G","25.601902173913","33.6223958333333","36.09375","42.7408854166667","43.1440677966102","36.1595588235294","33.4972527472527","42.5827922077922","44.6626838235294"
"B7","Hom_G","24.1324404761905","28.5049019607843","32.5247395833333","41.2941176470588","35.8489010989011","35.4799382716049","38.6397727272727","43.6517857142857","46.490625"
"B8","WT_CTRL","15.7911324786325","19.9114932885906","32.8828125","35.6190476190476","30.4050925925926","38.0885416666667","29.0735294117647","47.8897058823529","43.3359375"
"C1","WT","17.6131578947368","24.4073529411765","25.0675","29.5625","27.4954427083333","35.9413333333333","30.8316326530612","30.87890625","33.2206632653061"
"C2","Hom","22.2433035714286","5041","4767.1875","4186.4375","6239.875","40.9303797468354","46.5267857142857","53.5972222222222","55.8527542372881"
"C3","WT","36.5180952380952","33.6271844660194","41.1887179487179","46.7799352750809","44.0688524590164","37.598347107438","40.5262536873156","41.2037878787879","37.0608695652174"
"C4","Hom","19.90625","20.6155303030303","25.175","27.1584595959596","37.6703869047619","32.2468112244898","26.5625","40.5424528301887","33.5186170212766"
"C5","WT","23.2389380530973","26.7616459627329","29.8334854014599","33.0086538461538","28.3078271028037","25.7761363636364","20.6866258741259","22.2035175879397","16.0454358552632"
"C6","Hom_G","17.5289351851852","16.6517857142857","18.3949468085106","35.4192307692308","29.2193965517241","29.5845070422535","32.8407258064516","31.603102189781","31.8404255319149"
"C7","WT_G","21.7770833333333","18.8527462121212","26.3142605633803","46.4416666666667","28.125","36.2708333333333","25.5974025974026","37.5757211538462","34.8961538461538"
"C8","Hom_CTRL","21.1805555555556","24.7808098591549","28.3893442622951","29.4424342105263","3983.9375","34.1864406779661","33.890931372549","35.84375","35.7110507246377"
