"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33"
"A1","WT","146.058359319701","155.176347873088","130.818733659288","109.752424198697","146.242258532737","112.994182269733","123.80886985755","88.2379431204203","89.0367104231841"
"A2","Hom","109.132571093188","127.194457072619","127.465306748439","150.468838332847","130.444914018127","119.897005935907","147.630573893653","147.423693256722","156.151275889736"
"A3","WT","132.837864464517","154.543808232142","159.908241074437","147.092203586035","173.374187818864","163.191669500429","175.557103190434","143.222797502344","111.606829972141"
"A4","Hom","112.368626420438","151.363666928285","161.655953813038","155.476325588554","161.32719952046","160.120258496157","155.318313381041","154.370979443237","130.121847699109"
"A5","WT","129.818772727455","127.380243468945","140.219191804137","128.221812726256","148.423443825084","137.337315751713","129.729424977275","151.508276420974","140.01109876665"
"A6","Hom_G","92.8219341781771","114.836402120785","113.642513345206","125.184836767726","150.406625457887","138.212249000651","113.12038268431","98.4193357646148","101.655763483605"
"A7","WT_G","137.053191102705","145.007895053548","151.875386080678","172.386587560282","154.939164343088","146.868682151045","146.255710974424","134.857191162169","116.65629829207"
"A8","Hom_CTRL","106.8825053571","135.585748068069","131.924634122318","108.083849848264","134.048037689844","110.008659317296","134.273753477657","137.227607856163","110.70496986768"
"B1","Hom","122.778561538031","144.776563957264","140.33145501442","143.663140998535","154.241607628364","149.417959123819","122.860904828756","152.28395755512","134.538868299707"
"B2","WT","143.728402134983","144.408682109914","168.880478137847","169.670747837613","183.807029809166","176.078778792546","169.351984465302","146.581404168202","144.76431025977"
"B3","Hom","76.3522381389217","126.109616552135","135.245887801453","122.803216821818","149.450679263135","123.593055289076","128.96393249085","159.063371686978","157.319715710196"
"B4","WT","143.142437559895","159.525908216521","162.49939706977","157.070019408609","165.297500162461","149.543672310697","150.791626217266","119.640219418962","125.183472546681"
"B5","Hom","100.73594388195","119.666323631098","122.864275887144","106.710381426957","134.941461771177","127.753576796602","134.753321599962","126.528529061289","131.558663537083"
"B6","WT_G","152.968194467217","161.587054765954","157.464606096133","153.611984415421","151.948528463635","149.991703686332","143.23128139259","129.625777908234","121.765525064078"
"B7","Hom_G","133.377540682842","151.194246668842","165.686678296663","177.610017879443","181.911997358603","172.523178525715","162.627746949066","165.104159599404","151.18578335903"
"B8","WT_CTRL","106.468765483749","129.226876194161","118.237909682371","119.48050669593","140.101243176493","103.664425451228","143.461711135306","86.1696777811132","79.3651474339792"
"C1","WT","122.472889326096","156.979178676715","149.121848842734","150.154056880822","149.439583818339","121.014017277808","134.106245292939","160.299401709423","132.139201920985"
"C2","Hom","136.867438978747","134.237525603772","176.589147806458","188.719358072049","185.620782033336","171.028708026279","177.437327938772","184.901991773233","175.530378931254"
"C3","WT","170.648418018376","165.635047219555","201.661413244233","195.741133589923","167.406114875601","138.606740115222","150.713919762407","131.280573152559","129.329546028152"
"C4","Hom","121.791119974347","118.872546476264","134.294222872418","153.107326442107","170.33246054413","157.158877544724","138.651199918731","119.493987986227","111.036214364794"
"C5","WT","143.393857182503","157.17257218507","160.728491935495","152.557245057746","153.678599644557","135.27228930694","115.455480740165","109.352013281602","89.3531584130007"
"C6","Hom_G","117.566399508093","120.46978558978","131.47492401901","165.916932103435","172.083822326005","158.635546623818","150.294702221712","172.632278403281","169.169340217245"
"C7","WT_G","129.147763350051","129.081894150672","138.950141747769","150.169937112665","156.796592166383","136.722854135191","135.509910310976","128.445949443203","123.40048351564"
"C8","Hom_CTRL","105.544607460421","129.278199387716","137.395123427474","128.812547287389","144.958007657091","144.796933894365","131.521497060679","138.394161398977","143.301569565505"
"D1","Hom","96.40999501565","108.055745638975","132.246632223111","134.727733830249","148.221038527141","148.065109435321","145.383312504331","152.22484827972","142.425705779004"
"D2","WT","166.671401858895","194.183153116499","173.855743516572","143.105836306933","168.316348361233","131.116745047864","130.235853361679","143.139368029967","96.7504482981796"
"D3","Hom","126.06865080348","146.402709171905","166.821044216243","158.022678095419","176.758960851933","177.148217560368","148.573889632119","128.435352065488","117.756878958227"
