"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33"
"A1","WT","4.70893105043961","4.96180742334588","4.18418661011815","3.49815001681803","4.7110155558366","3.66682669227076","3.9737556561086","2.88718775181305","2.78902010852218"
"A2","Hom","3.63242551635898","4.21534575307862","4.13809960281088","4.83104820875719","4.24721603563474","3.87724220863814","4.74321125191477","4.71413390010627","4.96755665942254"
"A3","WT","4.39402776157704","4.98463024060513","5.12147055433906","4.67660788381743","5.71880150694608","5.22120260806568","5.62230938486559","4.56789487245555","3.55174262734584"
"A4","Hom","3.71833223031105","4.88071766561514","5.17407264296754","4.96326601671309","5.15651503469545","5.11895955136619","4.88841483426321","4.92523722802645","4.11628678911264"
"A5","WT","4.21767676767677","4.16327176781003","4.48798076923077","4.10297065791872","4.7493932813897","4.39545102093564","4.15155763239875","4.8489932885906","4.48293266037986"
"A6","Hom_G","3.06232077996559","3.75881195204867","3.70032098044937","4.01101057451215","4.82580939352485","4.42230231079076","3.58391408659888","3.1208670095518","3.21955425842399"
"A7","WT_G","4.44864396999423","4.64785951787199","4.90357941834452","5.52773153421537","4.95442312700755","4.69771492980838","4.71937388696223","4.34528863823585","3.54538826102807"
"A8","Hom_CTRL","3.49458669874549","4.34734403441999","4.24392523364486","3.44840961986036","4.28968961826614","3.50386847195358","4.28144458281445","4.36987988912843","3.52476543748636"
"B1","Hom","3.96421086571014","4.60556581002414","4.47515626655366","4.60106317220917","4.93061373156074","4.75877897635988","3.86727438468551","4.84941200957436","4.28986459839621"
"B2","WT","4.7974828375286","4.78151566674763","5.49465548429535","5.42426629899547","5.92788389231463","5.67169719958034","5.41556059134563","4.80327207788467","4.6663261136085"
"B3","Hom","2.26238852624805","3.64558995327103","3.86432561851556","3.58128078817734","4.31744500192976","3.62202852614897","3.76585994558213","4.46259378349411","4.39086168363546"
"B4","WT","4.62665406427221","5.11944312608764","5.19109137397389","4.99329652996845","5.2970981636817","4.82261086820737","4.88625962719053","3.84006223259432","4.05271686291455"
"B5","Hom","3.3405017921147","3.9050258684405","3.99404141218531","3.53482771396814","4.36945196916024","4.12465404627477","4.35583868378812","4.06803033785337","4.22781774580336"
"B6","WT_G","4.95277269957343","5.17165953399905","5.01026518391788","4.91235392320534","4.84989344698988","4.84652466367713","4.5901321786691","4.14649744195199","3.94290337494221"
"B7","Hom_G","4.34930260764099","4.89777039848197","5.29978224050327","5.66729424421732","5.82574018126888","5.50431937172775","5.16943920425313","5.24590829162721","4.45427059712774"
"B8","WT_CTRL","3.4696950525117","4.19410861638841","3.7419720438232","3.78746056782334","4.48424737456243","3.31624161073825","4.61846287200231","2.7536231884058","2.54901370275561"
"C1","WT","4.0097311561933","5.00639868744873","4.8122641509434","4.79904955872369","4.7817522032141","3.63854296388543","4.2612929962702","5.1267983680481","4.21713110155227"
"C2","Hom","4.53558581706064","4.47079439252336","5.63947919784496","6.07586891757696","5.98221040793375","5.63341162054529","5.70921291765693","5.86111976732108","5.56702293475841"
"C3","WT","5.28010220376876","5.08258304874263","6.05162855162855","5.88397842339358","5.19609070673344","4.27051778795351","4.53790014927849","4.02150141294999","3.97159090909091"
"C4","Hom","4.01501585525089","3.88485790002741","4.3350833442709","4.96814562002275","5.43917654398004","5.03848781598725","4.47079551521623","3.75215167768492","3.52414221394193"
"C5","WT","4.66346981433665","5.06980021553511","5.20185493044011","4.89985584668871","4.93287301110778","4.3640460097237","3.72004407308787","3.50840518578252","2.90133772024763"
"C6","Hom_G","3.9256719692814","3.97581009796534","4.32701228941157","5.26883971291866","5.52494224351844","5.06621337218715","4.8729702300406","5.52837348865943","5.41366303436714"
"C7","WT_G","4.25491702519975","4.26749898849777","4.44663894663895","4.74096385542169","5.0186282811177","4.31687858389429","4.3794565729543","4.10583941605839","3.94587628865979"
"C8","Hom_CTRL","3.4522355721883","4.18064627019594","4.40159423040425","4.09785005512679","4.62102886631189","4.56901316859047","4.16601002865329","4.45341999380997","4.56401028277635"
"D1","Hom","3.20110398329106","3.47249028700338","4.20622251180974","4.01431402774719","4.45786676788765","4.39986296006265","4.38452641048708","4.5008576329331","4.24807041299932"
"D2","WT","5.47609819121447","6.29090372120496","5.70326409495549","4.4537213740458","5.50514172709295","4.08775738438261","4.30999146029035","4.63557509505703","3.07750337154417"
"D3","Hom","4.12010347376201","4.75691362239672","5.33855343881175","5.17543729617551","5.73900537430929","5.66014748316768","4.75523187677884","4.09673990077959","3.74277255311738"
"D4","WT","5.06943012811074","5.42627982395182","5.42774124483866","5.27910743206766","5.45036410032987","5.18506348020911","4.80187520928675","4.7213851857695","2.9043679450326"
"D5","Hom","3.97249533291848","4.26067852033517","4.99228238866397","5.36957859120271","5.61063739074824","4.43990384615385","4.1367239690033","4.26912483340737","4.10332256193554"
"D6","WT_G","4.22356366127237","5.10038804254096","4.95434162250306","4.92204899777283","4.91198875822794","4.97848613441232","4.22055382215289","4.39809616792775","3.90125269132903"
"D7","Hom_G","4.19597142290137","4.71762534604737","5.39993128328466","5.70419334848172","5.91689541586604","5.51135619130815","5.33744197214663","5.68817567567568","4.52497978981407"
"D8","WT_CTRL","3.46978139734248","3.84320739900532","3.79157195313866","3.4441928178583","3.98637524836787","3.35219512195122","3.16064790228359","3.16485575121768","3.17564402810304"
"E1","WT","3.86312535132097","3.71488120050021","4.33288616328095","4.23523054755043","4.90198213896755","4.53434610303831","4.33933123406808","4.49236252545825","4.39229332880665"
"E2","Hom","3.96140997580924","4.44186329360253","4.58637662750079","5.05433980821244","5.52321350603988","5.37434218220091","4.28919729932483","4.89412096433103","4.8792547975907"
"E3","WT","4.51737106017192","4.82477072388923","3.76796197931227","4.18161180476731","4.91462249123925","4.57231598687295","4.05305682736332","4.27252784340196","3.35178843226788"
"E4","Hom","4.75629832876029","5.31185402577517","5.12983988355167","5.39183633516053","5.66929730412274","5.2796992481203","5.41438404270263","4.66240439770554","4.14705882352941"
"E5","WT","4.805197342712","5.10010881392818","5.36570822843514","4.682185115559","4.57085828343313","4.42867554495461","4.25747126436782","3.75626357711803","3.53721075672295"
"E6","Hom_G","4.26131346578366","4.27963968737581","4.94434915189632","4.79911186297314","5.42165680473373","4.24284729403654","3.97079225994889","3.74668715191089","3.31480865224626"
"E7","WT_G","5.12013267955004","5.50357249181304","5.08858011289622","5.50246739513571","5.41019266625233","5.20323517212775","4.92964824120603","5.80237859266601","4.05083234244946"
"E8","Hom_CTRL","3.16264521894549","3.82151923452451","3.91087548359364","4.20296203587818","4.45483707580618","4.20863309352518","4.10044923629829","4.16837641909451","4.25963352196174"
"F1","Hom","0.671271281476195","1.93518638784258","2.98885928796319","3.30808980755524","2.86996665811747","3.28967082860386","3.38481618446813","2.88198392472064","3.0771386627519"
"F2","WT","4.83095781071836","5.19426689908968","4.42482993197279","4.35395102246907","4.00495332444275","5.37928541924824","5.13209820756138","4.76702127659574","0.262032265821107"
"F3","Hom","4.04333784769247","3.8999445456706","4.26202090592334","5.207991242474","5.45972382048331","5.02237102419723","5.34864122715652","5.48694620253165","5.00373981568051"
"F4","WT","4.26239527537426","5.03498755672669","5.1313164893617","4.14523369421706","5.2085254892185","4.36115975870792","4.57105882352941","4.02202716131169","5.1143961792131"
"F5","Hom","3.28357221609702","3.78014527845036","4.08409472310274","4.41020932794712","4.40513833992095","4.39839034205231","4.40409422321929","3.58956109134045","3.64700914848698"
"F6","WT_G","3.84829354902348","4.7055063913471","4.37204545454545","4.32654360280076","3.61496865203762","3.75658720200753","3.93495726495726","3.39085885332719","2.91494880546075"
"F7","Hom_G","3.03419117647059","3.34899683210137","3.99066575154427","3.54623015873016","4.18695066401488","3.71664355062413","3.55476556495004","3.75701771849492","3.23825202035319"
"F8","WT_CTRL","3.46175115207373","3.5609304049671","3.382250174703","3.57595367847411","4.63776649746193","3.31073876618431","3.07270135424091","3.16215596330275","2.91189931350114"
