"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33"
"A1","WT","29.5191011235955","28.5688888888889","19.1943820224719","13.7696629213483","53.5711111111111","36.6651685393258","51.138202247191","70.776404494382","111.57191011236"
"A2","Hom","47.7101123595506","56.0488888888889","48.0483146067416","37.7123595505618","66.5377777777778","60.7089887640449","51.4842696629213","63.0606741573034","57.5820224719101"
"A3","WT","57.2921348314607","78.6411111111111","59.1280898876404","28.6213483146067","127.761111111111","60.4168539325843","79.5955056179775","50.338202247191","35.2629213483146"
"A4","Hom","59.776404494382","47.2222222222222","42.3707865168539","40.3179775280899","76.3244444444444","62.2606741573034","43.8584269662921","77.5101123595506","69.0584269662921"
"A5","WT","41.5","53.0511111111111","50.0123595505618","31.1359550561798","51.5722222222222","46.2089887640449","37.2651685393258","67.3629213483146","55.123595505618"
"A6","Hom_G","65.3898876404494","85.76","64.761797752809","72.4988764044944","131.808888888889","100.367415730337","68.2202247191011","67.9134831460674","79.914606741573"
"A7","WT_G","46.3247191011236","57.5133333333333","57.161797752809","77.2449438202247","77.1022222222222","63.6595505617978","74.7179775280899","98.3910112359551","79.6730337078652"
"A8","Hom_CTRL","31.1955056179775","46.05","40.0134831460674","6.51348314606742","47.8922222222222","21.6662921348315","30.8573033707865","42.3662921348315","23.714606741573"
"B1","Hom","70.8359550561798","85.4633333333333","62.5247191011236","50.1393258426966","86.1433333333333","66.0932584269663","41.0303370786517","79.3865168539326","71.2269662921348"
"B2","WT","33.6303370786517","55.1688888888889","47.7797752808989","38.7426966292135","101.718888888889","95.2404494382022","70.9685393258427","121.706741573034","121.478651685393"
"B3","Hom","85.2179775280899","75.24","39.9101123595506","32.7674157303371","45.9355555555556","54.3820224719101","44.8516853932584","46.9101123595506","43.3561797752809"
"B4","WT","28.8887640449438","44.6066666666667","49.5112359550562","33.4348314606742","63.8155555555556","65.4438202247191","72.7303370786517","108.594382022472","100.496629213483"
"B5","Hom","35.8730337078652","39.6688888888889","47.4550561797753","53.0460674157303","70.75","66.7505617977528","67.2831460674157","69.5539325842697","72.8561797752809"
"B6","WT_G","26.3258426966292","18.7333333333333","16.752808988764","41.3719101123596","53.9022222222222","63.6269662921348","63.6966292134831","88.5415730337079","86.6348314606742"
"B7","Hom_G","35.4595505617978","38.6544444444444","31.376404494382","28.2258426966292","68.2066666666667","58.1966292134831","42.638202247191","61.7752808988764","67.0808988764045"
"B8","WT_CTRL","39.4460674157303","55.2066666666667","15.1112359550562","14.2662921348315","45.0777777777778","17.6808988764045","47.7876404494382","16.2157303370787","22.8550561797753"
"C1","WT","41.0696629213483","44.9888888888889","47.5179775280899","28.952808988764","49.5322222222222","18.1640449438202","30.0011235955056","66.3337078651685","34.9157303370786"
"C2","Hom","76.8966292134832","89.6177777777778","85.7022471910112","75.261797752809","110.931111111111","107.143820224719","87.8696629213483","126.521348314607","142.174157303371"
"C3","WT","53.4966292134831","73.2588888888889","93.9056179775281","88.7831460674157","128.958888888889","113.177528089888","99.1910112359551","170.95393258427","131.891011235955"
"C4","Hom","66.8921348314607","72.5422222222222","50.6505617977528","56.8842696629213","84.7955555555556","74.4516853932584","74.2202247191011","84.938202247191","120.695505617978"
"C5","WT","57.5348314606742","85.0477777777778","87.3820224719101","84.1797752808989","119.082222222222","55.6337078651685","55.0033707865169","106.908988764045","107.404494382022"
"C6","Hom_G","71.0516853932584","76.0655555555556","65.5426966292135","42.2247191011236","78.2044444444444","42.3752808988764","42.8","89.9573033707865","93.2707865168539"
"C7","WT_G","42.1202247191011","92.9922222222222","34.5932584269663","13.1247191011236","56.8688888888889","22.8966292134831","35.8595505617978","40.5033707865169","47.7224719101124"
"C8","Hom_CTRL","51.976404494382","57.7922222222222","52.6202247191011","33.6505617977528","70.8255555555556","57.5359550561798","46.9112359550562","60.7797752808989","82.6191011235955"
"D1","Hom","51.5977528089888","67.1255555555556","67.7191011235955","59.3741573033708","93.0933333333333","88.2573033707865","62.9415730337079","76.9269662921348","73.7561797752809"
"D2","WT","62.8977528089888","94.5055555555556","91.3955056179775","80.4157303370787","126.38","90.5741573033708","97.4089887640449","142.669662921348","202.640449438202"
"D3","Hom","64.5797752808989","70.6177777777778","43.8865168539326","88.2325842696629","100.48","76.3606741573034","43.4640449438202","41.3393258426966","65.4786516853933"
"D4","WT","96.685393258427","117.776666666667","134.010112359551","91.9752808988764","169.142222222222","107.861797752809","88.6415730337079","180.669662921348","136.111235955056"
"D5","Hom","51.4752808988764","64.9644444444444","55.7337078651685","48.838202247191","84.4022222222222","84.9988764044944","79.8988764044944","103.04606741573","130.329213483146"
"D6","WT_G","67.6494382022472","96.24","54.2797752808989","57.1797752808989","80.4977777777778","67.747191011236","31.152808988764","55.5651685393258","83.6505617977528"
"D7","Hom_G","64.2955056179775","90.5622222222222","51.3044943820225","92.5808988764045","144.014444444444","92.4707865168539","69.0101123595506","103.098876404494","82.1370786516854"
"D8","WT_CTRL","29.7393258426966","50.5277777777778","27.0685393258427","15.4606741573034","36.7144444444444","19.6573033707865","17.8348314606742","15.4898876404494","19.023595505618"
"E1","WT","33.6280898876404","51.1244444444444","36.3584269662921","33.9067415730337","39.3233333333333","48.2730337078652","42.2078651685393","56.776404494382","48.4168539325843"
"E2","Hom","56.9808988764045","51.34","43.552808988764","55.1","54.1144444444444","61.4011235955056","29.9910112359551","48.1","62.0775280898876"
"E3","WT","47.9539325842697","80.5466666666667","20.1191011235955","33.3056179775281","70.7666666666667","75.6797752808989","60.4561797752809","95.2730337078652","148.852808988764"
"E4","Hom","70.4258426966292","62.2688888888889","70.6269662921348","71.2112359550562","127.434444444444","59.8033707865169","59.4056179775281","73.7112359550562","100.720224719101"
"E5","WT","44.6067415730337","40.5511111111111","58.8056179775281","62.3337078651685","83.0311111111111","102.813483146067","67.8011235955056","109.549438202247","114.858426966292"
"E6","Hom_G","29.7775280898876","51.0722222222222","36.514606741573","28.5134831460674","116.624444444444","44.5191011235955","25.4044943820225","47.223595505618","49.3438202247191"
"E7","WT_G","55.0550561797753","55.8588888888889","36.7719101123595","39.947191011236","49.4055555555556","34.4505617977528","15.1977528089888","79.7","24.314606741573"
"E8","Hom_CTRL","35.9910112359551","53.3855555555556","48.5224719101124","29.3022471910112","41.4777777777778","33.9280898876404","35.6325842696629","58.9269662921348","60.485393258427"
"F1","Hom","69.8696629213483","76.8","73.7752808988764","58.6179775280899","91.4688888888889","72.3876404494382","63.6786516853933","94.6910112359551","108.886516853933"
"F2","WT","58.8494382022472","50.8066666666667","35.5831460674157","45.5426966292135","56.1133333333333","103.834831460674","90.7651685393258","168.444943820225","131.013483146067"
"F3","Hom","88.576404494382","92.1944444444444","79.6595505617978","64.0955056179775","103.696666666667","118.95393258427","106.12808988764","135.858426966292","154.86404494382"
"F4","WT","82.0101123595506","88.3233333333333","42.4808988764045","22.2887640449438","60.6511111111111","36.2955056179775","31.7505617977528","36.3280898876405","94.6483146067416"
"F5","Hom","66.8292134831461","79.1188888888889","67.8516853932584","58.4202247191011","97.1466666666667","78.861797752809","85.1","98.0977528089888","98.0977528089888"
"F6","WT_G","26.1168539325843","26.7877777777778","25.3438202247191","25.047191011236","58.0733333333333","52.7426966292135","62.8786516853933","45.4797752808989","34.9168539325843"
"F7","Hom_G","45.738202247191","73.0222222222222","57.6089887640449","23.8595505617978","81.9644444444444","39.3842696629213","28.1","63.7539325842697","47.8202247191011"
"F8","WT_CTRL","34.7033707865169","52.8522222222222","6.56067415730337","14.5348314606742","59.4966666666667","13.2494382022472","12.3022471910112","23.5865168539326","22.7752808988764"
