"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33"
"A1","WT","18.7076612903226","21.3138020833333","17.6432926829268","21.7780172413793","20.3356958762887","17.1416015625","15.5713443396226","11.7927259887006","9.33267114914425"
"A2","Hom","14.6003289473684","14.9656862745098","14.4754672897196","21.1140350877193","11.288125","14.5019290123457","22.2994186046512","24.9093406593407","27.240671641791"
"A3","WT","16.7911821705426","20.984375","21.7916666666667","19.17375","22.6958682008368","23.5676020408163","24.94921875","25.641006097561","19.4196428571429"
"A4","Hom","14.0438596491228","20.7443181818182","23.156746031746","23.5090579710145","25.5794491525424","28.1681034482759","28.0383064516129","27.1278935185185","35.5198412698413"
"A5","WT","15.5149456521739","16.7347328244275","18.7800925925926","16.9375","20.423125","18.516875","17.3727678571429","20.9879032258065","20.0014367816092"
"A6","Hom_G","13.5096153846154","17.1608455882353","15.9618902439024","22.77734375","19.2159598214286","20.8531746031746","17.1827731092437","32.9561170212766","18.6815068493151"
"A7","WT_G","17.876875","19.4943181818182","21.3561422413793","28.406954887218","30.7156531531532","29.5095108695652","30.5088383838384","26.5902777777778","14.4496855345912"
"A8","Hom_CTRL","11.6528465346535","13.8618421052632","17.898125","18.5446428571429","17.9166666666667","22.3926282051282","23.4950980392157","23.3214285714286","24.0625"
"B1","Hom","12.9757543103448","12.7175141242938","15.9789012738854","20.3599759615385","19.2374281609195","23.4269801980198","24.5325","23.1806144067797","24.2642405063291"
"B2","WT","17.8563432835821","18.3304303278689","23.478125","25.6779661016949","26.2474415204678","27.1185787671233","29.6823979591837","21.8201013513514","20.8990384615385"
"B3","Hom","10.5171232876712","17.4293563579278","17.4857142857143","12.5714285714286","17.75","14.8184104627767","15.1687737041719","21.7857142857143","22.177811550152"
"B4","WT","18.35","22.157012195122","22.3492268041237","25.0279017857143","24.3169191919192","21.2241972477064","21.2571271929825","18.7870762711864","14.0807119205298"
"B5","Hom","11.8421875","13.8075842696629","10.685628742515","10.2862723214286","15.5745033112583","16.1493902439024","17.5533088235294","16.2051282051282","15.765625"
"B6","WT_G","20.0991847826087","21.4735576923077","24.4508928571429","37.2721354166667","21.8348214285714","29.9147058823529","19.3478535353535","15.5880872483221","19.7362012987013"
"B7","Hom_G","16.9853723404255","19.6652542372881","23.8713235294118","34.4756944444444","30.4758064516129","27.7926136363636","31.4484649122807","35.6721153846154","30.0088888888889"
"B8","WT_CTRL","12.8795731707317","16.7125","23.36","25.2357954545455","19.8341049382716","18.0977564102564","18.2554347826087","21.5772058823529","20.5686274509804"
"C1","WT","13.9114077669903","17.8725247524752","20.139375","22.390625","20.5846354166667","26.3428571428571","24.1727941176471","24.2364864864865","28.030612244898"
"C2","Hom","17.0510869565217","17.1354166666667","19.9483695652174","28.2261904761905","26.702519379845","24.0182481751825","28.7801724137931","36.4175531914894","32.7171052631579"
"C3","WT","24.7603375527426","20.875283446712","32.0441025641026","35.4672839506173","23.2246305418719","19.160736196319","23.394301994302","18.6931899641577","15.7121951219512"
"C4","Hom","15.5933493589744","12.4075956937799","15.3754807692308","21.5282451923077","28.4126420454545","25.1225247524752","18.9872047244094","29.1987704918033","15.3806137724551"
"C5","WT","19.1535087719298","21.5407608695652","19.4903017241379","22.5181902985075","21.2886627906977","18.5510321100917","15.9991258741259","15.8652146464646","12.2314888535032"
"C6","Hom_G","12.7824248120301","13.9707386363636","16.591243315508","26.3433544303797","26.273275862069","23.9695723684211","24.1633928571429","25.6231751824818","25.7644230769231"
"C7","WT_G","15.4053217821782","15.9951208178439","19.4656690140845","31.5855263157895","25.7595720720721","26.3429487179487","20.7443181818182","30.8305288461538","27.9865384615385"
"C8","Hom_CTRL","14.098731884058","17.20703125","19.9144230769231","22.6809210526316","24.1839285714286","23.6725352112676","26.2218137254902","27.953125","22.3065789473684"
"D1","Hom","11.7134433962264","9.63784722222222","10.2088994565217","14.3920833333333","13.5076071922545","14.0793510324484","20.8982456140351","18.9833333333333","21.3094202898551"
"D2","WT","21.8383027522936","27.6758720930233","23.1940359477124","24.3221445221445","28.792899408284","17.4127725856698","15.5029527559055","19.1152912621359","15.4416666666667"
"D3","Hom","15.0245664739884","19.6276840490798","23.2373417721519","19.6917682926829","23.8774441340782","27.2934027777778","25.3617424242424","29.406914893617","25.9375"
"D4","WT","20.7905759162304","21.9110383064516","22.1595454545455","18.1153846153846","19.5514112903226","22.3412921348315","21.7646028037383","18.5056818181818","15.4920738327904"
"D5","Hom","15.0236344537815","14.0852941176471","20.285046728972","23.5609567901235","23.5300387596899","16.7417857142857","15.2877358490566","21.0095238095238","19.7055555555556"
"D6","WT_G","15.6263812154696","21.4993315508021","22.7078313253012","28.7247340425532","30.5019230769231","31.623670212766","27.3404255319149","31.3563432835821","24.7422752808989"
"D7","Hom_G","17.2522644927536","19.3870056497175","27.3144230769231","27.9294871794872","26.9185810810811","26.6801801801802","29.5643939393939","33.9145114942529","44.1743421052632"
"D8","WT_CTRL","12.8386363636364","15.5560993975904","15.3014240506329","13.853125","16.1283967391304","13.4238636363636","12.81375","13.236328125","11.4932432432432"
"E1","WT","16.25","13.535472972973","16.09921875","16.2873475609756","18.2821428571429","16.1295572916667","15.6080607476636","16.4113729508197","18.7646586345382"
"E2","Hom","13.7233952702703","17.8030462184874","18.6868131868132","18.5746268656716","22.7939356435644","24.3612385321101","25.5929824561404","26.8174342105263","22.9527925531915"
"E3","WT","13.7778409090909","18.2050438596491","31.879012345679","29.9588068181818","23.4983258928571","21.3084677419355","15.845297029703","19.7297794117647","11.7048611111111"
