"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33"
"A1","WT","370.016666666667","445.229166666667","394.595238095238","434.592592592593","500.29347826087","470.765625","436.388888888889","438.351851851852","348.139917695473"
"A2","Hom","326.591549295775","368.555555555556","363.337662337662","442.982142857143","498.140350877193","361.683673469388","450.848837209302","522.340909090909","592.765625"
"A3","WT","329.3203125","392.098837209302","420.51282051282","500.093023255814","499.497584541063","523.30612244898","539.314960629921","575.479452054794","584.880952380952"
"A4","Hom","301.134615384615","458.238095238095","506.901639344262","449.071428571429","526.789473684211","564.255813953488","595.017543859649","587.131313131313","691.590163934426"
"A5","WT","334.954022988506","334.213740458015","367.666666666667","363.183098591549","451.82","406.08","386.130952380952","464.572580645161","504.275862068966"
"A6","Hom_G","314.765625","423.730158730159","390.210526315789","64524","118628","581.987951807229","612.14","716.025641025641","611.106382978723"
"A7","WT_G","342.214285714286","368.924242424242","420.179487179487","503.240601503759","674.157894736842","576.391304347826","602.6","602.530769230769","622.393939393939"
"A8","Hom_CTRL","261.6375","352.210526315789","343.87","505","377.916666666667","444.27027027027","463.352941176471","514.138461538462","493.486486486487"
"B1","Hom","334.683544303797","411.725","347.976377952756","390.077669902913","491.776785714286","465.712871287129","495.34","552.893617021277","497.909090909091"
"B2","WT","371.590163934426","343.936507936508","489.545454545455","544.98275862069","526.466257668712","561.382978723404","605.65625","460.300518134715","567.6"
"B3","Hom","75844","316.553191489362","326.164179104478","265.462686567164","406.267857142857","282.268907563025","348.689189189189","474.176470588235","529.85"
"B4","WT","431.04","465.768292682927","454.5","538.314814814815","561.835051546392","517.824074074074","501.963636363636","567.263636363636","511.071428571429"
"B5","Hom","257.183098591549","287.807692307692","307.636363636364","244.652482269504","387.219298245614","374.256637168142","385.139534883721","451","446.448275862069"
"B6","WT_G","409.630434782609","537.958333333333","577.5","683.854166666667","690.305084745763","578.552941176471","535.956043956044","681.324675324675","714.602941176471"
"B7","Hom_G","386.119047619048","456.078431372549","520.395833333333","660.705882352941","573.582417582418","567.679012345679","618.236363636364","698.428571428571","697.359375"
"B8","WT_CTRL","252.65811965812","318.58389261745","526.125","569.904761904762","486.481481481481","609.416666666667","465.176470588235","766.235294117647","693.375"
"C1","WT","281.810526315789","390.517647058824","401.08","473","439.927083333333","539.12","493.30612244898","494.0625","531.530612244898"
"C2","Hom","355.892857142857","80656","76275","66983","99838","654.886075949367","744.428571428571","857.555555555556","893.64406779661"
"C3","WT","547.771428571429","504.407766990291","617.830769230769","701.699029126214","661.032786885246","563.97520661157","607.893805309734","618.056818181818","555.913043478261"
"C4","Hom","318.5","329.848484848485","402.8","434.535353535354","602.72619047619","515.948979591837","425","648.679245283019","536.297872340426"
"C5","WT","371.823008849558","428.186335403727","477.335766423358","528.138461538462","452.92523364486","412.418181818182","330.986013986014","355.256281407035","256.726973684211"
"C6","Hom_G","280.462962962963","266.428571428571","294.31914893617","566.707692307692","467.510344827586","473.352112676056","525.451612903226","505.649635036496","509.446808510638"
"C7","WT_G","348.433333333333","301.643939393939","421.028169014084","743.066666666667","450","580.333333333333","409.558441558442","601.211538461538","558.338461538462"
"C8","Hom_CTRL","338.888888888889","396.492957746479","454.229508196721","471.078947368421","63743","546.983050847458","542.254901960784","573.5","571.376811594203"
"D1","Hom","264.344827586207","291.5","369.89552238806","315.150442477876","390.226086956522","446","403.270833333333","473.632183908046","65643"
"D2","WT","469.582524271845","669.351351351351","546.390243902439","652.25","720.712","393.75138121547","405.638418079096","542.982456140351","448.009146341463"
"D3","Hom","311.335526315789","370.189024390244","467.860759493671","383.225130890052","485.444444444444","577.122641509434","506.421875","577.45652173913","662.717948717949"
"D4","WT","412.705882352941","406.221774193548","424.102564102564","569.972222222222","496.901234567901","542.758620689655","535.990654205607","513.136645962733","339.809677419355"
"D5","Hom","309.252100840336","319.165467625899","432.188118811881","519.552631578947","591.828282828283","474.530434782609","483.542553191489","595.309278350515","529.338709677419"
"D6","WT_G","320.073619631902","445.430939226519","552.036144578313","683.028985507246","539.282442748092","612.989247311828","574.348837209302","651","685.285714285714"
"D7","Hom_G","338.919708029197","402.649122807018","552.907692307692","82397","129613","529.214953271028","577.106060606061","687.252873563218","964.636363636364"
"D8","WT_CTRL","229.183486238532","271.765060240964","297.164556962025","326.375","350.630434782609","309.2","301.34","427.172413793103","603.166666666667"
"E1","WT","333","279.371428571429","335.783783783784","315.634146341463","441.857142857143","369.430379746835","328.723404255319","366.097087378641","406.760563380282"
"E2","Hom","306.172131147541","355.297297297297","385.721518987342","398.076190476191","528.52","504.87","460.107142857143","521.573333333333","641.446428571429"
"E3","WT","384.875","412.163265306122","584.851851851852","586.386363636364","638.717647058824","577.244680851064","449.317647058824","606.455882352941","358.911949685535"
