"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33"
"A1","WT","0.435061890472618","0.487869575584168","0.445427955665025","0.261300165494415","0.481112804878049","0.453519016122365","0.415340337191746","0.363137178148921","0.287949796318648"
"A2","Hom","0.289266162669447","0.338770528184643","0.352177125966348","0.446236559139785","0.325353076812221","0.335328646874108","0.409950833689611","0.388941317776253","0.388655238500852"
"A3","WT","0.412661935606782","0.50706834785052","0.521609042553192","0.429712012550426","0.486922127468582","0.470967577487765","0.506824313601016","0.342939569401403","0.462372448979592"
"A4","Hom","0.328882497945768","0.432582938388626","0.457184268254466","0.429474450622187","0.424405933633296","0.407351230053192","0.370260915867945","0.376776298868313","0.291563517915309"
"A5","WT","0.396272903942254","0.410226422155689","0.474111734455353","0.427349857853589","0.476841583002568","0.456981120434353","0.446272935779817","0.477172717271727","0.456965598739496"
"A6","Hom_G","0.244671217609362","0.286435321551301","0.313653247064462","0.301022164096916","0.369157375643225","0.313058501131896","0.24493890752276","0.213352272727273","0.242143110795455"
"A7","WT_G","0.413051640480592","0.462898003237992","0.455975059819621","0.425272962629446","0.361169226694915","0.349990331313652","0.342562663037314","0.323343864250517","0.28280403741999"
"A8","Hom_CTRL","0.281698779320249","0.343159609120521","0.404660298439973","0.264383910386965","0.417655946470969","0.260534755369928","0.321418991416309","0.335560123329907","0.256324900133156"
"B1","Hom","0.301580344620317","0.321341898643826","0.373817240351661","0.413642801328384","0.378270143519042","0.391742549668874","0.296572775628627","0.366271089983931","0.32044048813106"
"B2","WT","0.442773871206514","0.45453506097561","0.497813411078717","0.472404115996258","0.502610582306831","0.474112381750689","0.415791166380789","0.402163760896638","0.35956524616199"
"B3","Hom","0.196481126039667","0.325081252013","0.37465564738292","0.340242346938775","0.406294706723891","0.355922578774406","0.359118254467092","0.422203765227021","0.428248620730133"
"B4","WT","0.41390977443609","0.506234327110616","0.495627572016461","0.417504468275246","0.47361302380484","0.470306464728603","0.477217900748326","0.472681236673774","0.392792813596896"
"B5","Hom","0.283475463794135","0.341733870967742","0.317413731768054","0.310194534194938","0.382585000813405","0.373589430129772","0.385226722607713","0.35459135964092","0.388121153407796"
"B6","WT_G","0.463672266800401","0.496277777777778","0.389877562642369","0.328388858296623","0.368425017217631","0.357429013213382","0.433454967187146","0.339019851116625","0.441128447024673"
"B7","Hom_G","0.384173484119346","0.421143375680581","0.458890878251037","0.411104670420669","0.447748815165877","0.4288532351394","0.380505731267247","0.374888843977365","0.332610837438424"
"B8","WT_CTRL","0.329489912645591","0.409486278993793","0.286274509803922","0.293129619852165","0.397860946012878","0.258634115060462","0.43130457113508","0.200115930169122","0.177465741837253"
"C1","WT","0.362845024056723","0.447034422981674","0.477010303173851","0.41686806301468","0.440902498884427","0.292814608971814","0.322725785340314","0.425874624030394","0.308582341046956"
"C2","Hom","0.435073219436432","0.416098451522083","0.480935534591195","0.50461123723042","0.485500352360817","0.431710837050643","0.414068959814784","0.417215112736136","0.387595086669161"
"C3","WT","0.454687742135441","0.431902416138869","0.527909432687027","0.46787182932291","0.406431034482759","0.444014785328405","0.491494583108877","0.429357042891249","0.412288"
"C4","Hom","0.367567618615896","0.336733865731723","0.363618792068401","0.428176993689042","0.427038855678907","0.406956696070569","0.382636464614408","0.274526048088779","0.283787703016241"
"C5","WT","0.451976816394121","0.483893191014371","0.444645666710371","0.442504399472063","0.444073202677792","0.459664128210957","0.389226777815584","0.349890008910671","0.25936571447866"
"C6","Hom_G","0.317946979614737","0.372237192684995","0.422692438692098","0.415394211576846","0.453310923369824","0.421394286375202","0.399961574840388","0.449644549763033","0.434163622436955"
