"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33"
"C8","Hom_CTRL","3.24852528089888","3.61201388888889","3.28876404494382","2.10316011235955","4.42659722222222","3.59599719101124","2.93195224719101","3.79873595505618","5.16369382022472"
"D1","Hom","3.2248595505618","4.19534722222222","4.23244382022472","3.95827715355805","6.20622222222222","5.8838202247191","4.19610486891386","5.12846441947566","4.91707865168539"
"D2","WT","3.9311095505618","5.90659722222222","5.7122191011236","5.36104868913858","7.89875","6.03827715355805","6.08806179775281","8.91685393258427","13.5093632958801"
"D3","Hom","4.03623595505618","4.41361111111111","2.74290730337079","5.51453651685393","6.28","4.77254213483146","2.71650280898876","2.58370786516854","4.09241573033708"
"D4","WT","6.04283707865169","7.36104166666667","8.37563202247191","5.74845505617978","10.5713888888889","6.74136235955056","5.54009831460674","11.2918539325843","9.07408239700374"
"D5","Hom","3.21720505617978","4.06027777777778","3.48335674157303","3.05238764044944","5.27513888888889","5.3124297752809","4.9936797752809","6.44037921348315","8.68861423220974"
"D6","WT_G","4.22808988764045","6.015","3.39248595505618","3.57373595505618","5.03111111111111","4.23419943820225","1.94705056179775","3.47282303370787","5.22816011235955"
"D7","Hom_G","4.0184691011236","5.66013888888889","3.2065308988764","5.78630617977528","9.00090277777778","5.77942415730337","4.31313202247191","6.4436797752809","5.13356741573034"
"D8","WT_CTRL","1.85870786516854","3.15798611111111","1.69178370786517","0.966292134831461","2.29465277777778","1.22858146067416","1.11467696629213","0.96811797752809","1.18897471910112"
"E1","WT","2.10175561797753","3.19527777777778","2.27240168539326","2.11917134831461","2.45770833333333","3.01706460674157","2.63799157303371","3.54852528089888","3.22779026217228"
"E2","Hom","3.56130617977528","3.20875","2.72205056179775","3.44375","3.38215277777778","3.8375702247191","1.99940074906367","3.00625","3.87984550561798"
"E3","WT","2.99712078651685","5.03416666666667","1.3412734082397","2.08160112359551","4.42291666666667","4.72998595505618","3.77851123595506","5.95456460674157","9.30330056179775"
"E4","Hom","4.40161516853933","3.89180555555556","4.41418539325843","4.45070224719101","7.96465277777778","3.7377106741573","3.71285112359551","4.60695224719101","6.29501404494382"
"E5","WT","2.78792134831461","2.53444444444444","3.67535112359551","3.89585674157303","5.53540740740741","6.42584269662921","4.2375702247191","6.84683988764045","7.65722846441948"
"E6","Hom_G","1.98516853932584","3.40481481481481","2.43430711610487","1.78209269662921","7.28902777777778","2.96794007490637","1.6936329588015","2.95147471910112","3.28958801498127"
"E7","WT_G","3.44094101123595","3.49118055555556","2.29824438202247","2.49669943820225","3.08784722222222","2.15316011235955","0.949859550561798","4.98125","1.51966292134831"
"E8","Hom_CTRL","2.24943820224719","3.33659722222222","3.03265449438202","1.8313904494382","2.59236111111111","2.12050561797753","2.22703651685393","3.68293539325843","3.78033707865169"
"F1","Hom","4.65797752808989","5.12","4.61095505617978","3.66362359550562","5.71680555555556","4.52422752808989","3.97991573033708","5.91818820224719","6.80540730337079"
"F2","WT","3.67808988764045","3.17541666666667","2.22394662921348","2.84641853932584","3.50708333333333","6.48967696629213","5.67282303370787","10.527808988764","8.18834269662921"
"F3","Hom","5.53602528089888","5.76215277777778","4.97872191011236","4.0059691011236","6.48104166666667","7.43462078651685","6.63300561797753","8.49115168539326","9.67900280898876"
"F4","WT","5.12563202247191","5.52020833333333","2.65505617977528","1.39304775280899","3.79069444444444","2.2684691011236","1.98441011235955","2.27050561797753","5.91551966292135"
"F5","Hom","4.17682584269663","4.94493055555556","4.24073033707865","3.65126404494382","6.07166666666667","4.92886235955056","5.31875","6.1311095505618","6.53985018726592"
"F6","WT_G","1.63230337078652","1.67423611111111","1.68958801498127","1.56544943820225","3.62958333333333","3.29641853932584","4.19191011235955","2.84248595505618","2.32779026217228"
"F7","Hom_G","3.04921348314607","4.86814814814815","3.84059925093633","1.59063670411985","5.4642962962963","2.62561797752809","1.87333333333333","4.25026217228464","3.18801498127341"
"F8","WT_CTRL","2.1689606741573","3.30326388888889","0.410042134831461","0.908426966292135","3.71854166666667","0.828089887640449","0.768890449438202","1.47415730337079","1.42345505617978"
