"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33"
"A1","WT","6.96099024756189","7.80591320934669","7.12684729064039","4.18080264791063","7.69780487804878","7.25630425795783","6.64544539506794","5.81019485038274","4.60719674109837"
"A2","Hom","4.62825860271116","5.42032845095428","5.63483401546157","7.13978494623656","5.20564922899553","5.36525834998573","6.55921333903378","6.22306108442004","6.21848381601363"
"A3","WT","6.60259096970852","8.11309356560832","8.34574468085106","6.87539220080681","7.79075403949731","7.53548123980424","8.10918901761625","5.48703311042244","7.39795918367347"
"A4","Hom","5.26211996713229","6.92132701421801","7.31494829207145","6.87159120995499","6.79049493813273","6.51761968085106","5.92417465388711","6.028420781893","4.66501628664495"
"A5","WT","6.34036646307607","6.56362275449102","7.58578775128565","6.83759772565743","7.62946532804109","7.31169792694965","7.14036697247706","7.63476347634763","7.31144957983193"
"A6","Hom_G","3.91473948174979","4.58296514482081","5.01845195303139","4.81635462555066","5.9065180102916","5.00893601811033","3.91902252036416","3.41363636363636","3.87428977272727"
"A7","WT_G","6.60882624768946","7.40636805180788","7.29560095711393","6.80436740207114","5.77870762711864","5.59984530101844","5.48100260859703","5.17350182800827","4.52486459871984"
"A8","Hom_CTRL","4.50718046912398","5.49055374592834","6.47456477503957","4.23014256619145","6.68249514353551","4.16855608591885","5.14270386266094","5.36896197327852","4.10119840213049"
"B1","Hom","4.82528551392507","5.14147037830121","5.98107584562658","6.61828482125415","6.05232229630467","6.26788079470199","4.74516441005803","5.8603374397429","5.12704781009696"
"B2","WT","7.08438193930422","7.27256097560976","7.96501457725947","7.55846585594013","8.04176931690929","7.58579810801102","6.65265866209262","6.4346201743462","5.75304393859185"
"B3","Hom","2.75073576455534","4.551137528182","5.24517906336088","4.76339285714286","5.68812589413448","4.98291610284168","5.02765556253928","5.91085271317829","5.99548069022186"
"B4","WT","6.62255639097744","8.09974923376985","7.93004115226337","6.68007149240393","7.57780838087743","7.52490343565765","7.63548641197322","7.56289978678038","6.28468501755034"
"B5","Hom","4.53560742070616","5.46774193548387","5.07861970828887","4.96311254711901","6.12136001301448","5.97743088207636","6.16362756172341","5.67346175425472","6.20993845452473"
"B6","WT_G","7.41875626880642","7.94044444444444","6.2380410022779","5.25422173274596","5.89480027548209","5.71886421141411","6.93527947499434","5.424317617866","7.05805515239478"
"B7","Hom_G","6.14677574590953","6.73829401088929","7.34225405201659","6.57767472673071","7.16398104265403","6.86165176223041","6.08809170027595","5.99822150363783","4.98916256157635"
"B8","WT_CTRL","5.27183860232945","6.55178046390069","4.58039215686274","4.69007391763464","6.36577513620604","4.13814584096739","6.90087313816127","3.20185488270595","2.83945186939604"
"C1","WT","5.80552038490757","7.15255076770679","7.63216485078162","6.66988900823487","7.05443998215083","4.39221913457721","5.16361256544503","6.81399398448631","4.93731745675129"
"C2","Hom","6.96117151098292","6.65757522435333","7.69496855345912","8.07377979568672","7.76800563777308","6.90737339281029","6.62510335703655","6.67544180377818","6.20152138670657"
"C3","WT","6.82031613203161","6.47853624208304","7.91864149030541","7.01807743984365","6.09646551724138","6.66022177992607","7.37241874663315","6.44035564336873","6.18432"
"C4","Hom","5.88108189785434","5.38774185170757","5.81790067309441","6.85083189902467","6.83262169086251","6.51130713712911","6.12218343383053","4.39241676942047","4.54060324825986"
"C5","WT","7.23162906230594","7.74229105622994","7.11433066736594","7.08007039155301","7.10517124284467","7.35462605137531","6.22762844504934","5.59824014257073","4.14985143165856"
"C6","Hom_G","5.0871516738358","5.95579508295991","6.76307901907357","6.64630738522954","7.25297477391718","6.74230858200324","6.3993851974462","7.19431279620853","6.94661795899128"
"C7","WT_G","6.17435515873016","6.57024241267417","6.50956726523403","5.66489675516224","6.11454156642609","5.25511508951407","5.66171909614533","4.78563432835821","4.52941176470588"
"C8","Hom_CTRL","4.48688382819256","5.61289500509684","5.98410863912164","5.19006398193451","5.5311415152134","5.49152542372881","5.18087167070218","5.33923597294071","5.46166237113402"
"D1","Hom","4.09946347503095","4.37669504888048","4.82191561046045","5.64211042143091","5.5729285551244","5.2380377524144","6.39192959862631","5.38684100709417","5.11693057247259"
"D2","WT","7.75524333129709","8.34643483343074","7.8046735395189","5.62672562553926","6.75657380890393","6.0512071018729","6.4467410211808","7.57077625570776","6.66546762589928"
"D3","Hom","6.20623787494404","7.60383244206774","7.927665317139","7.35051781040173","7.86939010356732","7.45424371740161","5.81332754504016","4.79800390540247","4.47640449438202"
"D4","WT","8.00604838709677","8.22622764689185","8.00246224556796","7.17519042437432","7.73248280673777","7.96544817225839","8.17127192982456","7.1376523763868","3.70814491397682"
"D5","Hom","5.89429219039769","6.06586447118429","7.33431890179514","7.55442850074221","7.00504831963075","6.08318193615365","6.13438485804416","7.08612728367798","6.38785199738048"
"D6","WT_G","6.04030966364122","7.27258338044093","7.25950890707752","5.31978820342322","5.81894891314317","5.80378279438682","4.95421686746988","5.21228097379439","4.72102371700389"
"D7","Hom_G","6.61911381407472","7.27590776570368","7.33462432223083","7.30631637786473","7.82778268985165","6.98158243701193","6.56158049600673","6.84883214855651","5.0117559246128"
"D8","WT_CTRL","5.48180494905386","6.68992875647668","6.72964509394572","6.04362644853442","6.695149464185","6.17511761630946","6.05493207324276","6.01865008880995","5.90112749349523"
"E1","WT","5.38325991189427","5.32189506309497","6.4116365899191","6.61169554455446","7.11961057023644","6.80071369750206","6.54926470588235","6.69767928078612","6.35527747551687"
"E2","Hom","5.58751719394773","6.64386515092121","6.38086303939962","6.74983050847458","6.89535754399101","7.00395647873393","5.18899691723974","5.95616438356164","5.55983250120792"
"E3","WT","6.11267960675573","7.00253057781527","4.37661016949153","4.93356725146199","5.96613771606687","7.46574052272192","6.26369863013699","6.83412925819803","4.97932053175775"
"E4","Hom","6.7815631262525","7.51098681582102","7.31771377406357","7.78933010003031","7.5104628480227","6.45199289979022","6.26784511784512","5.37106555010107","4.99257884972171"
"E5","WT","7.11779687997453","7.18829168093119","7.73281283886359","5.53178958640075","6.67309843400447","6.93271488961954","6.78429403494678","6.54159721169874","5.59121260683761"
"E6","Hom_G","5.8831223628692","5.97375122428991","7.03039513677812","5.60687830687831","6.71756086031671","5.30093757146124","4.67148666967917","4.3036732831394","4.06914414414414"
"E7","WT_G","7.27127420081045","8.12615307903266","7.34996331621423","6.18579807289485","6.27904284060208","6.51120952117354","6.05778588807786","7.08976871814975","4.7413727720895"
"E8","Hom_CTRL","4.43507410021171","5.07309530503233","5.41881062842682","6.05839668279198","6.28837597330367","6.21701982228298","6.18560967844635","5.50855551134103","5.865005192108"
"F1","Hom","0.810231837079839","2.59279279279279","4.22998430141287","4.75867136978248","4.49079431877959","4.97439180537772","5","4.83128694861301","4.2881107150346"
"F2","WT","7.45911047345768","8.25042764283271","7.82047685834502","7.3863995782815","7.32972522897585","8.20840064620355","8.11935140882509","7.16886592230322","7.32731331168831"
"F3","Hom","5.56739164946817","5.88298017771702","6.04890365448505","7.81050145348837","7.45853365384615","6.67657746944169","6.6546940797622","6.77750970313647","6.1146998982706"
"F4","WT","7.00925814596609","7.92025300756542","7.84510042604991","4.90263496143959","8.15233751425314","7.41181657848325","7.40384615384615","7.62364620938628","6.72909661510872"
"F5","Hom","4.17316293929713","4.78963558920965","4.99647710115752","5.56089193825043","6.04982661069538","6.27504460871782","5.7666186458119","4.16263292995966","4.46168259321716"
"F6","WT_G","5.65821566110398","6.82740711146624","6.33295583238958","4.95795718338922","4.28589781598972","4.4017617770969","4.55093859992178","3.9290297237135","5.25816993464052"
"F7","Hom_G","3.69275222730556","4.03719887955182","4.54470816539782","4.48650814854395","5.66669838249286","4.73569119604488","4.59241192411924","4.95995785036881","3.94818963792759"
"F8","WT_CTRL","4.50777969869104","5.18036270898271","4.0504347826087","5.61955085865258","6.71077441077441","3.96194100856327","3.71076642335766","5.74776918500892","5.50244926522043"
